STD_YM,ori_id,purpose,weekday,T00,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23
202406,마라380854,1,0,0.0,0.0,2.35,0.0,0.0,0.0,0.0,4.56,4.96,14.88,9.72,4.96,7.04,14.35,0.0,2.48,19.12,23.43,2.35,9.31,11.8,9.45,7.08,0.0
202406,마라380862,1,0,13.04,61.31,43.88,20.51,25.8,43.71,48.66,18.32,18.25,22.16,58.81,54.89,87.37,105.65,175.05,192.78,278.84,355.35,596.85,502.92,396.2,475.85,288.64,133.7
202406,마라381853,1,0,0.0,0.0,0.0,0.0,11.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.74,2.48,11.88,0.0
202406,마라381854,1,0,66.44,233.04,145.26,103.56,123.41,120.85,122.97,140.17,105.11,159.21,284.25,418.26,539.34,551.81,577.62,813.87,1254.8,1633.83,2046.97,1730.98,1376.13,1410.69,1048.15,362.12
202406,마라382852,1,0,72.44,202.36,198.29,123.6,103.08,138.13,143.36,117.53,90.38,124.2,323.41,430.49,494.63,550.42,720.05,888.66,1610.99,2064.27,2577.28,2025.84,1629.79,1774.74,1184.67,371.51
202406,마라382857,1,0,59.74,126.66,162.07,105.15,78.38,130.82,190.2,91.27,102.19,124.55,225.25,436.1,539.65,497.35,566.86,778.45,1276.33,1729.02,1917.81,1649.82,1560.63,1871.97,1091.9,376.06
202406,마라383853,1,0,23.86,108.62,144.63,127.09,135.45,120.13,105.23,150.04,109.99,162.56,200.99,376.53,435.41,442.28,468.47,610.69,1036.2,1393.35,1688.27,1370.55,1066.58,1113.84,959.91,252.13
202406,마라383854,1,0,18.43,76.18,74.46,84.99,75.39,81.06,61.87,92.88,69.51,100.99,198.47,252.09,244.36,254.05,289.0,365.36,659.96,779.45,859.45,662.52,601.32,759.6,734.88,189.23
202406,마라383857,1,0,19.35,60.63,84.94,62.27,36.72,53.53,83.17,40.89,49.46,83.99,83.1,128.3,188.33,171.41,246.18,305.79,473.08,712.19,738.69,909.56,711.91,785.52,541.8,135.57
202406,마라384855,1,0,0.0,3.66,0.0,0.0,0.0,3.66,7.32,0.0,0.0,0.0,0.0,0.0,7.98,7.98,4.32,19.36,4.32,7.72,0.0,7.32,11.22,3.66,3.66,0.0
202406,마라385853,1,0,0.0,0.0,0.0,0.0,0.0,0.0,13.96,13.96,0.0,0.0,4.46,8.92,0.0,0.0,8.28,8.28,0.0,31.02,3.5,0.0,0.0,3.21,0.0,0.0
202406,마라385856,1,0,128.06,433.75,448.3,366.92,367.15,483.68,363.32,297.22,320.8,409.21,770.25,1235.72,1359.77,1320.56,1614.98,1968.87,2911.19,3736.46,4229.18,3604.65,3639.65,3102.6,2446.38,684.39
202406,마라385857,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.48,0.0,0.0,0.0,0.0,0.0
202406,마라385860,1,0,0.0,7.01,0.0,3.66,0.0,0.0,0.0,0.0,11.3,0.0,0.0,3.82,3.66,0.0,3.82,14.34,6.7,18.15,6.7,7.07,18.6,29.49,25.12,11.16
202406,마라386859,1,0,0.0,0.0,0.0,3.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.38,0.0,8.64,25.31,24.81,38.89,3.38,3.38,8.82,0.0
202406,마라386874,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,2.05,0.0
202406,마라387856,1,0,0.0,3.74,0.0,0.0,0.0,4.28,0.0,0.0,0.0,0.0,0.0,0.0,3.49,0.0,3.74,0.0,0.0,0.0,0.0,0.0,2.84,3.49,6.98,3.49
202406,마라387859,1,0,52.49,223.73,263.39,212.69,170.53,129.79,265.63,258.49,219.01,287.45,415.8,785.81,990.99,1155.72,1115.72,1618.2,2412.53,2908.22,3412.94,2879.79,2527.28,2279.29,1673.73,544.88
202406,마라387860,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.38,6.76,0.0,3.38,6.76,0.0,0.0,10.14,6.76,6.76,13.52,10.14,0.0,0.0,0.0
202406,마라387862,1,0,59.48,209.53,132.6,123.83,151.89,160.68,285.39,134.86,171.99,212.21,376.35,555.12,743.41,577.71,839.27,1164.52,1530.08,1764.32,2136.8,1750.61,1302.48,1513.88,1067.97,361.65
202406,마라388856,1,0,182.81,716.53,498.71,457.95,370.45,368.8,350.69,387.26,490.14,548.43,770.81,1279.18,1498.09,1497.65,1869.04,2954.14,3565.63,4580.51,6444.48,5418.88,4713.86,4816.92,3921.24,944.22
202406,마라388868,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.95,25.14,16.76,8.38,4.19,0.0,0.0,0.0,0.0
202406,마라389855,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.66,0.0,0.0,0.0,0.0,3.53,17.65,17.65,14.38,10.72,10.72,0.0,0.0
202406,마라389860,1,0,0.0,3.5,0.0,0.0,0.0,0.0,4.06,3.49,0.0,0.0,0.0,0.0,5.7,2.21,4.42,0.0,0.0,3.4,0.0,3.49,4.06,0.0,0.0,0.0
202406,마라389863,1,0,43.96,97.8,141.51,81.14,100.07,86.63,140.29,89.38,76.47,78.35,157.07,236.76,270.55,364.68,403.05,639.9,791.87,1135.63,1250.73,1265.08,972.61,873.6,785.26,218.83
202406,마라389864,1,0,3.46,3.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46,3.46,3.46,0.0,0.0,11.98,3.49,12.66,32.3,6.98,10.41,9.79,8.52,6.98
202406,마라389867,1,0,75.88,322.88,210.62,156.37,156.3,175.47,308.62,331.92,231.37,278.1,442.75,958.34,1169.79,1305.38,1339.43,1815.86,2483.82,3552.91,4828.13,3856.49,3578.68,3345.37,2297.9,696.96
202406,마라389870,1,0,4.06,12.62,4.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,4.5,0.0,4.06,0.0,0.0,0.0,0.0,4.19,12.62,25.45,20.43,33.75,25.37
