STD_YM,ori_id,purpose,weekday,T00,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23
202406,마라337842,1,0,3.5,10.5,10.5,17.57,7.72,9.93,19.12,75.07,42.25,46.92,14.22,15.08,32.5,69.27,69.64,115.92,95.12,41.34,30.86,39.78,25.15,22.63,6.39,3.01
202406,마라339838,1,0,34.13,106.24,85.08,63.43,70.75,156.8,221.3,247.64,107.07,133.68,173.0,132.64,194.44,228.5,192.47,302.77,500.04,482.93,532.96,336.99,373.1,323.91,275.76,88.55
202406,마라340842,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,3.55,6.17,3.8,3.8,0.0
202406,마라340846,1,0,38.02,92.53,197.33,46.0,29.94,186.88,58.44,162.57,145.6,90.61,61.36,49.53,64.15,80.14,96.03,160.25,152.45,97.37,116.25,154.18,117.74,105.77,86.76,10.97
202406,마라341844,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202406,마라342836,1,0,69.21,185.71,184.21,165.03,149.01,146.03,199.9,167.27,173.15,333.04,445.32,824.6,1053.19,960.51,1090.23,1712.61,2141.61,2964.98,3435.48,2451.15,1991.88,1749.19,1239.07,297.78
202406,마라342854,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0
202406,마라342856,1,0,19.82,79.85,15.64,25.34,50.18,40.05,46.85,61.41,53.33,96.9,146.31,168.15,210.34,198.18,198.91,356.42,529.11,673.55,636.45,537.23,406.17,415.21,234.68,56.0
202406,마라343844,1,0,4.03,16.12,10.5,12.42,0.0,0.0,0.0,0.0,3.93,0.0,2.83,0.0,2.38,0.0,0.0,0.0,0.0,3.55,9.48,0.0,78.74,21.92,2.64,0.0
202406,마라343849,1,0,36.76,26.13,5.53,29.77,29.21,97.1,53.23,244.8,85.51,42.64,60.19,52.35,61.23,27.08,50.37,79.85,93.04,45.88,48.5,165.19,103.39,155.91,26.06,10.74
202406,마라344867,1,0,5.81,41.57,40.63,35.02,14.95,20.61,43.94,52.23,27.0,17.47,37.8,70.38,66.45,120.71,88.07,141.29,160.88,212.64,244.17,301.05,318.1,280.29,137.96,36.87
202406,마라345851,1,0,21.9,54.66,67.54,50.58,42.01,70.67,71.76,144.22,154.83,79.02,79.81,152.5,246.93,143.33,145.19,177.94,401.57,603.91,380.5,454.09,354.94,208.24,156.72,36.1
202406,마라345862,1,0,0.0,0.0,0.0,0.0,0.0,0.0,3.14,0.0,0.0,0.0,0.0,0.0,0.0,3.14,3.14,3.14,3.14,0.0,0.0,0.0,0.0,0.0,3.14,0.0
202406,마라345864,1,0,0.0,0.0,7.71,3.31,6.62,9.93,0.0,4.41,8.95,18.31,13.38,16.54,10.29,28.27,0.0,5.68,19.66,62.97,15.34,8.34,2.87,10.19,9.38,2.11
202406,마라346852,1,0,33.77,83.56,137.68,75.99,136.2,84.93,87.86,48.07,83.75,82.56,60.47,183.91,183.0,186.73,230.45,372.02,454.59,516.06,583.73,440.94,412.41,282.52,294.99,84.01
202406,마라346853,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,0.0,8.7,8.7,14.5,5.8,2.9,11.9,0.0,0.0,18.0,47.53,0.0,20.46,0.0
202406,마라346861,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.63,0.0
202406,마라346864,1,0,22.49,104.38,107.71,78.64,82.18,128.02,98.28,120.4,114.68,144.04,239.91,218.89,386.75,338.86,301.9,333.86,476.02,830.95,1027.5,879.96,785.87,778.26,706.7,170.44
202406,마라346866,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.66,7.32,0.0,29.2,10.96,7.3,14.63,14.61,7.31,25.58,10.95,0.0
202406,마라346868,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.63,10.85,14.52,3.23,3.63,10.49,14.74,8.5,10.91,3.59,0.0,4.82,8.41,0.0
202406,마라347854,1,0,10.35,35.91,38.06,43.89,24.84,46.09,39.37,40.34,34.5,33.21,53.64,143.37,176.86,146.39,138.73,161.35,334.29,472.13,635.27,518.38,419.08,280.05,273.65,94.4
202406,마라347859,1,0,16.87,58.63,97.29,52.56,96.26,146.74,141.8,217.18,161.78,158.1,174.07,239.96,201.43,206.35,236.51,257.24,279.1,324.21,525.68,435.31,421.22,309.05,311.18,92.5
202406,마라347861,1,0,3.65,11.39,3.65,0.0,3.65,4.25,0.0,0.0,3.49,11.21,15.63,11.49,11.49,14.51,7.64,16.46,47.82,49.66,35.69,14.87,41.04,47.67,53.63,20.7
202406,마라347862,1,0,0.0,0.0,0.0,4.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202406,마라347863,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.22,0.0,0.0,0.0
202406,마라347864,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.89,3.63,0.0,0.0,3.63,3.08,6.16,0.0,0.0,3.08,0.0,0.0,0.0,4.14
202406,마라347865,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.09,0.0,12.43,0.0,0.0,0.0,7.83,24.78,29.19,24.48,8.31,0.0,8.28,15.93,4.09,4.14
202406,마라347866,1,0,50.09,136.43,132.36,110.86,98.53,60.17,74.1,123.53,81.11,146.71,192.25,425.89,549.29,506.43,572.85,719.58,1123.1,1682.74,1952.61,1690.9,1496.22,1292.17,1049.88,280.31
202406,마라347868,1,0,0.0,2.48,4.45,0.0,3.77,0.0,0.0,0.0,4.41,4.45,12.74,16.64,13.06,3.77,17.85,21.49,25.44,43.72,127.01,107.18,83.0,51.09,55.14,11.17
202406,마라347869,1,0,0.0,16.64,0.0,0.0,3.83,0.0,0.0,0.0,0.0,0.0,4.25,7.58,17.51,17.77,34.58,10.88,44.32,47.85,82.55,30.62,49.27,45.08,27.7,6.04
202406,마라348855,1,0,30.59,94.0,98.19,51.72,61.71,80.6,59.12,63.53,59.6,86.17,172.66,287.6,224.63,209.76,345.68,451.8,573.09,861.39,920.9,781.72,713.76,490.04,305.23,81.71
202406,마라348858,1,0,0.0,0.0,0.0,0.0,0.0,3.72,0.0,0.0,3.72,0.0,0.0,0.0,0.0,3.72,0.0,7.54,14.88,14.93,7.49,11.21,3.72,3.77,3.72,0.0
202406,마라348859,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,5.7,3.8,0.0,2.09,0.0,10.64,0.0,0.0,0.0,0.0,2.85,0.0,0.0,0.0,0.0,0.0
202406,마라348861,1,0,0.0,3.55,0.0,14.38,0.0,0.0,0.0,12.47,4.14,7.26,0.0,2.0,8.51,4.25,6.39,12.37,2.0,8.38,11.25,15.74,15.34,34.06,27.97,23.33
202406,마라348862,1,0,0.0,7.32,14.2,0.0,18.51,7.37,7.13,7.13,0.0,7.16,15.93,3.65,18.15,15.06,18.02,10.78,26.39,11.28,31.24,21.76,50.97,64.97,45.43,24.7
202406,마라348866,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.27
202406,마라348867,1,0,51.47,153.13,153.74,145.66,110.11,153.43,104.21,70.73,101.78,139.02,151.95,219.37,317.69,366.41,379.19,564.18,840.85,1244.47,1751.73,1455.42,1361.62,1305.53,912.74,205.01
202406,마라348868,1,0,0.0,0.0,0.0,0.0,0.0,3.43,0.0,0.0,0.0,0.0,6.86,0.0,8.28,0.0,3.43,17.15,31.7,33.12,12.42,0.0,4.14,4.14,0.0,0.0
202406,마라349849,1,0,0.0,0.0,0.0,0.0,6.57,3.55,6.88,54.69,10.63,21.5,3.22,3.09,4.25,4.92,0.0,3.22,0.0,0.0,2.7,0.0,0.0,7.41,0.0,0.0
202406,마라349855,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.86,3.86,3.86,7.72,3.86,0.0,0.0,0.0,0.0,0.0,0.0
202406,마라349861,1,0,0.0,4.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.15,0.0,8.31,12.47,20.88,8.31,0.0,0.0,0.0,8.32,0.0,16.64
202406,마라349862,1,0,0.0,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08,3.08,3.08,0.0,3.08,3.08,0.0,0.0,15.4,0.0,6.16
202406,마라349863,1,0,35.67,39.01,63.83,43.09,14.56,24.11,32.91,32.85,26.88,37.3,48.21,24.82,109.05,79.73,112.5,139.8,220.8,298.69,668.96,508.96,397.48,365.69,349.76,101.52
202406,마라349864,1,0,112.34,336.95,231.92,160.96,160.41,152.39,113.49,257.04,154.4,260.14,369.45,671.94,728.37,714.68,902.27,1205.33,1707.25,2254.23,2772.97,2475.78,2086.83,1916.66,1389.1,406.68
202406,마라349865,1,0,3.08,0.0,0.0,0.0,3.08,0.0,0.0,4.16,0.0,0.0,0.0,3.65,0.0,16.88,3.99,16.51,33.24,0.0,73.6,47.49,69.27,52.83,26.38,6.46
202406,마라349867,1,0,139.09,453.48,392.22,335.36,346.75,337.99,294.35,389.8,278.42,392.51,489.04,735.1,972.38,891.51,956.2,1403.19,1938.42,2942.83,3656.23,3062.48,2627.85,2497.97,1921.02,486.35
202406,마라350852,1,0,37.06,39.39,34.22,24.7,25.79,48.97,77.11,69.4,108.99,55.07,76.35,59.28,72.69,70.52,37.33,102.86,90.25,88.8,115.86,65.3,119.21,47.26,53.87,20.6
202406,마라350858,1,0,0.0,0.0,0.0,0.0,0.0,0.0,32.48,4.13,0.0,0.0,4.16,0.0,0.0,16.41,12.25,24.22,15.96,32.2,12.39,53.73,96.96,35.65,45.35,0.0
202406,마라350861,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.61,0.0,0.0,0.0,0.0,28.88,14.44,3.61,3.61,3.61,0.0,0.0
202406,마라350863,1,0,0.0,13.87,4.16,4.09,23.11,7.87,7.83,0.0,0.0,14.71,19.3,27.66,62.68,34.25,29.45,55.67,113.63,133.64,125.25,104.24,101.13,160.72,171.17,67.11
202406,마라350864,1,0,16.74,77.98,45.96,19.62,46.85,25.11,26.87,39.37,19.12,53.67,64.91,98.42,91.51,131.27,138.45,154.62,202.8,438.51,546.22,512.08,558.64,406.18,306.71,87.5
202406,마라350865,1,0,4.25,7.86,0.0,0.0,0.0,0.0,4.25,0.0,0.0,0.0,0.0,0.0,7.91,10.83,7.86,3.61,7.27,10.83,14.44,14.49,10.88,10.88,21.91,7.27
202406,마라350866,1,0,93.46,223.02,187.22,159.48,110.88,89.06,106.23,105.98,123.93,136.99,123.66,236.45,246.81,277.13,310.33,389.17,625.98,946.22,1423.93,1187.86,1016.51,1023.63,916.11,243.16
202406,마라351854,1,0,26.24,83.36,102.78,59.61,69.61,37.08,36.69,41.9,73.59,62.32,114.08,149.3,288.32,174.88,217.64,368.65,483.89,560.66,699.64,506.15,413.53,434.0,352.8,101.34
202406,마라351855,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
202406,마라351856,1,0,30.1,68.76,55.82,48.99,52.05,62.25,72.77,115.4,128.62,80.92,133.56,214.79,158.27,161.84,207.94,304.76,342.8,477.64,543.52,469.87,522.14,358.63,339.67,111.12
202406,마라351862,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08,4.09
202406,마라351863,1,0,46.31,123.26,152.46,97.16,93.34,74.87,118.36,97.7,79.9,78.4,101.97,198.1,179.17,293.4,275.39,384.78,586.1,766.22,1320.75,1055.99,822.13,1086.56,977.88,334.95
202406,마라351864,1,0,50.5,182.87,176.26,134.33,154.62,193.89,169.84,266.87,293.16,285.5,416.89,603.37,752.48,853.67,1012.04,1541.69,1910.34,2918.12,3415.74,2511.17,2484.56,2217.67,1861.1,567.54
202406,마라351866,1,0,0.0,3.59,0.0,0.0,0.0,0.0,0.0,0.0,3.63,0.0,0.0,0.0,0.0,3.59,0.0,0.0,0.0,0.0,0.0,0.0,7.09,10.85,11.09,0.0
202406,마라351867,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.18,0.0,0.0,0.0
202406,마라352855,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.96,0.0,0.0,8.88,0.0,0.0,2.96,0.0,13.88,6.43,3.31,0.0
202406,마라352858,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17,0.0,4.17,0.0,8.34,0.0,4.17,4.25,4.19,3.86,7.45,2.79
