STD_YM,ori_id,purpose,weekday,T00,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23
202406,마라323767,1,0,2.38,18.25,20.03,31.53,32.98,36.08,93.01,126.72,29.55,19.76,32.05,37.37,9.75,27.09,10.09,41.55,28.15,10.28,34.6,36.33,20.28,17.09,16.37,0.0
202406,마라323772,1,0,0.0,14.0,20.34,14.01,10.17,12.67,51.84,10.02,24.44,9.97,34.07,67.95,56.74,27.96,63.42,110.32,98.01,100.23,86.25,66.0,36.47,67.94,23.44,14.12
202406,마라325764,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202406,마라326767,1,0,0.0,0.0,0.0,0.0,0.0,7.98,0.0,3.99,3.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202406,마라327772,1,0,0.0,0.0,0.0,0.0,0.0,3.05,0.0,6.1,0.0,0.0,10.73,0.0,11.52,3.84,3.84,0.0,0.0,3.84,0.0,0.0,0.0,0.0,0.0,0.0
202406,마라327791,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.87,3.87,0.0,3.87,3.87,0.0,7.74,0.0,3.09,0.0
202406,마라328789,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.46,7.64,34.38,3.82,0.0,0.0,0.0,3.82
202406,마라328790,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.91,3.57,5.84,0.0,8.75,8.52,2.91,16.78,14.94,26.41,29.21,13.32,42.63,23.7,16.54
202406,마라329769,1,0,0.0,0.0,0.0,0.0,0.0,2.92,5.84,2.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202406,마라329771,1,0,2.42,54.79,24.63,30.75,29.96,62.94,143.57,93.85,77.45,113.16,101.7,300.32,173.15,169.66,188.57,249.91,342.63,372.12,350.69,263.26,251.67,263.73,147.97,37.72
202406,마라329788,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0.0,11.75,2.35,0.0,0.0,2.35,2.35,0.0,0.0
202406,마라329791,1,0,244.66,583.33,403.95,293.3,270.22,327.53,403.28,341.17,365.4,552.94,1071.43,1484.53,2014.74,1998.72,2242.91,3741.97,4551.16,6882.95,7811.8,5883.93,5134.59,4964.58,3508.06,933.97
202406,마라330783,1,0,114.43,392.57,466.16,329.49,235.33,303.21,424.13,560.28,402.33,532.58,801.91,1252.1,1434.88,1503.96,1951.61,2630.29,3682.75,5305.5,6742.83,4979.17,4068.22,4015.39,2455.34,637.89
202406,마라330786,1,0,19.61,12.03,0.0,2.79,3.42,17.71,24.31,10.32,5.14,0.0,2.96,10.74,24.35,27.74,7.38,7.38,40.61,76.08,31.62,13.91,37.24,12.58,7.55,10.72
202406,마라330788,1,0,35.49,169.95,121.07,125.79,100.64,115.05,129.1,68.79,114.18,134.77,240.76,295.02,436.05,452.02,541.7,770.56,1126.53,1443.68,1468.58,1428.59,1273.65,1183.6,794.24,270.44
202406,마라330790,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.72
202406,마라331777,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.76,0.0,3.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.14,0.0,0.0,0.0,0.0
202406,마라331781,1,0,0.0,0.0,3.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.72,0.0,0.0,0.0,7.44,0.0,26.04,7.44,7.44,0.0
202406,마라331786,1,0,43.86,80.63,50.99,122.7,81.19,96.39,169.09,114.51,115.07,65.28,161.51,231.07,281.9,260.56,411.15,475.99,671.02,951.89,1010.65,897.9,718.75,697.1,509.3,156.96
202406,마라331787,1,0,0.0,0.0,0.0,0.0,4.8,0.0,3.07,0.0,0.0,0.0,3.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57
202406,마라332763,1,0,2.35,80.78,33.63,69.8,19.96,25.65,64.67,26.24,30.12,14.83,8.69,32.43,16.48,43.98,31.49,33.19,38.25,32.32,57.89,49.24,31.3,50.63,43.22,24.13
202406,마라332768,1,0,15.21,22.92,30.33,39.26,71.71,110.97,140.84,168.96,101.61,86.66,115.35,97.57,257.97,180.31,239.73,265.32,355.17,471.66,507.66,371.44,388.26,332.55,259.57,91.35
202406,마라332772,1,0,0.0,0.0,0.0,3.02,0.0,0.0,3.02,6.04,0.0,0.0,3.02,0.0,3.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202406,마라332784,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.71,0.0,0.0
202406,마라332786,1,0,0.0,2.91,5.82,0.0,2.91,0.0,0.0,2.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202406,마라332787,1,0,0.0,0.0,0.0,0.0,0.0,0.0,10.47,6.98,0.0,0.0,0.0,10.47,10.47,17.45,17.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202406,마라332790,1,0,0.0,0.0,0.0,0.0,0.0,3.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202406,마라333786,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,3.76,26.32,8.38,11.71,25.71,17.9,0.0
202406,마라333789,1,0,0.0,3.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46,3.56,21.26,3.56,0.0,17.5,34.9,10.48,7.02,7.02,10.58,10.68,7.12,14.04
202406,마라333790,1,0,44.62,261.49,158.8,100.46,86.86,82.13,69.47,108.56,116.53,68.45,180.8,304.27,559.2,466.59,515.32,728.54,1491.87,1897.48,1971.63,1724.31,1469.2,1570.17,1070.96,284.47
202406,마라334766,1,0,5.71,31.21,28.54,27.35,11.96,23.29,26.84,24.16,14.69,23.02,44.07,39.08,48.53,77.89,131.99,196.29,307.01,493.16,467.19,459.0,380.52,276.68,209.79,60.34
202406,마라334767,1,0,0.0,5.17,3.5,0.0,9.37,10.53,3.13,0.0,5.29,0.0,0.0,5.73,8.73,2.68,15.51,37.76,63.92,95.32,51.55,80.07,38.32,28.79,31.06,10.34
202406,마라334768,1,0,33.74,180.9,136.53,121.76,93.72,83.42,155.52,107.7,71.97,169.26,345.27,517.07,558.78,696.01,813.07,1358.95,1666.61,2127.36,2513.28,1761.78,1801.41,1562.43,1137.83,386.53
202406,마라334786,1,0,0.0,0.0,0.0,0.0,0.0,3.31,3.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.62,3.31,0.0,3.31,0.0,3.64,0.0,0.0
