STD_YM,fac_name,visit_cnt,total_visit_cnt,life_visit_cnt
202406,감전동 행정복지센터,1,4312.0,1108.9
202406,감전동 행정복지센터,2,2041.4,550.8
202406,감전동 행정복지센터,3,1435.6,389.4
202406,감전동 행정복지센터,4,1204.8,344.1
202406,감전동 행정복지센터,5,981.3,335.4
202406,감전동 행정복지센터,6,1267.7,354.7
202406,감전동 행정복지센터,7,1183.3,413.7
202406,감전동 행정복지센터,8,1390.6,374.8
202406,감전동 행정복지센터,9,1131.6,303.9
202406,감전동 행정복지센터,10,1327.3,294.0
202406,감전시장,1,18013.1,3992.5
202406,감전시장,2,5323.5,1648.4
202406,감전시장,3,3141.1,993.6
202406,감전시장,4,2300.1,781.7
202406,감전시장,5,1974.8,757.8
202406,감전시장,6,1749.3,601.8
202406,감전시장,7,1562.5,593.2
202406,감전시장,8,1553.6,584.0
202406,감전시장,9,2070.9,781.1
202406,감전시장,10,1312.9,517.6
202406,감전천,2,21.4,0.0
202406,감전천,3,11207.6,739.1
202406,감전천,4,414.9,70.2
202406,감전천,6,5331.5,361.4
202406,감전천,7,22.0,0.0
202406,감전천,8,137.0,17.3
202406,감전천,9,5048.1,356.2
202406,괘법동 행정복지세터,1,13798.5,2961.0
202406,괘법동 행정복지세터,2,3004.6,999.6
202406,괘법동 행정복지세터,3,1295.5,443.3
202406,괘법동 행정복지세터,4,1297.9,548.6
202406,괘법동 행정복지세터,5,829.4,361.0
202406,괘법동 행정복지세터,6,982.9,441.1
202406,괘법동 행정복지세터,7,864.0,308.2
202406,괘법동 행정복지세터,8,1082.7,517.4
202406,괘법동 행정복지세터,9,773.6,295.6
202406,괘법동 행정복지세터,10,987.6,503.8
202406,르네시떼,1,87518.1,11243.0
202406,르네시떼,2,30862.2,5140.2
202406,르네시떼,3,14310.8,2761.2
202406,르네시떼,4,8158.4,1770.3
202406,르네시떼,5,4741.3,1000.5
202406,르네시떼,6,2930.9,678.9
202406,르네시떼,7,2321.1,617.8
202406,르네시떼,8,2111.5,581.3
202406,르네시떼,9,1756.2,524.8
202406,르네시떼,10,1906.0,509.8
202406,사상 보건소,1,7279.1,1252.1
202406,사상 보건소,2,5989.4,1292.3
202406,사상 보건소,3,1253.3,266.3
202406,사상 보건소,4,2129.3,507.0
202406,사상 보건소,5,727.6,171.1
202406,사상 보건소,6,1610.6,347.9
202406,사상 보건소,7,614.1,59.1
202406,사상 보건소,8,1262.7,302.8
202406,사상 보건소,9,559.0,129.9
202406,사상 보건소,10,1251.6,432.9
202406,사상근린공원,1,8132.1,1188.6
202406,사상근린공원,2,1937.2,454.3
202406,사상근린공원,3,1182.8,302.8
202406,사상근린공원,4,850.1,246.5
202406,사상근린공원,5,910.0,243.0
202406,사상근린공원,6,960.8,279.7
202406,사상근린공원,7,1019.7,287.7
202406,사상근린공원,8,880.0,400.7
202406,사상근린공원,9,377.5,110.1
202406,사상근린공원,10,595.6,160.8
202406,사상인디스테이션,1,115303.2,18957.1
202406,사상인디스테이션,2,44667.7,12358.5
202406,사상인디스테이션,3,23457.4,7041.7
202406,사상인디스테이션,4,15809.5,4993.2
202406,사상인디스테이션,5,13815.2,4343.5
202406,사상인디스테이션,6,10721.2,3596.3
202406,사상인디스테이션,7,9652.8,3091.0
202406,사상인디스테이션,8,9361.2,2679.8
202406,사상인디스테이션,9,7433.7,2548.3
202406,사상인디스테이션,10,8181.1,2565.3
202406,사상평생학습관,1,4833.6,1410.8
202406,사상평생학습관,2,1626.6,485.8
202406,사상평생학습관,3,1073.3,433.3
202406,사상평생학습관,4,938.0,382.8
202406,사상평생학습관,5,981.0,403.6
202406,사상평생학습관,6,851.2,287.9
202406,사상평생학습관,7,762.5,348.5
202406,사상평생학습관,8,781.3,279.1
202406,사상평생학습관,9,936.1,343.8
202406,사상평생학습관,10,775.2,419.4
202406,삼락생태공원낙동제방인샘꽃길,2,664.4,203.4
202406,삼락생태공원낙동제방인샘꽃길,4,75.5,14.0
202406,삼락생태공원낙동제방인샘꽃길,6,57.5,0.0
202406,삼락생태공원낙동제방인샘꽃길,8,22.0,5.5
202406,삼락생태공원낙동제방인샘꽃길,10,38.6,23.2
202406,삼성테스코홈플러스서부산점,1,87518.1,11243.0
202406,삼성테스코홈플러스서부산점,2,30862.2,5140.2
202406,삼성테스코홈플러스서부산점,3,14310.8,2761.2
202406,삼성테스코홈플러스서부산점,4,8158.4,1770.3
202406,삼성테스코홈플러스서부산점,5,4741.3,1000.5
202406,삼성테스코홈플러스서부산점,6,2930.9,678.9
202406,삼성테스코홈플러스서부산점,7,2321.1,617.8
202406,삼성테스코홈플러스서부산점,8,2111.5,581.3
202406,삼성테스코홈플러스서부산점,9,1756.2,524.8
202406,삼성테스코홈플러스서부산점,10,1906.0,509.8
202406,새벽시장,1,5915.6,1662.4
202406,새벽시장,2,2139.3,800.8
202406,새벽시장,3,1481.6,551.1
202406,새벽시장,4,21017.8,2926.5
202406,새벽시장,5,1513.5,576.4
202406,새벽시장,6,1289.4,587.3
202406,새벽시장,7,1111.7,459.3
202406,새벽시장,8,6275.1,1405.5
202406,새벽시장,9,1312.5,484.2
202406,새벽시장,10,1166.9,464.5
202406,애플 아울렛 서부시외버스터미널,1,15694.2,2072.3
202406,애플 아울렛 서부시외버스터미널,2,173675.1,24103.8
202406,애플 아울렛 서부시외버스터미널,3,14134.2,4951.9
202406,애플 아울렛 서부시외버스터미널,4,240558.2,35123.3
202406,애플 아울렛 서부시외버스터미널,5,14956.4,5194.7
202406,애플 아울렛 서부시외버스터미널,6,87765.7,26269.3
202406,애플 아울렛 서부시외버스터미널,7,10118.1,3777.4
202406,애플 아울렛 서부시외버스터미널,8,70188.7,18403.2
202406,애플 아울렛 서부시외버스터미널,9,9013.5,3256.8
202406,애플 아울렛 서부시외버스터미널,10,41757.5,12225.0
202406,이마트 사상점,1,87518.1,11243.0
202406,이마트 사상점,2,30862.2,5140.2
202406,이마트 사상점,3,14310.8,2761.2
202406,이마트 사상점,4,8158.4,1770.3
202406,이마트 사상점,5,4741.3,1000.5
202406,이마트 사상점,6,2930.9,678.9
202406,이마트 사상점,7,2321.1,617.8
202406,이마트 사상점,8,2111.5,581.3
202406,이마트 사상점,9,1756.2,524.8
202406,이마트 사상점,10,1906.0,509.8
202406,창날공원,1,4455.2,1239.5
202406,창날공원,2,1388.4,505.4
202406,창날공원,3,1006.4,310.5
202406,창날공원,4,1015.0,327.7
202406,창날공원,5,702.9,240.3
202406,창날공원,6,621.0,265.5
202406,창날공원,7,386.5,120.3
202406,창날공원,8,807.5,369.6
202406,창날공원,9,854.4,344.6
202406,창날공원,10,652.4,281.9
