STD_YM,o_id,d_id,purpose,modal,travl_sec,POP,no
202411,11410585,마라329771,1,0,16910,3.1,5
202411,26110545,마라329771,1,0,6090,7.4,5
202411,26110580,마라329771,1,0,850,11.7,5
202411,26140530,마라329771,1,0,1030,3.7,5
202411,26140560,마라329771,1,0,1500,13.5,5
202411,26140570,마라329771,1,0,1980,2.5,5
202411,26140640,마라329771,1,0,980,13.0,5
202411,26140660,마라329771,1,0,2270,14.7,5
202411,26140680,마라329771,1,0,1340,26.8,5
202411,26170530,마라329771,1,0,3010,41.7,5
202411,26170680,마라329771,1,0,2740,2.5,5
202411,26200550,마라329771,1,0,4540,3.3,5
202411,26200585,마라329771,1,0,1070,2.9,5
202411,26200590,마라329771,1,0,1340,2.4,5
202411,26200640,마라329771,1,0,6230,7.0,5
202411,26200650,마라329771,1,0,2100,6.0,5
202411,26200660,마라329771,1,0,4120,11.9,5
202411,26200670,마라329771,1,0,2960,2.9,5
202411,26230510,마라329771,1,0,6270,46.7,5
202411,26230520,마라329771,1,0,2980,11.2,5
202411,26230560,마라329771,1,0,2530,2.8,5
202411,26230570,마라329771,1,0,2160,10.8,5
202411,26230600,마라329771,1,0,9850,3.3,5
202411,26230610,마라329771,1,0,2940,3.4,5
202411,26230640,마라329771,1,0,3980,7.4,5
202411,26230710,마라329771,1,0,1770,8.2,5
202411,26230720,마라329771,1,0,7800,5.5,5
202411,26230770,마라329771,1,0,2460,5.5,5
202411,26260590,마라329771,1,0,110,2.3,5
202411,26260750,마라329771,1,0,6570,3.7,5
202411,26290510,마라329771,1,0,2030,9.3,5
202411,26290530,마라329771,1,0,4830,6.4,5
202411,26290590,마라329771,1,0,1530,3.3,5
202411,26290620,마라329771,1,0,13000,5.8,5
202411,26290630,마라329771,1,0,20710,2.5,5
202411,26290645,마라329771,1,0,4990,37.2,5
202411,26290680,마라329771,1,0,2390,3.2,5
202411,26290690,마라329771,1,0,2200,18.5,5
202411,26290700,마라329771,1,0,6100,2.8,5
202411,26290710,마라329771,1,0,2370,29.9,5
202411,26320510,마라329771,1,0,3300,2.5,5
202411,26320542,마라329771,1,0,1990,3.3,5
202411,26320543,마라329771,1,0,2680,3.3,5
202411,26320550,마라329771,1,0,3560,2.5,5
202411,26320560,마라329771,1,0,3060,7.2,5
202411,26320571,마라329771,1,0,1790,34.3,5
202411,26350552,마라329771,1,0,4240,2.9,5
202411,26350660,마라329771,1,0,15060,6.6,5
