STD_YM,o_id,d_id,purpose,modal,travl_sec,POP,no
202411,11110530,마라385856,1,0,27530,4.4,9
202411,11110615,마라385856,1,0,21290,8.4,9
202411,11140540,마라385856,1,0,13250,3.7,9
202411,11170530,마라385856,1,0,12320,3.4,9
202411,11305545,마라385856,1,0,15440,4.0,9
202411,11410565,마라385856,1,0,14180,3.7,9
202411,11650581,마라385856,1,0,19590,3.9,9
202411,11680750,마라385856,1,0,11350,11.6,9
202411,11710600,마라385856,1,0,29810,3.4,9
202411,26110510,마라385856,1,0,1750,212.2,9
202411,26110520,마라385856,1,0,2790,7.1,9
202411,26110530,마라385856,1,0,1910,52.7,9
202411,26110545,마라385856,1,0,1300,11.6,9
202411,26110560,마라385856,1,0,3270,35.0,9
202411,26110570,마라385856,1,0,1970,19.9,9
202411,26110580,마라385856,1,0,2750,91.0,9
202411,26110590,마라385856,1,0,2430,21.7,9
202411,26110600,마라385856,1,0,3070,8.2,9
202411,26140510,마라385856,1,0,2650,17.7,9
202411,26140530,마라385856,1,0,1680,42.1,9
202411,26140540,마라385856,1,0,1290,37.1,9
202411,26140560,마라385856,1,0,1520,27.6,9
202411,26140570,마라385856,1,0,1310,11.6,9
202411,26140590,마라385856,1,0,3140,18.0,9
202411,26140615,마라385856,1,0,2240,19.9,9
202411,26140630,마라385856,1,0,16930,5.9,9
202411,26140640,마라385856,1,0,2720,12.0,9
202411,26140660,마라385856,1,0,2530,20.2,9
202411,26140680,마라385856,1,0,5000,50.3,9
202411,26170510,마라385856,1,0,1680,19.8,9
202411,26170520,마라385856,1,0,2670,34.5,9
202411,26170530,마라385856,1,0,3540,78.1,9
202411,26170550,마라385856,1,0,2490,17.0,9
202411,26170560,마라385856,1,0,1050,23.6,9
202411,26170570,마라385856,1,0,1390,97.1,9
202411,26170600,마라385856,1,0,4920,3.7,9
202411,26170645,마라385856,1,0,3220,22.9,9
202411,26170650,마라385856,1,0,1670,33.1,9
202411,26170660,마라385856,1,0,1960,194.5,9
202411,26170680,마라385856,1,0,5280,21.8,9
202411,26200530,마라385856,1,0,2400,74.1,9
202411,26200540,마라385856,1,0,2360,4.0,9
202411,26200550,마라385856,1,0,3310,41.4,9
202411,26200585,마라385856,1,0,4460,4.4,9
202411,26200590,마라385856,1,0,1680,28.5,9
202411,26200630,마라385856,1,0,3510,60.7,9
202411,26200640,마라385856,1,0,2800,27.4,9
202411,26200650,마라385856,1,0,7640,46.1,9
202411,26200660,마라385856,1,0,1340,11.0,9
202411,26200670,마라385856,1,0,2390,18.4,9
202411,26230510,마라385856,1,0,1130,409.7,9
202411,26230520,마라385856,1,0,1190,554.0,9
202411,26230540,마라385856,1,0,920,55.9,9
202411,26230550,마라385856,1,0,1740,237.3,9
202411,26230560,마라385856,1,0,1730,147.9,9
202411,26230570,마라385856,1,0,1090,31.7,9
202411,26230600,마라385856,1,0,1010,98.1,9
202411,26230610,마라385856,1,0,1430,167.9,9
202411,26230640,마라385856,1,0,510,205.7,9
202411,26230710,마라385856,1,0,750,946.6,9
202411,26230720,마라385856,1,0,910,347.1,9
202411,26230740,마라385856,1,0,1390,409.6,9
202411,26230750,마라385856,1,0,380,149.0,9
202411,26230770,마라385856,1,0,1540,58.8,9
202411,26230780,마라385856,1,0,2690,39.8,9
202411,26260510,마라385856,1,0,3470,22.6,9
202411,26260545,마라385856,1,0,2550,56.7,9
202411,26260550,마라385856,1,0,3410,116.2,9
202411,26260560,마라385856,1,0,3390,40.8,9
202411,26260570,마라385856,1,0,1810,23.0,9
202411,26260580,마라385856,1,0,3380,47.0,9
202411,26260590,마라385856,1,0,3690,51.6,9
202411,26260600,마라385856,1,0,1790,90.2,9
202411,26260740,마라385856,1,0,2430,27.8,9
202411,26260750,마라385856,1,0,2930,36.7,9
202411,26260761,마라385856,1,0,4320,15.9,9
202411,26260762,마라385856,1,0,3540,7.2,9
202411,26290510,마라385856,1,0,1510,28.1,9
202411,26290530,마라385856,1,0,3710,159.0,9
202411,26290540,마라385856,1,0,5040,22.7,9
202411,26290550,마라385856,1,0,2950,20.9,9
202411,26290560,마라385856,1,0,2830,16.0,9
202411,26290570,마라385856,1,0,2850,99.2,9
202411,26290580,마라385856,1,0,2950,19.0,9
202411,26290590,마라385856,1,0,2990,37.9,9
202411,26290600,마라385856,1,0,2590,12.3,9
202411,26290610,마라385856,1,0,2820,100.0,9
202411,26290620,마라385856,1,0,4090,30.0,9
202411,26290630,마라385856,1,0,2190,11.7,9
202411,26290645,마라385856,1,0,1720,27.9,9
202411,26290680,마라385856,1,0,3150,19.3,9
202411,26290690,마라385856,1,0,1270,76.5,9
202411,26290700,마라385856,1,0,2180,20.1,9
202411,26290710,마라385856,1,0,860,26.9,9
202411,26320510,마라385856,1,0,2640,16.0,9
202411,26320520,마라385856,1,0,730,11.8,9
202411,26320521,마라385856,1,0,2170,17.4,9
202411,26320530,마라385856,1,0,6070,33.2,9
202411,26320541,마라385856,1,0,1900,36.6,9
202411,26320542,마라385856,1,0,3190,29.4,9
202411,26320543,마라385856,1,0,3580,89.9,9
202411,26320550,마라385856,1,0,2220,43.8,9
202411,26320560,마라385856,1,0,2780,65.2,9
202411,26320571,마라385856,1,0,3420,11.3,9
202411,26320572,마라385856,1,0,2510,14.9,9
202411,26320573,마라385856,1,0,5410,3.8,9
202411,26350510,마라385856,1,0,4530,111.0,9
202411,26350520,마라385856,1,0,3070,124.4,9
202411,26350525,마라385856,1,0,6900,4.1,9
202411,26350530,마라385856,1,0,4460,72.4,9
202411,26350540,마라385856,1,0,6500,21.8,9
202411,26350551,마라385856,1,0,3510,23.9,9
202411,26350552,마라385856,1,0,4190,19.8,9
202411,26350553,마라385856,1,0,3960,6.4,9
202411,26350554,마라385856,1,0,3090,58.1,9
202411,26350560,마라385856,1,0,3670,82.0,9
202411,26350570,마라385856,1,0,4000,29.4,9
202411,26350580,마라385856,1,0,1850,7.9,9
202411,26350590,마라385856,1,0,1590,8.9,9
202411,26350595,마라385856,1,0,3510,11.8,9
202411,26350610,마라385856,1,0,3330,4.4,9
202411,26350650,마라385856,1,0,2300,19.1,9
202411,26380520,마라385856,1,0,1240,3.7,9
202411,26380530,마라385856,1,0,1630,19.0,9
202411,26380540,마라385856,1,0,2470,7.6,9
202411,26380550,마라385856,1,0,4070,23.7,9
202411,26380561,마라385856,1,0,2400,41.2,9
202411,26380562,마라385856,1,0,2310,73.9,9
202411,26380601,마라385856,1,0,3170,86.8,9
202411,26380602,마라385856,1,0,3130,62.0,9
202411,26380610,마라385856,1,0,4280,6.9,9
202411,26380620,마라385856,1,0,2850,35.9,9
202411,26380630,마라385856,1,0,2130,3.4,9
202411,26410510,마라385856,1,0,2680,3.6,9
202411,26410520,마라385856,1,0,2220,3.6,9
202411,26410530,마라385856,1,0,4600,24.1,9
202411,26410555,마라385856,1,0,810,9.2,9
202411,26410570,마라385856,1,0,3510,3.8,9
202411,26410580,마라385856,1,0,3150,4.2,9
202411,26410590,마라385856,1,0,4460,6.6,9
202411,26410591,마라385856,1,0,5110,11.3,9
202411,26410600,마라385856,1,0,2620,22.3,9
202411,26410610,마라385856,1,0,2770,73.4,9
202411,26410635,마라385856,1,0,6010,20.7,9
202411,26410665,마라385856,1,0,5350,44.7,9
202411,26410670,마라385856,1,0,5590,90.9,9
202411,26410680,마라385856,1,0,4290,31.8,9
202411,26410690,마라385856,1,0,2620,11.9,9
202411,26410700,마라385856,1,0,1540,12.3,9
202411,26440510,마라385856,1,0,2370,104.7,9
202411,26440520,마라385856,1,0,2990,315.5,9
202411,26440530,마라385856,1,0,3140,46.0,9
202411,26440535,마라385856,1,0,3030,225.2,9
202411,26440545,마라385856,1,0,4160,81.0,9
202411,26440550,마라385856,1,0,3420,33.0,9
202411,26440560,마라385856,1,0,4120,728.9,9
202411,26440580,마라385856,1,0,9570,36.0,9
202411,26470610,마라385856,1,0,1740,71.7,9
202411,26470620,마라385856,1,0,2470,79.8,9
202411,26470630,마라385856,1,0,1440,37.9,9
202411,26470640,마라385856,1,0,1050,39.3,9
202411,26470650,마라385856,1,0,1730,30.8,9
202411,26470660,마라385856,1,0,2580,61.1,9
202411,26470680,마라385856,1,0,1700,93.7,9
202411,26470690,마라385856,1,0,1710,198.2,9
202411,26470700,마라385856,1,0,16650,7.0,9
202411,26470730,마라385856,1,0,2060,19.3,9
202411,26500660,마라385856,1,0,2200,59.5,9
202411,26500670,마라385856,1,0,5620,17.5,9
202411,26500730,마라385856,1,0,1460,11.9,9
202411,26500740,마라385856,1,0,2470,32.5,9
202411,26500750,마라385856,1,0,2380,8.8,9
202411,26500760,마라385856,1,0,1660,36.3,9
202411,26500770,마라385856,1,0,2580,38.2,9
202411,26500780,마라385856,1,0,1870,16.9,9
202411,26500790,마라385856,1,0,3260,12.2,9
202411,26500800,마라385856,1,0,3540,8.2,9
202411,26530580,마라385856,1,0,1890,106.2,9
202411,26530591,마라385856,1,0,2640,59.7,9
202411,26530593,마라385856,1,0,3390,23.8,9
202411,26530600,마라385856,1,0,990,6.5,9
202411,26530610,마라385856,1,0,1940,83.6,9
202411,26530650,마라385856,1,0,1130,254.3,9
202411,26530660,마라385856,1,0,1000,576.1,9
202411,26530661,마라385856,1,0,1530,93.0,9
202411,26530670,마라385856,1,0,1320,136.3,9
202411,26530680,마라385856,1,0,2390,49.0,9
202411,26710250,마라385856,1,0,4450,265.9,9
202411,26710253,마라385856,1,0,5190,56.2,9
202411,26710256,마라385856,1,0,6830,118.0,9
202411,26710259,마라385856,1,0,6720,61.0,9
202411,26710330,마라385856,1,0,11540,22.8,9
202411,27140570,마라385856,1,0,6980,4.5,9
202411,27140580,마라385856,1,0,7370,3.4,9
202411,27140600,마라385856,1,0,7920,3.0,9
202411,27140670,마라385856,1,0,7690,7.3,9
202411,27140685,마라385856,1,0,8510,8.2,9
202411,27230620,마라385856,1,0,12860,3.8,9
202411,27260640,마라385856,1,0,5580,9.4,9
202411,27290624,마라385856,1,0,6720,7.2,9
202411,27290650,마라385856,1,0,7470,7.7,9
202411,27710265,마라385856,1,0,8330,8.4,9
202411,28260600,마라385856,1,0,39280,3.8,9
202411,30110515,마라385856,1,0,11770,4.0,9
