STD_YM,ori_id,purpose,weekday,T00,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23
202411,마라323767,1,0,3.31,10.72,9.09,3.31,58.04,62.37,103.61,102.68,69.69,17.94,32.5,54.09,38.56,56.82,60.82,53.76,60.15,18.06,71.61,15.53,4.94,22.45,12.13,2.47
202411,마라323772,1,0,6.86,16.84,19.37,31.04,20.27,26.66,30.82,41.84,29.65,48.01,68.12,57.21,43.21,80.62,90.18,97.51,99.95,99.02,79.97,87.85,53.07,36.06,52.6,8.51
202411,마라325764,1,0,3.51,0.0,0.0,0.0,0.0,2.98,0.0,30.16,0.0,0.0,0.0,0.0,7.54,0.0,6.32,0.0,0.0,0.0,3.77,0.0,0.0,0.0,0.0,0.0
202411,마라326768,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202411,마라327789,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57,3.38,3.94,3.5,0.0,0.0
202411,마라327791,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,4.28,3.71,4.5,0.0,0.0,0.0,15.73,11.92,7.98,25.46,15.14,11.68,3.93,3.54
202411,마라328769,1,0,0.0,0.0,0.0,0.0,3.59,0.0,0.0,0.0,0.0,0.0,0.0,2.55,0.0,0.0,0.0,4.02,0.0,0.0,2.93,0.0,0.0,2.93,2.93,0.0
202411,마라328789,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,3.7,7.4,7.4,29.6,7.4,3.7,0.0,0.0,0.0
202411,마라328790,1,0,0.0,6.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.62,2.55,0.0,8.06,0.0,6.68,7.39,9.4,25.27,10.62,32.29,45.94,40.8,21.13,8.41
202411,마라329771,1,0,19.05,39.82,32.77,24.12,42.22,53.3,70.78,80.72,119.18,113.88,103.7,181.79,145.79,209.75,230.52,298.6,391.47,312.85,261.94,249.06,280.13,231.97,146.13,27.96
