STD_YM,o_id,d_id,purpose,modal,travl_sec,POP,no
202411,26230640,마라341838,2,0,3260,34.2,17
202411,26530591,마라341838,2,0,1690,43.6,17
202411,26230640,마라341838,2,1,3230,10.3,17
202411,26530591,마라341838,2,1,1780,25.4,17
202411,26230640,마라341838,2,9,3240,30.8,17
202411,26530591,마라341838,2,9,2300,18.2,17
202411,26350570,마라341838,4,0,4960,2.5,17
202411,26380540,마라341838,4,0,2020,3.6,17
202411,26530660,마라341838,4,0,3550,6.8,17
202411,26530670,마라341838,4,0,620,3.3,17
202411,26710253,마라341838,4,0,2160,3.5,17
202411,마라350852,마라341838,4,0,370,12.5,17
202411,마라350863,마라341838,4,0,740,3.4,17
202411,26380540,마라341838,4,1,1960,3.6,17
202411,26530580,마라341838,4,1,600,3.4,17
202411,26530660,마라341838,4,1,850,2.6,17
202411,마라350852,마라341838,4,1,360,2.5,17
202411,26440510,마라341838,4,2,1390,3.4,17
202411,26140615,마라341838,4,9,29790,3.3,17
202411,26200530,마라341838,4,9,3340,3.9,17
202411,26380540,마라341838,4,9,3290,3.6,17
202411,마라347861,마라341838,4,9,3340,3.4,17
202411,마라350852,마라341838,4,9,2490,2.5,17
202411,11500510,마라342836,1,0,23460,3.5,17
202411,11500620,마라342836,1,0,6090,11.4,17
202411,11650560,마라342836,1,0,21550,5.7,17
202411,11680750,마라342836,1,0,11580,6.1,17
202411,26110510,마라342836,1,0,2910,83.7,17
202411,26110520,마라342836,1,0,1260,6.9,17
202411,26110530,마라342836,1,0,3100,56.4,17
202411,26110545,마라342836,1,0,2440,18.5,17
202411,26110560,마라342836,1,0,2350,64.1,17
202411,26110570,마라342836,1,0,4010,36.3,17
202411,26110580,마라342836,1,0,2330,257.0,17
202411,26110590,마라342836,1,0,950,5.9,17
202411,26110600,마라342836,1,0,2120,10.0,17
202411,26140510,마라342836,1,0,1010,14.2,17
202411,26140530,마라342836,1,0,1540,97.3,17
202411,26140540,마라342836,1,0,1390,32.9,17
202411,26140560,마라342836,1,0,2240,9.5,17
202411,26140570,마라342836,1,0,2710,70.8,17
202411,26140590,마라342836,1,0,1600,5.0,17
202411,26140615,마라342836,1,0,2210,9.3,17
202411,26140630,마라342836,1,0,1480,5.6,17
