STD_YM,fac_name,modal,visit_cnt,life_visit_cnt
202411,동매누리 작은도서관,0,13053.1,2412.3
202411,동매누리 작은도서관,1,10617.4,3407.6
202411,동매누리 작은도서관,2,6879.6,1077.3
202411,동매누리 작은도서관,3,11835.2,10267.6
202411,동매누리 작은도서관,4,132.7,14.1
202411,동매누리 작은도서관,9,3436.8,1298.4
202411,동매누리행복센터,0,23764.3,4385.8
202411,동매누리행복센터,1,19713.5,6366.7
202411,동매누리행복센터,2,12242.1,2026.8
202411,동매누리행복센터,3,19896.1,17228.6
202411,동매누리행복센터,4,254.3,30.4
202411,동매누리행복센터,9,6693.5,2800.2
202411,동매산둘레길,0,14427.8,4197.1
202411,동매산둘레길,1,11788.1,5423.5
202411,동매산둘레길,2,3606.5,1383.3
202411,동매산둘레길,3,9925.1,7769.6
202411,동매산둘레길,4,123.8,44.8
202411,동매산둘레길,9,3698.1,1871.4
202411,무지개작은도서관,0,29984.3,6848.7
202411,무지개작은도서관,1,17030.9,7637.1
202411,무지개작은도서관,2,5237.1,1212.3
202411,무지개작은도서관,3,12442.6,11678.0
202411,무지개작은도서관,4,134.9,45.7
202411,무지개작은도서관,9,5285.9,2844.9
202411,보림공원,0,29984.3,6848.7
202411,보림공원,1,17030.9,7637.1
202411,보림공원,2,5237.1,1212.3
202411,보림공원,3,12442.6,11678.0
202411,보림공원,4,134.9,45.7
202411,보림공원,9,5285.9,2844.9
202411,사하구청 제2청사,0,20286.8,3892.1
202411,사하구청 제2청사,1,6523.9,1905.0
202411,사하구청 제2청사,2,12162.6,2382.2
202411,사하구청 제2청사,3,5638.9,3581.6
202411,사하구청 제2청사,4,117.1,21.1
202411,사하구청 제2청사,9,5193.3,1974.6
202411,수풀작은도서관,0,37894.0,7368.9
202411,수풀작은도서관,1,31005.0,10117.7
202411,수풀작은도서관,2,17207.7,3926.1
202411,수풀작은도서관,3,21424.6,18597.0
202411,수풀작은도서관,4,263.5,26.2
202411,수풀작은도서관,9,7881.7,3369.3
202411,신남초등학교,0,21303.8,5112.4
202411,신남초등학교,1,6880.3,1948.7
202411,신남초등학교,2,6567.6,1475.7
202411,신남초등학교,3,8049.7,5903.0
202411,신남초등학교,4,149.6,40.9
202411,신남초등학교,9,4671.7,2086.4
202411,신평골목시장,0,14884.2,2879.8
202411,신평골목시장,1,11515.8,3742.2
202411,신평골목시장,2,7870.5,1237.6
202411,신평골목시장,3,13841.6,12081.4
202411,신평골목시장,4,156.2,17.7
202411,신평골목시장,9,4147.5,1640.8
202411,장림 롯데마트,0,3983.0,750.4
202411,장림 롯데마트,1,1668.2,498.4
202411,장림 롯데마트,2,496.4,126.4
202411,장림 롯데마트,3,912.9,727.5
202411,장림 롯데마트,4,9.4,0.0
202411,장림 롯데마트,9,748.9,315.2
202411,장림1동행정복지센터,0,29984.3,6848.7
202411,장림1동행정복지센터,1,17030.9,7637.1
202411,장림1동행정복지센터,2,5237.1,1212.3
202411,장림1동행정복지센터,3,12442.6,11678.0
202411,장림1동행정복지센터,4,134.9,45.7
202411,장림1동행정복지센터,9,5285.9,2844.9
202411,장림2동 행정복지센터,0,10830.3,2542.7
202411,장림2동 행정복지센터,1,5578.9,1831.5
202411,장림2동 행정복지센터,2,3101.4,515.3
202411,장림2동 행정복지센터,3,6228.3,5625.2
202411,장림2동 행정복지센터,4,53.4,3.5
202411,장림2동 행정복지센터,9,2624.7,1254.5
202411,장림공원,0,36798.8,7451.1
202411,장림공원,1,24433.6,8549.4
202411,장림공원,2,6053.4,1118.4
202411,장림공원,3,14552.3,13281.3
202411,장림공원,4,142.4,30.2
202411,장림공원,9,6396.8,2829.6
202411,장림생태공원,0,50871.8,7207.6
202411,장림생태공원,1,15781.0,5113.6
202411,장림생태공원,2,5537.4,768.2
202411,장림생태공원,3,3752.6,2997.4
202411,장림생태공원,4,356.6,7.9
202411,장림생태공원,9,5509.5,2074.9
202411,하하센터,0,46801.7,8641.1
202411,하하센터,1,14860.6,4258.5
202411,하하센터,2,22227.7,4179.9
202411,하하센터,3,11991.4,7617.5
202411,하하센터,4,318.5,17.5
202411,하하센터,9,9866.9,3607.9
202411,효림초등학교,0,1483.1,1003.6
202411,효림초등학교,1,2552.5,2143.8
202411,효림초등학교,2,1198.8,796.0
202411,효림초등학교,3,2365.5,2181.1
202411,효림초등학교,4,8.5,8.5
202411,효림초등학교,9,813.4,687.5
