STD_YM,fac_name,visit_cnt,total_visit_cnt,life_visit_cnt
202411,동매누리 작은도서관,1,4285.3,1551.1
202411,동매누리 작은도서관,2,1909.8,868.6
202411,동매누리 작은도서관,3,1595.5,681.6
202411,동매누리 작은도서관,4,1354.6,625.8
202411,동매누리 작은도서관,5,1334.4,557.3
202411,동매누리 작은도서관,6,1317.7,635.4
202411,동매누리 작은도서관,7,1064.9,570.9
202411,동매누리 작은도서관,8,1467.4,681.4
202411,동매누리 작은도서관,9,1371.7,732.5
202411,동매누리 작은도서관,10,1033.9,602.0
202411,동매누리행복센터,1,10058.9,3247.7
202411,동매누리행복센터,2,4545.0,2025.5
202411,동매누리행복센터,3,3823.0,1649.5
202411,동매누리행복센터,4,2985.8,1458.1
202411,동매누리행복센터,5,3266.0,1554.5
202411,동매누리행복센터,6,2425.4,1111.7
202411,동매누리행복센터,7,2234.0,1058.5
202411,동매누리행복센터,8,2482.0,1439.3
202411,동매누리행복센터,9,2046.4,825.2
202411,동매누리행복센터,10,2108.9,909.3
202411,동매산둘레길,1,3926.6,1399.5
202411,동매산둘레길,2,2027.5,995.9
202411,동매산둘레길,3,1702.4,761.2
202411,동매산둘레길,4,1510.0,859.6
202411,동매산둘레길,5,1365.9,755.9
202411,동매산둘레길,6,1242.2,646.6
202411,동매산둘레길,7,1348.0,796.7
202411,동매산둘레길,8,1189.9,720.8
202411,동매산둘레길,9,1168.3,804.0
202411,동매산둘레길,10,1337.6,852.6
202411,무지개작은도서관,1,15986.6,4735.1
202411,무지개작은도서관,2,5692.7,2372.9
202411,무지개작은도서관,3,3134.3,1461.7
202411,무지개작은도서관,4,2552.6,1333.9
202411,무지개작은도서관,5,2217.7,1185.8
202411,무지개작은도서관,6,1860.0,972.1
202411,무지개작은도서관,7,1589.3,1129.4
202411,무지개작은도서관,8,1692.3,1124.9
202411,무지개작은도서관,9,2207.9,1188.4
202411,무지개작은도서관,10,1654.9,742.9
202411,보림공원,1,15986.6,4735.1
202411,보림공원,2,5692.7,2372.9
202411,보림공원,3,3134.3,1461.7
202411,보림공원,4,2552.6,1333.9
202411,보림공원,5,2217.7,1185.8
