STD_YM,gID,dup_fac_cnt,fac_name_1,fac_func_1,fac_name_2,fac_func_2,fac_name_3,fac_func_3,fac_name_4,fac_func_4,fac_name_5,fac_func_5,fac_name_6,fac_func_6,fac_name_7,fac_func_7,fac_name_8,fac_func_8,fac_name_9,fac_func_9,fac_name_10,fac_func_10,fac_name_11,fac_func_11,fac_name_12,fac_func_12,fac_name_13,fac_func_13,fac_name_14,fac_func_14,fac_name_15,fac_func_15,fac_name_16,fac_func_16,fac_name_17,fac_func_17,dup_fac_pop
202411,마라335840,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202411,마라335841,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202411,마라336832,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202411,마라336833,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202411,마라336834,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202411,마라336835,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202411,마라336838,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202411,마라336839,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202411,마라336840,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202411,마라336841,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202411,마라336842,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202411,마라336843,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202411,마라336844,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202411,마라336845,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202411,마라336846,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202411,마라337828,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202411,마라337829,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202411,마라337830,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202411,마라337831,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202411,마라337832,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202411,마라337833,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202411,마라337834,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202411,마라337835,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202411,마라337836,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202411,마라337837,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202411,마라337838,4,애플 아울렛 서부시외버스터미널,상업,감전동 행정복지센터,주거의료,사상인디스테이션,여가,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.1
202411,마라337839,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202411,마라337840,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202411,마라337841,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202411,마라337842,5,개금종합사회복지관,주거의료여가,신남초등학교,여가,애플 아울렛 서부시외버스터미널,상업,부산진구여성가족문화센터,주거,르네시떼,상업,장림1동행정복지센터,주거의료,동매누리 작은도서관,교육,장림공원,여가,보림공원,여가,괘법동 행정복지센터,주거의료교육,삼성테스코홈플러스서부산점,상업,부산진구 생활문화센터,교육여가,사상 보건소,주거의료,새벽시장,상업,사상평생학습관,교육,장림2동 행정복지센터,주거여가,사상근린공원,여가,1632.1
202411,마라337843,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202411,마라337844,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202411,마라337845,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202411,마라337846,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202411,마라337847,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202411,마라338827,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202411,마라338828,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202411,마라338829,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202411,마라338830,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202411,마라338831,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202411,마라338832,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202411,마라338833,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202411,마라338834,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202411,마라338835,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202411,마라338836,1,르네시떼,상업,감전시장,상업,삼성테스코홈플러스서부산점,상업,이마트 사상점,상업,,,,,,,,,,,,,,,,,,,,,,,,,,,20.3
202411,마라338837,2,애플 아울렛 서부시외버스터미널,상업,사상인디스테이션,여가,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8
202411,마라338838,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202411,마라338839,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202411,마라338840,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202411,마라338841,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202411,마라338842,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202411,마라338843,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202411,마라338844,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202411,마라338845,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202411,마라338846,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202411,마라338847,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202411,마라338848,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202411,마라338849,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202411,마라338850,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202411,마라338851,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202411,마라339827,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202411,마라339828,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202411,마라339829,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202411,마라339830,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202411,마라339831,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202411,마라339832,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202411,마라339833,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202411,마라339834,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202411,마라339835,4,새벽시장,상업,사상인디스테이션,여가,감전천,여가,사상근린공원,여가,개금종합사회복지관,주거의료여가,개금테마공원,여가,애플 아울렛 서부시외버스터미널,상업,,,,,,,,,,,,,,,,,,,,,41.7
202411,마라339836,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202411,마라339837,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
