STD_YM,ori_id,purpose,weekday,T00,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23
202411,마라379856,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.43,0.0,0.0,0.0,0.0
202411,마라380854,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.15,9.72,16.71,14.43,2.43,2.43,13.88,28.55,37.98,0.0,4.95,7.26,9.62,4.88,2.38
202411,마라380862,1,0,3.65,44.06,51.73,39.3,25.02,48.34,49.22,26.36,26.74,36.42,60.17,102.04,145.61,142.91,229.7,355.71,464.93,540.47,670.12,655.34,499.94,472.69,379.67,132.47
202411,마라381853,1,0,0.0,4.56,2.38,2.28,7.14,2.28,0.0,0.0,0.0,0.0,0.0,0.0,4.62,2.96,2.38,2.28,3.12,7.14,10.9,16.49,16.21,14.42,10.06,0.0
202411,마라381854,1,0,76.85,199.72,187.34,105.61,120.49,112.74,158.45,117.06,113.23,143.58,242.16,351.26,724.02,658.53,793.82,1136.42,1680.24,2180.79,2205.31,1844.58,1616.73,1678.79,1301.77,379.1
202411,마라382852,1,0,75.99,204.86,99.28,147.39,121.45,140.8,97.63,122.07,89.39,132.21,292.84,476.3,642.39,567.78,798.21,956.33,1771.33,2321.38,2543.96,1728.1,1755.6,1434.23,1032.69,328.57
202411,마라382857,1,0,98.12,242.14,186.16,113.1,112.45,139.34,181.77,105.31,130.02,173.79,291.93,573.95,742.76,700.27,783.2,1124.31,1757.44,2141.43,2685.72,2225.25,2107.44,2449.22,1400.44,464.44
202411,마라382858,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0
202411,마라382862,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.12,0.0,0.0,0.0,0.0,0.0,0.0
202411,마라383853,1,0,39.4,98.32,156.17,173.27,150.49,116.65,128.5,120.4,136.09,213.21,250.01,406.08,446.71,501.95,530.76,697.77,1145.08,1478.62,1876.01,1379.78,1341.71,1420.76,989.69,361.98
202411,마라383854,1,0,27.09,141.49,118.2,135.84,97.69,61.79,80.7,69.41,103.64,148.75,158.03,241.25,327.0,349.64,411.1,579.95,754.86,1032.82,1175.22,1011.72,725.5,808.25,718.66,187.6
202411,마라383857,1,0,21.11,128.85,104.88,69.92,55.9,44.79,67.49,54.19,73.47,69.55,65.83,204.84,248.43,265.57,249.25,279.92,521.29,607.62,935.37,809.24,750.34,589.4,513.35,125.97
202411,마라384855,1,0,0.0,3.78,0.0,0.0,3.78,3.78,15.12,0.0,0.0,8.55,0.0,0.0,4.12,3.78,16.14,20.26,4.12,0.0,0.0,20.6,3.5,7.56,15.18,3.78
202411,마라385853,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.73,15.96,12.95,15.57,0.0,4.08,16.67,21.15,4.42
