STD_YM,fac_name,fac_opr_date,visit_cnt,life_visit_cnt
202407,개금3동 주민센터,31,98855.1,24029.3
202407,개금종합사회복지관,31,26902.9,11917.5
202407,개금테마공원,31,265022.0,100374.6
202407,개성고등학교,31,65731.0,37528.6
202407,당감4동 주민센터,31,11368.2,8276.9
202407,당감골목시장,31,61186.7,22714.5
202407,당감사회복지관,31,127427.2,46491.5
202407,당감행복마루센터,31,82342.8,31206.0
202407,백양가족공원,31,60687.6,22371.6
202407,부산진구 동네 청년아루,31,82142.5,31166.1
202407,부산진구 생활문화센터,31,252240.8,103762.9
202407,부산진구 어린이청소년 도서관,31,44771.1,16006.2
202407,부산진구여성가족문화센터,31,81507.0,23609.0
202407,새당감시장,31,126910.5,45972.0
202407,한국신발관,31,144973.5,31490.6
