STD_YM,o_id,d_id,purpose,modal,travl_sec,POP,no
202407,26110510,마라329771,1,0,3340,7.2,5
202407,26110545,마라329771,1,0,4400,6.8,5
202407,26110560,마라329771,1,0,2890,2.5,5
202407,26110570,마라329771,1,0,1680,2.6,5
202407,26110580,마라329771,1,0,2050,7.2,5
202407,26140510,마라329771,1,0,760,3.5,5
202407,26140530,마라329771,1,0,1880,3.5,5
202407,26140560,마라329771,1,0,710,3.2,5
202407,26140590,마라329771,1,0,1840,2.4,5
202407,26140615,마라329771,1,0,2190,3.5,5
202407,26140640,마라329771,1,0,1160,46.2,5
202407,26140650,마라329771,1,0,2420,3.6,5
202407,26140660,마라329771,1,0,1280,4.8,5
202407,26140680,마라329771,1,0,3390,20.4,5
202407,26170520,마라329771,1,0,4120,3.0,5
202407,26170530,마라329771,1,0,2520,27.5,5
202407,26170660,마라329771,1,0,3190,2.5,5
202407,26170680,마라329771,1,0,4010,15.0,5
202407,26200550,마라329771,1,0,5420,3.1,5
202407,26200630,마라329771,1,0,5870,7.2,5
202407,26200640,마라329771,1,0,3960,10.4,5
202407,26200650,마라329771,1,0,3440,30.0,5
202407,26200660,마라329771,1,0,2800,14.1,5
202407,26200670,마라329771,1,0,3680,3.5,5
202407,26230510,마라329771,1,0,6320,19.4,5
202407,26230520,마라329771,1,0,3420,61.2,5
202407,26230600,마라329771,1,0,18160,7.1,5
202407,26230710,마라329771,1,0,2070,12.0,5
202407,26230720,마라329771,1,0,13340,3.5,5
202407,26230770,마라329771,1,0,2680,17.1,5
202407,26260560,마라329771,1,0,2800,3.2,5
202407,26260580,마라329771,1,0,4070,6.6,5
202407,26260590,마라329771,1,0,270,6.0,5
202407,26290510,마라329771,1,0,1820,5.1,5
202407,26290530,마라329771,1,0,1410,6.2,5
202407,26290540,마라329771,1,0,2450,14.4,5
202407,26290560,마라329771,1,0,2340,10.3,5
202407,26290600,마라329771,1,0,8270,4.9,5
202407,26290610,마라329771,1,0,4450,27.1,5
202407,26290620,마라329771,1,0,3640,29.3,5
202407,26290630,마라329771,1,0,1250,3.3,5
202407,26290645,마라329771,1,0,4690,47.3,5
202407,26290690,마라329771,1,0,3080,2.8,5
202407,26290710,마라329771,1,0,3150,11.1,5
202407,26320520,마라329771,1,0,2490,3.2,5
202407,26320530,마라329771,1,0,2110,2.5,5
202407,26320550,마라329771,1,0,2750,11.7,5
202407,26320571,마라329771,1,0,1920,45.5,5
202407,26350520,마라329771,1,0,1800,7.1,5
202407,26350525,마라329771,1,0,2320,6.7,5
202407,26350530,마라329771,1,0,2230,3.3,5
202407,26350540,마라329771,1,0,1820,6.7,5
202407,26350551,마라329771,1,0,4910,2.3,5
202407,26350560,마라329771,1,0,5950,2.5,5
202407,26380510,마라329771,1,0,1000,9.6,5
202407,26380520,마라329771,1,0,1480,3.9,5
202407,26380540,마라329771,1,0,2110,8.2,5
202407,26380550,마라329771,1,0,1010,23.8,5
202407,26380561,마라329771,1,0,2400,16.8,5
202407,26380562,마라329771,1,0,3500,43.5,5
202407,26380601,마라329771,1,0,1440,91.3,5
202407,26380602,마라329771,1,0,2490,17.7,5
202407,26380610,마라329771,1,0,3120,19.6,5
202407,26380620,마라329771,1,0,1310,140.8,5
202407,26380630,마라329771,1,0,7310,4.8,5
202407,26440510,마라329771,1,0,2150,11.5,5
202407,26440520,마라329771,1,0,4300,217.4,5
202407,26440530,마라329771,1,0,2500,112.2,5
202407,26440535,마라329771,1,0,3300,90.1,5
202407,26440545,마라329771,1,0,5380,40.3,5
202407,26440550,마라329771,1,0,6240,12.0,5
202407,26440560,마라329771,1,0,1530,130.6,5
202407,26440580,마라329771,1,0,5160,30.3,5
202407,26470610,마라329771,1,0,3280,12.7,5
202407,26470620,마라329771,1,0,5200,3.7,5
202407,26470640,마라329771,1,0,25320,3.5,5
202407,26470650,마라329771,1,0,2370,2.5,5
202407,26470680,마라329771,1,0,2240,2.3,5
202407,26500730,마라329771,1,0,1620,4.6,5
202407,26500790,마라329771,1,0,2190,2.3,5
202407,26500800,마라329771,1,0,3400,6.5,5
202407,26530580,마라329771,1,0,1670,9.0,5
202407,26530591,마라329771,1,0,6190,6.3,5
202407,26530600,마라329771,1,0,1690,3.4,5
202407,26530610,마라329771,1,0,1960,6.7,5
202407,26530660,마라329771,1,0,1810,3.3,5
202407,26530670,마라329771,1,0,2590,6.2,5
202407,26530680,마라329771,1,0,1050,21.6,5
202407,26710250,마라329771,1,0,5020,23.3,5
202407,26710253,마라329771,1,0,4270,14.1,5
202407,26710256,마라329771,1,0,6150,3.4,5
202407,27710253,마라329771,1,0,9850,2.5,5
202407,28185820,마라329771,1,0,23600,3.5,5
202407,28200710,마라329771,1,0,22930,3.5,5
202407,29140800,마라329771,1,0,16340,2.5,5
202407,31140635,마라329771,1,0,9770,3.5,5
202407,31140640,마라329771,1,0,11000,16.0,5
202407,31140670,마라329771,1,0,10480,4.9,5
202407,31200540,마라329771,1,0,9380,2.8,5
202407,31710250,마라329771,1,0,5200,2.3,5
202407,31710262,마라329771,1,0,8500,4.6,5
202407,31710310,마라329771,1,0,4680,15.8,5
202407,41220535,마라329771,1,0,22250,7.0,5
202407,41430520,마라329771,1,0,18850,3.5,5
202407,41500340,마라329771,1,0,20770,3.5,5
