STD_YM,fac_name,fac_opr_date,visit_cnt,life_visit_cnt
202407,감전동 행정복지센터,31,41672.1,11411.0
202407,감전시장,31,88452.9,27182.3
202407,감전천,31,172468.7,14834.9
202407,괘법동 행정복지세터,31,54974.9,20506.0
202407,르네시떼,31,213972.9,38621.3
202407,사상 보건소,31,47241.2,9684.0
202407,사상근린공원,31,32006.3,7880.2
202407,사상인디스테이션,31,394519.8,111286.1
202407,사상평생학습관,31,33868.6,10915.9
202407,삼락생태공원낙동제방인샘꽃길,31,868.0,347.2
202407,삼성테스코홈플러스서부산점,31,213972.9,38621.3
202407,새벽시장,31,189126.0,37934.6
202407,애플 아울렛 서부시외버스터미널,31,1655207.9,479938.9
202407,이마트 사상점,31,213972.9,38621.3
202407,창날공원,31,26595.5,10123.1
