STD_YM,fac_name,fac_opr_date,visit_cnt,life_visit_cnt
202407,동매누리 작은도서관,31,49715.3,20143.3
202407,동매누리행복센터,31,95191.2,39219.7
202407,동매산둘레길,31,75117.4,30673.2
202407,무지개작은도서관,31,54802.3,20843.5
202407,보림공원,31,54802.3,20843.5
202407,사하구청 제2청사,31,68152.3,19836.7
202407,수풀작은도서관,31,133772.2,54452.4
202407,신남초등학교,31,48012.1,18711.7
202407,신평골목시장,31,56057.2,23241.3
202407,장림 롯데마트,31,18368.2,5333.5
202407,장림1동행정복지센터,31,54802.3,20843.5
202407,장림2동 행정복지센터,31,31498.4,13809.4
202407,장림공원,31,103937.3,37537.7
202407,장림생태공원,31,81337.9,19230.3
202407,하하센터,31,142839.9,39492.1
202407,효림초등학교,31,8156.4,6999.5
