STD_YM,ori_id,purpose,weekday,T00,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23
202407,마라337838,1,0,0.0,0.0,3.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.93,0.0
202407,마라337842,1,0,2.94,7.56,3.5,73.17,3.01,16.02,25.25,62.93,55.14,64.61,52.62,36.01,61.37,82.63,60.91,102.41,67.52,23.67,31.54,42.74,30.22,47.88,10.5,4.17
202407,마라339838,1,0,49.48,142.06,82.43,78.78,141.96,176.73,278.29,271.18,179.7,164.2,174.3,191.83,192.89,255.48,271.85,471.15,463.0,568.34,668.54,404.49,454.74,312.58,273.46,101.85
202407,마라340842,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.83,0.0,0.0,0.0,0.0,0.0,3.54,0.0
202407,마라340846,1,0,29.22,83.17,150.6,72.0,24.03,123.75,124.65,189.04,128.48,95.29,52.22,82.73,93.44,106.2,138.09,135.06,152.36,132.75,131.33,171.21,107.75,68.74,52.7,6.52
202407,마라341844,1,0,0.0,0.0,0.0,0.0,0.0,7.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202407,마라342836,1,0,69.02,305.84,280.05,246.68,291.01,327.07,326.59,266.8,284.89,443.55,636.62,1001.04,1113.8,1175.69,1434.19,1912.88,2814.63,3697.64,4026.49,2808.08,2398.02,2186.87,1354.17,411.1
202407,마라342854,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.03,4.03,0.0,4.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202407,마라342856,1,0,34.5,76.73,73.08,53.35,64.85,26.59,81.31,37.25,100.09,102.12,218.84,242.87,261.06,254.4,226.13,382.23,617.9,662.94,883.12,597.5,521.88,407.75,285.24,126.35
202407,마라343844,1,0,6.94,3.5,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.72,8.12,58.52,4.18,3.72,0.0
202407,마라343849,1,0,16.81,28.31,22.3,43.06,38.91,151.24,127.14,193.74,66.67,34.36,37.28,50.19,82.82,65.53,59.06,58.29,103.71,56.94,92.13,212.96,195.17,255.36,60.47,27.85
202407,마라344867,1,0,17.48,54.77,72.22,47.32,40.7,12.01,63.41,37.44,28.16,27.84,69.32,72.17,113.1,102.65,145.57,138.94,135.28,288.89,395.43,368.92,405.61,277.66,244.63,46.49
202407,마라345851,1,0,43.81,64.13,64.48,130.18,54.38,47.66,36.55,152.47,127.82,89.41,163.25,170.14,227.73,168.16,188.03,215.7,421.18,610.52,497.11,511.66,397.22,270.42,127.68,82.3
202407,마라345859,1,0,0.0,0.0,0.0,0.0,0.0,8.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202407,마라345862,1,0,0.0,2.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.93,0.0,2.93,0.0,5.86,2.93,0.0,2.93,2.93,0.0,0.0,0.0,2.93,2.93,0.0
202407,마라345864,1,0,2.29,0.0,4.17,0.0,3.93,6.29,3.53,8.0,17.22,4.17,25.76,12.96,8.15,16.25,32.09,0.0,32.47,74.65,40.77,16.33,11.03,15.02,42.2,8.64
202407,마라346852,1,0,16.56,128.26,147.25,177.61,145.91,59.72,171.66,44.56,86.77,59.11,100.05,173.7,166.61,244.97,253.9,430.96,570.01,597.04,696.71,535.29,570.92,421.89,359.11,84.48
202407,마라346853,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.24,0.0,5.62,2.81,11.24,12.76,9.95,5.62,11.81,13.5,15.74,7.31,59.62,46.17,9.87,5.37,0.0
202407,마라346861,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.08,0.0,0.0,0.0,4.08,0.0,0.0,0.0,0.0,0.0,3.83,0.0,0.0
202407,마라346864,1,0,53.45,150.83,168.91,135.41,125.02,157.61,180.33,141.65,132.91,157.7,275.95,270.46,369.69,260.67,383.82,489.45,641.49,872.43,1175.23,998.8,1117.18,883.89,930.5,201.3
