STD_YM,o_id,d_id,purpose,modal,travl_sec,POP,no
202407,11110515,마라385856,1,0,22390,3.8,9
202407,11110615,마라385856,1,0,13080,2.7,9
202407,11140540,마라385856,1,0,12730,3.5,9
202407,11200560,마라385856,1,0,17210,4.0,9
202407,11215847,마라385856,1,0,19510,3.2,9
202407,11230560,마라385856,1,0,17350,3.5,9
202407,11290600,마라385856,1,0,20610,3.9,9
202407,11440660,마라385856,1,0,14940,4.5,9
202407,11500620,마라385856,1,0,6940,14.1,9
202407,11560535,마라385856,1,0,13840,3.2,9
202407,11650530,마라385856,1,0,16160,4.1,9
202407,11680750,마라385856,1,0,10460,4.4,9
202407,11710520,마라385856,1,0,21680,3.6,9
202407,26110510,마라385856,1,0,1680,198.7,9
202407,26110520,마라385856,1,0,1710,20.4,9
202407,26110530,마라385856,1,0,2630,46.2,9
202407,26110545,마라385856,1,0,3860,47.4,9
202407,26110560,마라385856,1,0,3380,40.3,9
202407,26110570,마라385856,1,0,2870,24.6,9
202407,26110580,마라385856,1,0,2130,63.8,9
202407,26110590,마라385856,1,0,1850,16.0,9
202407,26110600,마라385856,1,0,2390,4.4,9
202407,26140510,마라385856,1,0,2920,7.9,9
202407,26140520,마라385856,1,0,200,4.1,9
202407,26140530,마라385856,1,0,2300,88.5,9
202407,26140540,마라385856,1,0,1710,81.2,9
202407,26140560,마라385856,1,0,1440,3.7,9
202407,26140570,마라385856,1,0,6940,24.3,9
202407,26140590,마라385856,1,0,2650,7.9,9
202407,26140615,마라385856,1,0,2320,11.3,9
202407,26140630,마라385856,1,0,2710,3.5,9
202407,26140640,마라385856,1,0,2170,15.6,9
202407,26140650,마라385856,1,0,1870,7.3,9
202407,26140660,마라385856,1,0,2040,41.5,9
202407,26140680,마라385856,1,0,2810,75.8,9
202407,26170510,마라385856,1,0,1500,19.7,9
202407,26170520,마라385856,1,0,2210,46.5,9
202407,26170530,마라385856,1,0,3030,76.6,9
202407,26170550,마라385856,1,0,1980,4.4,9
202407,26170560,마라385856,1,0,2400,23.9,9
202407,26170570,마라385856,1,0,1000,70.7,9
202407,26170590,마라385856,1,0,1290,3.7,9
202407,26170600,마라385856,1,0,1260,22.7,9
202407,26170645,마라385856,1,0,4850,22.4,9
202407,26170650,마라385856,1,0,4580,39.0,9
202407,26170660,마라385856,1,0,2010,124.6,9
202407,26170680,마라385856,1,0,2470,54.8,9
202407,26200530,마라385856,1,0,3390,24.9,9
202407,26200550,마라385856,1,0,1910,10.8,9
202407,26200585,마라385856,1,0,3320,12.3,9
202407,26200590,마라385856,1,0,2120,7.0,9
202407,26200630,마라385856,1,0,3150,22.4,9
202407,26200640,마라385856,1,0,5790,35.6,9
202407,26200650,마라385856,1,0,3630,63.3,9
202407,26200660,마라385856,1,0,5990,46.6,9
202407,26200670,마라385856,1,0,2650,15.0,9
202407,26230510,마라385856,1,0,1130,425.1,9
202407,26230520,마라385856,1,0,870,418.5,9
202407,26230540,마라385856,1,0,3960,78.2,9
202407,26230550,마라385856,1,0,1730,193.2,9
202407,26230560,마라385856,1,0,1200,68.9,9
202407,26230570,마라385856,1,0,1490,52.4,9
202407,26230600,마라385856,1,0,1580,162.8,9
202407,26230610,마라385856,1,0,1200,229.6,9
202407,26230640,마라385856,1,0,880,288.2,9
202407,26230710,마라385856,1,0,570,839.1,9
202407,26230720,마라385856,1,0,1580,481.4,9
202407,26230740,마라385856,1,0,740,394.5,9
202407,26230750,마라385856,1,0,960,325.7,9
202407,26230770,마라385856,1,0,2390,94.0,9
202407,26230780,마라385856,1,0,2000,155.7,9
202407,26260510,마라385856,1,0,2110,41.1,9
202407,26260520,마라385856,1,0,2260,3.4,9
202407,26260545,마라385856,1,0,2450,80.4,9
202407,26260550,마라385856,1,0,2400,97.0,9
202407,26260560,마라385856,1,0,2610,70.0,9
202407,26260570,마라385856,1,0,990,20.8,9
202407,26260580,마라385856,1,0,1690,63.4,9
202407,26260590,마라385856,1,0,3170,93.4,9
202407,26260600,마라385856,1,0,1670,37.4,9
202407,26260740,마라385856,1,0,2360,24.7,9
202407,26260750,마라385856,1,0,2650,17.9,9
202407,26290510,마라385856,1,0,2500,84.1,9
202407,26290530,마라385856,1,0,2890,192.4,9
202407,26290540,마라385856,1,0,2930,7.5,9
202407,26290550,마라385856,1,0,1430,50.8,9
202407,26290560,마라385856,1,0,1510,38.9,9
202407,26290570,마라385856,1,0,3020,67.0,9
202407,26290580,마라385856,1,0,2400,26.8,9
202407,26290590,마라385856,1,0,3690,66.8,9
202407,26290610,마라385856,1,0,2380,165.8,9
202407,26290620,마라385856,1,0,2530,10.8,9
202407,26290630,마라385856,1,0,1010,12.3,9
202407,26290645,마라385856,1,0,1620,54.9,9
202407,26290680,마라385856,1,0,1000,7.9,9
202407,26290690,마라385856,1,0,1490,46.8,9
202407,26290700,마라385856,1,0,4780,11.1,9
202407,26290710,마라385856,1,0,1700,17.9,9
202407,26320510,마라385856,1,0,3520,12.8,9
202407,26320520,마라385856,1,0,1670,34.3,9
202407,26320521,마라385856,1,0,2110,11.3,9
202407,26320530,마라385856,1,0,2100,32.9,9
202407,26320541,마라385856,1,0,1070,20.3,9
202407,26320542,마라385856,1,0,3600,34.6,9
202407,26320543,마라385856,1,0,2950,77.1,9
202407,26320550,마라385856,1,0,2240,70.9,9
202407,26320560,마라385856,1,0,2820,84.8,9
202407,26320561,마라385856,1,0,4570,4.4,9
202407,26320571,마라385856,1,0,1730,15.9,9
202407,26320572,마라385856,1,0,2070,23.9,9
202407,26320573,마라385856,1,0,1950,11.3,9
202407,26350510,마라385856,1,0,3390,99.9,9
202407,26350520,마라385856,1,0,3870,70.5,9
202407,26350525,마라385856,1,0,3190,22.5,9
202407,26350530,마라385856,1,0,4210,74.4,9
202407,26350540,마라385856,1,0,2590,24.9,9
202407,26350551,마라385856,1,0,3580,23.8,9
