STD_YM,fac_name,visit_cnt,total_visit_cnt,life_visit_cnt
202510,개금3동 주민센터,1,10374.0,2345.0
202510,개금3동 주민센터,2,4935.0,1414.0
202510,개금3동 주민센터,3,3706.5,1246.0
202510,개금3동 주민센터,4,2996.0,931.0
202510,개금3동 주민센터,5,2205.0,630.0
202510,개금3동 주민센터,6,1785.0,528.5
202510,개금3동 주민센터,7,2033.5,651.0
202510,개금3동 주민센터,8,2408.0,672.0
202510,개금3동 주민센터,9,2142.0,661.5
202510,개금3동 주민센터,10,2380.0,826.0
202510,개금종합사회복지관,1,2744.0,1165.5
202510,개금종합사회복지관,2,1722.0,910.0
202510,개금종합사회복지관,3,1365.0,780.5
202510,개금종합사회복지관,4,1316.0,812.0
202510,개금종합사회복지관,5,1242.5,728.0
202510,개금종합사회복지관,6,1155.0,577.5
202510,개금종합사회복지관,7,1249.5,675.5
202510,개금종합사회복지관,8,1092.0,679.0
202510,개금종합사회복지관,9,1323.0,710.5
202510,개금종합사회복지관,10,1190.0,651.0
202510,개금테마공원,1,8680.0,2754.5
202510,개금테마공원,2,7119.0,2341.5
202510,개금테마공원,3,3937.5,1858.5
202510,개금테마공원,4,24220.0,5516.0
202510,개금테마공원,5,3377.5,1795.5
202510,개금테마공원,6,4725.0,2079.0
202510,개금테마공원,7,2842.0,1620.5
202510,개금테마공원,8,13132.0,4487.0
202510,개금테마공원,9,3843.0,2212.0
202510,개금테마공원,10,3570.0,1750.0
202510,개성고등학교,1,5271.0,1911.0
202510,개성고등학교,2,4473.0,2331.0
202510,개성고등학교,3,2856.0,1400.0
202510,개성고등학교,4,3304.0,1830.5
202510,개성고등학교,5,1960.0,1141.0
202510,개성고등학교,6,3150.0,1865.5
202510,개성고등학교,7,2058.0,1102.5
202510,개성고등학교,8,2408.0,1627.5
202510,개성고등학교,9,2205.0,1190.0
202510,개성고등학교,10,3360.0,2334.5
202510,당감4동 주민센터,1,955.5,805.0
202510,당감4동 주민센터,2,630.0,570.5
202510,당감4동 주민센터,3,577.5,532.0
202510,당감4동 주민센터,4,448.0,423.5
202510,당감4동 주민센터,5,577.5,542.5
202510,당감4동 주민센터,6,357.0,322.0
202510,당감4동 주민센터,7,196.0,189.0
202510,당감4동 주민센터,8,336.0,315.0
202510,당감4동 주민센터,9,283.5,283.5
202510,당감4동 주민센터,10,210.0,189.0
202510,당감골목시장,1,19092.5,5694.5
202510,당감골목시장,2,7420.0,2730.0
202510,당감골목시장,3,4483.5,1837.5
202510,당감골목시장,4,3108.0,1284.5
202510,당감골목시장,5,2572.5,1267.0
202510,당감골목시장,6,2205.0,1039.5
202510,당감골목시장,7,1935.5,721.0
202510,당감골목시장,8,1652.0,745.5
202510,당감골목시장,9,1795.5,745.5
202510,당감골목시장,10,1680.0,808.5
202510,당감사회복지관,1,15634.5,4630.5
202510,당감사회복지관,2,5978.0,2331.0
202510,당감사회복지관,3,3958.5,1764.0
202510,당감사회복지관,4,3388.0,1715.0
202510,당감사회복지관,5,3220.0,1470.0
202510,당감사회복지관,6,2814.0,1449.0
202510,당감사회복지관,7,2842.0,1235.5
202510,당감사회복지관,8,2716.0,1361.5
202510,당감사회복지관,9,2457.0,1074.5
202510,당감사회복지관,10,2555.0,1074.5
202510,당감행복마루센터,1,10892.0,4011.0
202510,당감행복마루센터,2,4802.0,1960.0
202510,당감행복마루센터,3,3402.0,1438.5
202510,당감행복마루센터,4,2730.0,1179.5
202510,당감행복마루센터,5,2537.5,1225.0
202510,당감행복마루센터,6,2205.0,945.0
202510,당감행복마루센터,7,2180.5,906.5
202510,당감행복마루센터,8,2016.0,997.5
202510,당감행복마루센터,9,1984.5,875.0
202510,당감행복마루센터,10,1960.0,847.0
202510,백양가족공원,1,6058.5,2331.0
202510,백양가족공원,2,3143.0,1508.5
202510,백양가족공원,3,2719.5,1291.5
202510,백양가족공원,4,2100.0,1036.0
202510,백양가족공원,5,1890.0,878.5
202510,백양가족공원,6,1932.0,997.5
202510,백양가족공원,7,1543.5,661.5
202510,백양가족공원,8,1288.0,609.0
202510,백양가족공원,9,1732.5,924.0
202510,백양가족공원,10,1435.0,665.0
202510,부산진구 동네 청년아루,1,10888.5,4011.0
202510,부산진구 동네 청년아루,2,4802.0,1960.0
202510,부산진구 동네 청년아루,3,3402.0,1438.5
202510,부산진구 동네 청년아루,4,2758.0,1179.5
202510,부산진구 동네 청년아루,5,2555.0,1228.5
202510,부산진구 동네 청년아루,6,2205.0,945.0
202510,부산진구 동네 청년아루,7,2180.5,906.5
202510,부산진구 동네 청년아루,8,2016.0,997.5
202510,부산진구 동네 청년아루,9,1984.5,875.0
202510,부산진구 동네 청년아루,10,1960.0,847.0
202510,부산진구 생활문화센터,1,38517.5,11084.5
202510,부산진구 생활문화센터,2,18599.0,7854.0
202510,부산진구 생활문화센터,3,11298.0,5092.5
202510,부산진구 생활문화센터,4,9632.0,4543.0
202510,부산진구 생활문화센터,5,7367.5,3353.0
202510,부산진구 생활문화센터,6,6342.0,3118.5
202510,부산진구 생활문화센터,7,5782.0,2877.0
202510,부산진구 생활문화센터,8,5096.0,2642.5
202510,부산진구 생활문화센터,9,5796.0,3143.0
202510,부산진구 생활문화센터,10,4690.0,2429.0
202510,부산진구 어린이청소년 도서관,1,9299.5,3020.5
202510,부산진구 어린이청소년 도서관,2,3458.0,1435.0
202510,부산진구 어린이청소년 도서관,3,2152.5,934.5
202510,부산진구 어린이청소년 도서관,4,1834.0,766.5
202510,부산진구 어린이청소년 도서관,5,1365.0,567.0
202510,부산진구 어린이청소년 도서관,6,987.0,406.0
202510,부산진구 어린이청소년 도서관,7,1053.5,577.5
202510,부산진구 어린이청소년 도서관,8,1064.0,451.5
202510,부산진구 어린이청소년 도서관,9,1197.0,612.5
202510,부산진구 어린이청소년 도서관,10,1015.0,560.0
202510,부산진구여성가족문화센터,1,5428.5,1554.0
202510,부산진구여성가족문화센터,2,2933.0,801.5
202510,부산진구여성가족문화센터,3,2509.5,749.0
202510,부산진구여성가족문화센터,4,2072.0,665.0
202510,부산진구여성가족문화센터,5,1942.5,745.5
202510,부산진구여성가족문화센터,6,1617.0,469.0
202510,부산진구여성가족문화센터,7,1666.0,462.0
202510,부산진구여성가족문화센터,8,2296.0,777.0
202510,부산진구여성가족문화센터,9,1606.5,518.0
202510,부산진구여성가족문화센터,10,2205.0,759.5
202510,새당감시장,1,16719.5,4921.0
202510,새당감시장,2,6216.0,2425.5
202510,새당감시장,3,4074.0,1788.5
202510,새당감시장,4,3430.0,1673.0
202510,새당감시장,5,3272.5,1487.5
202510,새당감시장,6,2856.0,1428.0
202510,새당감시장,7,2793.0,1183.0
202510,새당감시장,8,2688.0,1337.0
202510,새당감시장,9,2425.5,1046.5
202510,새당감시장,10,2590.0,1116.5
202510,한국신발관,1,18970.0,3115.0
202510,한국신발관,2,6951.0,1298.5
202510,한국신발관,3,5218.5,1095.5
202510,한국신발관,4,3710.0,864.5
202510,한국신발관,5,3605.0,777.0
202510,한국신발관,6,3045.0,686.0
202510,한국신발관,7,3111.5,605.5
202510,한국신발관,8,2800.0,532.0
202510,한국신발관,9,1764.0,350.0
202510,한국신발관,10,2450.0,444.5
