STD_YM,fac_name,fac_opr_date,visit_cnt,life_visit_cnt
202510,개금3동 주민센터,31,90352.5,23775.5
202510,개금종합사회복지관,31,29617.0,14595.0
202510,개금테마공원,31,363713.0,130791.5
202510,개성고등학교,31,88504.5,45598.0
202510,당감4동 주민센터,31,5477.5,4868.5
202510,당감골목시장,31,62583.5,23733.5
202510,당감사회복지관,31,119563.5,46756.5
202510,당감행복마루센터,31,86870.0,35441.0
202510,백양가족공원,31,49014.0,21388.5
202510,부산진구 동네 청년아루,31,86723.0,35364.0
202510,부산진구 생활문화센터,31,266980.0,113354.5
202510,부산진구 어린이청소년 도서관,31,44842.0,18067.0
202510,부산진구여성가족문화센터,31,77385.0,21952.0
202510,새당감시장,31,121411.5,47096.0
202510,한국신발관,31,100793.0,18179.0
