STD_YM,fac_name,modal,visit_cnt,life_visit_cnt
202510,감전동 행정복지센터,0,20261.5,2443.0
202510,감전동 행정복지센터,1,8627.5,1918.0
202510,감전동 행정복지센터,2,4308.5,539.0
202510,감전동 행정복지센터,3,6429.5,5407.5
202510,감전동 행정복지센터,4,143.5,17.5
202510,감전동 행정복지센터,9,4018.0,1256.5
202510,감전시장,0,37705.5,4984.0
202510,감전시장,1,19831.0,5610.5
202510,감전시장,2,15137.5,2492.0
202510,감전시장,3,19145.0,16569.0
202510,감전시장,4,626.5,56.0
202510,감전시장,9,8197.0,2600.5
202510,감전천,0,45157.0,2590.0
202510,감전천,1,19855.5,2740.5
202510,감전천,2,3962.0,84.0
202510,감전천,3,14220.5,864.5
202510,감전천,4,241.5,0.0
202510,감전천,9,9240.0,1064.0
202510,괘법동 행정복지세터,0,18098.5,2261.0
202510,괘법동 행정복지세터,1,8085.0,1760.5
202510,괘법동 행정복지세터,2,18228.0,5169.5
202510,괘법동 행정복지세터,3,13951.0,11476.5
202510,괘법동 행정복지세터,4,353.5,17.5
202510,괘법동 행정복지세터,9,3731.0,1113.0
202510,르네시떼,0,84056.0,4368.0
202510,르네시떼,1,39273.5,5379.5
202510,르네시떼,2,49504.0,6422.5
202510,르네시떼,3,31906.0,22256.5
202510,르네시떼,4,861.0,45.5
202510,르네시떼,9,15708.0,2502.5
202510,사상 보건소,0,22564.5,2247.0
202510,사상 보건소,1,13146.0,2534.0
202510,사상 보건소,2,11403.0,1351.0
202510,사상 보건소,3,7612.5,4186.0
202510,사상 보건소,4,122.5,7.0
202510,사상 보건소,9,5194.0,1032.5
202510,사상근린공원,0,14728.0,1872.5
202510,사상근린공원,1,8575.0,1403.5
202510,사상근린공원,2,4546.5,938.0
202510,사상근린공원,3,6020.0,3475.5
202510,사상근린공원,4,129.5,21.0
202510,사상근린공원,9,3535.0,1151.5
202510,사상인디스테이션,0,119766.5,11046.0
202510,사상인디스테이션,1,65359.0,11312.0
202510,사상인디스테이션,2,111111.0,15323.0
202510,사상인디스테이션,3,77665.0,61036.5
202510,사상인디스테이션,4,2740.5,168.0
202510,사상인디스테이션,9,23047.5,5551.0
202510,사상평생학습관,0,11424.0,1463.0
202510,사상평생학습관,1,5169.5,1393.0
202510,사상평생학습관,2,4917.5,770.0
202510,사상평생학습관,3,6394.5,5155.5
202510,사상평생학습관,4,119.0,17.5
202510,사상평생학습관,9,3101.0,903.0
202510,삼락생태공원낙동제방인샘꽃길,0,896.0,112.0
202510,삼락생태공원낙동제방인샘꽃길,1,455.0,84.0
202510,삼락생태공원낙동제방인샘꽃길,2,399.0,77.0
202510,삼락생태공원낙동제방인샘꽃길,3,574.0,427.0
202510,삼락생태공원낙동제방인샘꽃길,4,28.0,0.0
202510,삼락생태공원낙동제방인샘꽃길,9,294.0,91.0
202510,삼성테스코홈플러스서부산점,0,84056.0,4368.0
202510,삼성테스코홈플러스서부산점,1,39273.5,5379.5
202510,삼성테스코홈플러스서부산점,2,49504.0,6422.5
202510,삼성테스코홈플러스서부산점,3,31906.0,22256.5
202510,삼성테스코홈플러스서부산점,4,861.0,45.5
202510,삼성테스코홈플러스서부산점,9,15708.0,2502.5
202510,새벽시장,0,124775.0,12761.0
202510,새벽시장,1,49864.5,10423.0
202510,새벽시장,2,22291.5,2859.5
202510,새벽시장,3,21329.0,17115.0
202510,새벽시장,4,584.5,70.0
202510,새벽시장,9,19736.5,4795.0
202510,애플 아울렛 서부시외버스터미널,0,479360.0,45657.5
202510,애플 아울렛 서부시외버스터미널,1,263830.0,46529.0
202510,애플 아울렛 서부시외버스터미널,2,436173.5,60802.0
202510,애플 아울렛 서부시외버스터미널,3,324639.0,256312.0
202510,애플 아울렛 서부시외버스터미널,4,10661.0,794.5
202510,애플 아울렛 서부시외버스터미널,9,88294.5,22288.0
202510,이마트 사상점,0,84056.0,4368.0
202510,이마트 사상점,1,39273.5,5379.5
202510,이마트 사상점,2,49504.0,6422.5
202510,이마트 사상점,3,31906.0,22256.5
202510,이마트 사상점,4,861.0,45.5
202510,이마트 사상점,9,15708.0,2502.5
202510,창날공원,0,17283.0,2009.0
202510,창날공원,1,8011.5,1862.0
202510,창날공원,2,8921.5,1571.5
202510,창날공원,3,18028.5,14332.5
202510,창날공원,4,283.5,28.0
202510,창날공원,9,4382.0,1382.5
