STD_YM,fac_name,15min_pop
202510,신평골목시장,2556806.0
202510,하하센터,2877168.0
202510,장림생태공원,2684234.0
202510,효림초등학교,1619957.5
202510,무지개작은도서관,2824986.5
202510,동매누리 작은도서관,2507032.5
202510,장림2동 행정복지센터,2361814.0
202510,동매누리행복센터,2677668.0
202510,보림공원,2824986.5
202510,동매산둘레길,2840208.0
202510,사하구청 제2청사,2743723.5
202510,장림1동행정복지센터,2824986.5
202510,신남초등학교,2751196.0
202510,수풀작은도서관,2849486.5
202510,장림 롯데마트,1990873.5
202510,장림공원,2739684.5
