STD_YM,fac_name,visit_cnt,total_visit_cnt,life_visit_cnt
202510,감전동 행정복지센터,1,5722.5,1484.0
202510,감전동 행정복지센터,2,2709.0,770.0
202510,감전동 행정복지센터,3,1848.0,542.5
202510,감전동 행정복지센터,4,1722.0,570.5
202510,감전동 행정복지센터,5,1435.0,420.0
202510,감전동 행정복지센터,6,924.0,329.0
202510,감전동 행정복지센터,7,1494.5,437.5
202510,감전동 행정복지센터,8,980.0,248.5
202510,감전동 행정복지센터,9,1291.5,378.0
202510,감전동 행정복지센터,10,1015.0,168.0
202510,감전시장,1,22519.0,5145.0
202510,감전시장,2,7210.0,2467.5
202510,감전시장,3,4210.5,1407.0
202510,감전시장,4,3514.0,1421.0
202510,감전시장,5,2695.0,1060.5
202510,감전시장,6,2163.0,889.0
202510,감전시장,7,2303.0,833.0
202510,감전시장,8,1988.0,717.5
202510,감전시장,9,2079.0,703.5
202510,감전시장,10,1435.0,745.5
202510,감전천,2,14.0,7.0
202510,감전천,3,11791.5,850.5
202510,감전천,4,784.0,112.0
202510,감전천,6,4935.0,329.0
202510,감전천,7,122.5,52.5
202510,감전천,8,252.0,42.0
202510,감전천,9,3843.0,178.5
202510,감전천,10,35.0,10.5
202510,괘법동 행정복지세터,1,19838.0,4518.5
202510,괘법동 행정복지세터,2,4228.0,1431.5
202510,괘법동 행정복지세터,3,2110.5,738.5
202510,괘법동 행정복지세터,4,1582.0,612.5
202510,괘법동 행정복지세터,5,1365.0,570.5
202510,괘법동 행정복지세터,6,1239.0,591.5
202510,괘법동 행정복지세터,7,882.0,381.5
202510,괘법동 행정복지세터,8,980.0,357.0
202510,괘법동 행정복지세터,9,945.0,388.5
202510,괘법동 행정복지세터,10,1470.0,654.5
202510,르네시떼,1,103201.0,13587.0
202510,르네시떼,2,34699.0,6212.5
202510,르네시떼,3,14836.5,3111.5
202510,르네시떼,4,8078.0,1925.0
202510,르네시떼,5,4725.0,1172.5
202510,르네시떼,6,3423.0,1123.5
202510,르네시떼,7,2278.5,707.0
202510,르네시떼,8,1680.0,451.5
202510,르네시떼,9,2047.5,826.0
202510,르네시떼,10,1190.0,381.5
202510,사상 보건소,1,12348.0,1795.5
202510,사상 보건소,2,7595.0,1389.5
202510,사상 보건소,3,1722.0,395.5
202510,사상 보건소,4,2128.0,570.5
202510,사상 보건소,5,735.0,143.5
202510,사상 보건소,6,1848.0,553.0
202510,사상 보건소,7,612.5,171.5
202510,사상 보건소,8,1764.0,406.0
202510,사상 보건소,9,819.0,178.5
202510,사상 보건소,10,1435.0,367.5
202510,사상근린공원,1,9226.0,1382.5
