STD_YM,gid,purpose,weekday,T00,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23
202502,마라323767,1,0,3.5,23.12,10.86,23.94,48.04,34.77,105.34,65.76,47.78,22.31,20.11,55.95,33.41,32.95,30.9,50.19,67.19,28.82,91.52,28.39,26.44,27.75,19.79,2.3
202502,마라323771,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.74,0.0,0.0,3.58,3.58,0.0,0.0,0.0,0.0,7.16,0.0,0.0,0.0,0.0
202502,마라323772,1,0,0.0,17.04,19.84,17.69,14.86,32.47,16.16,7.18,8.14,7.6,7.52,36.44,38.97,22.55,41.28,59.02,71.72,104.26,81.02,56.75,72.98,85.3,35.74,11.1
202502,마라325764,1,0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,39.18,0.0,0.0,0.0,0.0,3.2,0.0,10.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202502,마라327772,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.99,0.0
202502,마라327791,1,0,0.0,0.0,3.58,0.0,7.08,7.0,0.0,0.0,0.0,0.0,7.16,7.16,7.16,0.0,0.0,7.08,46.58,31.98,10.76,48.82,10.58,18.48,3.83,0.0
202502,마라328769,1,0,3.28,0.0,0.0,0.0,3.28,0.0,3.4,6.56,0.0,0.0,0.0,6.56,6.56,3.28,0.0,0.0,0.0,6.56,6.56,6.56,3.28,2.47,0.0,3.28
202502,마라328789,1,0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,49.0,0.0,0.0,0.0,0.0,0.0
202502,마라328790,1,0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.78,13.54,3.76,6.74,12.86,18.25,38.41,57.77,45.07,63.21,17.61,28.22,10.92
202502,마라329766,1,0,0.0,0.0,0.0,0.0,4.06,0.0,0.0,4.06,0.0,4.06,0.0,0.0,4.06,8.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202502,마라329771,1,0,0.0,18.37,20.43,29.66,36.29,65.09,58.43,60.78,64.71,88.59,91.02,166.92,160.98,93.44,186.96,282.02,248.04,194.87,174.59,215.53,187.84,130.87,94.91,8.17
