STD_YM,fac_name,visit_cnt,total_visit_cnt,life_visit_cnt
202502,개금3동 주민센터,1,8060.3,1900.4
202502,개금3동 주민센터,2,3880.0,1077.0
202502,개금3동 주민센터,3,3210.0,895.7
202502,개금3동 주민센터,4,2689.1,898.0
202502,개금3동 주민센터,5,2172.2,553.4
202502,개금3동 주민센터,6,2043.7,678.0
202502,개금3동 주민센터,7,1952.1,476.6
202502,개금3동 주민센터,8,2007.8,616.8
202502,개금3동 주민센터,9,2250.3,572.0
202502,개금3동 주민센터,10,2124.3,735.7
202502,개금종합사회복지관,1,2063.9,1003.6
202502,개금종합사회복지관,2,1562.0,931.0
202502,개금종합사회복지관,3,1466.5,827.3
202502,개금종합사회복지관,4,1526.4,868.9
202502,개금종합사회복지관,5,1452.3,799.3
202502,개금종합사회복지관,6,1220.5,619.9
202502,개금종합사회복지관,7,1083.3,611.2
202502,개금종합사회복지관,8,1506.6,677.1
202502,개금종합사회복지관,9,901.1,522.4
202502,개금종합사회복지관,10,595.4,261.3
202502,개금테마공원,1,6946.1,2399.9
202502,개금테마공원,2,5032.1,1952.7
202502,개금테마공원,3,17144.4,4443.9
202502,개금테마공원,4,5150.5,2315.2
202502,개금테마공원,5,3143.6,1830.6
202502,개금테마공원,6,9692.3,3044.6
202502,개금테마공원,7,3111.3,1520.8
202502,개금테마공원,8,3095.9,1301.2
202502,개금테마공원,9,6035.4,1941.1
202502,개금테마공원,10,2799.2,1281.7
202502,개성고등학교,1,3431.6,1237.4
202502,개성고등학교,2,3305.2,1916.5
202502,개성고등학교,3,1613.2,901.5
202502,개성고등학교,4,2328.2,1486.1
202502,개성고등학교,5,1455.5,781.9
202502,개성고등학교,6,2238.1,1652.4
202502,개성고등학교,7,1609.1,828.3
202502,개성고등학교,8,1870.6,1270.8
202502,개성고등학교,9,1375.7,840.1
202502,개성고등학교,10,2011.0,1178.0
202502,당감4동 주민센터,1,645.7,567.1
202502,당감4동 주민센터,2,663.9,634.7
202502,당감4동 주민센터,3,485.6,470.6
202502,당감4동 주민센터,4,351.1,299.2
202502,당감4동 주민센터,5,390.5,382.2
202502,당감4동 주민센터,6,180.8,158.6
202502,당감4동 주민센터,7,49.1,49.1
202502,당감4동 주민센터,8,83.5,83.5
202502,당감4동 주민센터,9,81.0,81.0
202502,당감4동 주민센터,10,60.2,25.2
202502,당감골목시장,1,15103.6,4334.4
202502,당감골목시장,2,5689.2,2270.9
202502,당감골목시장,3,3578.4,1636.2
202502,당감골목시장,4,2653.7,1135.6
202502,당감골목시장,5,2427.6,1118.8
202502,당감골목시장,6,2278.4,973.1
202502,당감골목시장,7,1743.9,708.7
202502,당감골목시장,8,1334.0,755.8
202502,당감골목시장,9,1732.4,751.3
202502,당감골목시장,10,1352.0,689.8
202502,당감사회복지관,1,12979.3,3988.1
202502,당감사회복지관,2,4474.5,1922.5
202502,당감사회복지관,3,3437.5,1685.1
202502,당감사회복지관,4,2911.0,1355.5
202502,당감사회복지관,5,2775.7,1309.9
202502,당감사회복지관,6,2317.1,1355.3
202502,당감사회복지관,7,2723.8,1202.7
202502,당감사회복지관,8,2441.7,1090.2
202502,당감사회복지관,9,2559.7,1129.4
202502,당감사회복지관,10,2851.3,1384.2
202502,당감행복마루센터,1,8394.4,3132.8
202502,당감행복마루센터,2,3881.5,1760.5
202502,당감행복마루센터,3,2741.6,1205.1
202502,당감행복마루센터,4,2264.9,994.4
202502,당감행복마루센터,5,2180.5,1052.8
202502,당감행복마루센터,6,1674.0,790.0
202502,당감행복마루센터,7,1686.5,801.2
202502,당감행복마루센터,8,1959.1,914.7
202502,당감행복마루센터,9,1709.6,713.0
202502,당감행복마루센터,10,2275.3,1035.1
202502,백양가족공원,1,6133.5,2224.1
202502,백양가족공원,2,3100.1,1398.9
202502,백양가족공원,3,2299.4,1164.3
202502,백양가족공원,4,2249.1,1077.6
202502,백양가족공원,5,2158.2,915.3
202502,백양가족공원,6,1860.4,807.9
202502,백양가족공원,7,1796.4,895.0
202502,백양가족공원,8,1590.1,687.6
202502,백양가족공원,9,1425.8,565.6
202502,백양가족공원,10,1421.7,541.6
202502,부산진구 동네 청년아루,1,8393.3,3132.8
202502,부산진구 동네 청년아루,2,3887.5,1760.5
202502,부산진구 동네 청년아루,3,2731.1,1205.1
202502,부산진구 동네 청년아루,4,2280.4,1006.0
202502,부산진구 동네 청년아루,5,2180.5,1052.8
202502,부산진구 동네 청년아루,6,1673.1,789.3
202502,부산진구 동네 청년아루,7,1638.1,775.6
202502,부산진구 동네 청년아루,8,1959.1,914.7
202502,부산진구 동네 청년아루,9,1709.6,713.0
202502,부산진구 동네 청년아루,10,2275.3,1035.1
202502,부산진구 생활문화센터,1,30757.9,9342.4
202502,부산진구 생활문화센터,2,15175.4,6391.3
202502,부산진구 생활문화센터,3,10159.6,4733.0
202502,부산진구 생활문화센터,4,7479.1,3538.3
202502,부산진구 생활문화센터,5,6168.6,3097.1
202502,부산진구 생활문화센터,6,5440.2,2903.7
202502,부산진구 생활문화센터,7,5298.9,2683.7
202502,부산진구 생활문화센터,8,5970.3,2924.4
202502,부산진구 생활문화센터,9,4565.3,2170.5
202502,부산진구 생활문화센터,10,5296.1,2696.0
202502,부산진구 어린이청소년 도서관,1,6713.2,2394.9
202502,부산진구 어린이청소년 도서관,2,2624.7,1137.2
202502,부산진구 어린이청소년 도서관,3,1818.2,788.0
202502,부산진구 어린이청소년 도서관,4,1301.8,584.1
202502,부산진구 어린이청소년 도서관,5,941.2,441.3
202502,부산진구 어린이청소년 도서관,6,1115.0,600.3
202502,부산진구 어린이청소년 도서관,7,1619.2,793.0
202502,부산진구 어린이청소년 도서관,8,1066.3,428.1
202502,부산진구 어린이청소년 도서관,9,902.2,349.1
202502,부산진구 어린이청소년 도서관,10,1073.9,567.8
202502,부산진구여성가족문화센터,1,4273.2,1291.2
202502,부산진구여성가족문화센터,2,2585.7,991.7
202502,부산진구여성가족문화센터,3,1863.6,701.1
202502,부산진구여성가족문화센터,4,1938.2,692.8
202502,부산진구여성가족문화센터,5,1747.3,651.9
202502,부산진구여성가족문화센터,6,1572.5,497.5
202502,부산진구여성가족문화센터,7,1790.0,734.9
202502,부산진구여성가족문화센터,8,1724.6,584.7
202502,부산진구여성가족문화센터,9,2009.5,688.2
