STD_YM,fac_name,modal,visit_cnt,life_visit_cnt
202502,동매누리 작은도서관,0,10981.9,1957.0
202502,동매누리 작은도서관,1,10014.9,3256.6
202502,동매누리 작은도서관,2,6036.5,985.9
202502,동매누리 작은도서관,3,10655.2,9316.1
202502,동매누리 작은도서관,4,89.0,21.4
202502,동매누리 작은도서관,9,3314.1,1402.0
202502,동매누리행복센터,0,19749.1,4131.4
202502,동매누리행복센터,1,16090.3,5319.4
202502,동매누리행복센터,2,10227.2,1906.7
202502,동매누리행복센터,3,18352.3,16251.1
202502,동매누리행복센터,4,122.6,10.8
202502,동매누리행복센터,9,5752.7,2628.5
202502,동매산둘레길,0,22304.0,5941.7
202502,동매산둘레길,1,14445.5,5462.0
202502,동매산둘레길,2,5315.5,1193.9
202502,동매산둘레길,3,13301.8,10567.7
202502,동매산둘레길,4,150.0,25.3
202502,동매산둘레길,9,5641.8,2616.8
202502,무지개작은도서관,0,26533.2,5338.1
202502,무지개작은도서관,1,15426.7,6087.2
202502,무지개작은도서관,2,4340.6,1007.2
202502,무지개작은도서관,3,11533.9,10734.5
202502,무지개작은도서관,4,164.4,39.7
202502,무지개작은도서관,9,5298.6,2556.0
202502,보림공원,0,26533.2,5338.1
202502,보림공원,1,15426.7,6087.2
202502,보림공원,2,4340.6,1007.2
202502,보림공원,3,11533.9,10734.5
202502,보림공원,4,164.4,39.7
202502,보림공원,9,5298.6,2556.0
202502,사하구청 제2청사,0,26605.5,5414.2
202502,사하구청 제2청사,1,9009.1,2451.8
202502,사하구청 제2청사,2,13853.0,2382.4
202502,사하구청 제2청사,3,8416.9,5548.9
202502,사하구청 제2청사,4,134.2,3.0
202502,사하구청 제2청사,9,6476.1,2568.8
202502,수풀작은도서관,0,37174.1,7695.0
202502,수풀작은도서관,1,29165.5,9609.5
202502,수풀작은도서관,2,16051.3,3491.5
202502,수풀작은도서관,3,22018.9,19213.3
202502,수풀작은도서관,4,220.7,40.7
202502,수풀작은도서관,9,7947.3,3504.4
202502,신남초등학교,0,18221.6,4173.7
202502,신남초등학교,1,7342.7,1932.1
202502,신남초등학교,2,5360.7,1127.8
202502,신남초등학교,3,7486.5,5617.3
202502,신남초등학교,4,86.2,22.2
202502,신남초등학교,9,4022.3,1816.3
202502,신평골목시장,0,12426.6,2370.4
202502,신평골목시장,1,10593.4,3477.1
202502,신평골목시장,2,6766.3,1160.1
202502,신평골목시장,3,12525.6,11095.8
202502,신평골목시장,4,89.7,21.4
202502,신평골목시장,9,3961.3,1706.1
202502,장림 롯데마트,0,4715.6,797.8
202502,장림 롯데마트,1,2046.1,586.9
202502,장림 롯데마트,2,662.3,170.7
202502,장림 롯데마트,3,1089.0,893.0
202502,장림 롯데마트,4,8.1,0.0
202502,장림 롯데마트,9,912.8,405.2
202502,장림1동행정복지센터,0,26533.2,5338.1
202502,장림1동행정복지센터,1,15426.7,6087.2
202502,장림1동행정복지센터,2,4340.6,1007.2
202502,장림1동행정복지센터,3,11533.9,10734.5
202502,장림1동행정복지센터,4,164.4,39.7
202502,장림1동행정복지센터,9,5298.6,2556.0
202502,장림2동 행정복지센터,0,10459.0,2417.7
202502,장림2동 행정복지센터,1,6081.5,2062.0
202502,장림2동 행정복지센터,2,2839.2,442.6
202502,장림2동 행정복지센터,3,6401.6,5701.2
202502,장림2동 행정복지센터,4,40.7,0.0
202502,장림2동 행정복지센터,9,2752.0,1379.0
202502,장림공원,0,29346.9,5899.6
202502,장림공원,1,21124.3,7841.0
202502,장림공원,2,4221.3,827.9
202502,장림공원,3,13469.2,12512.9
202502,장림공원,4,128.1,16.5
202502,장림공원,9,5748.7,2444.7
202502,장림생태공원,0,48193.2,6684.2
202502,장림생태공원,1,15569.9,5712.7
202502,장림생태공원,2,4133.4,519.4
202502,장림생태공원,3,3506.7,2981.9
202502,장림생태공원,4,172.4,4.0
202502,장림생태공원,9,4876.2,1931.3
202502,하하센터,0,53362.1,10116.5
202502,하하센터,1,17746.5,4755.5
202502,하하센터,2,24094.8,4136.0
202502,하하센터,3,15540.2,10338.2
202502,하하센터,4,509.1,39.9
202502,하하센터,9,11572.6,4340.4
202502,효림초등학교,0,1541.3,850.7
202502,효림초등학교,1,1957.4,1365.0
202502,효림초등학교,2,694.4,437.0
202502,효림초등학교,3,1928.0,1745.6
202502,효림초등학교,4,31.3,15.3
202502,효림초등학교,9,543.3,361.9
