STD_YM,O_gID,D_gID,purpose,modal,travel_time(sec),POP,no
202502,11650652,마라329771,1,0,20690,3.2,5
202502,26110545,마라329771,1,0,1030,3.5,5
202502,26110560,마라329771,1,0,2490,3.8,5
202502,26110580,마라329771,1,0,4500,5.0,5
202502,26110600,마라329771,1,0,1560,6.7,5
202502,26140540,마라329771,1,0,1460,1.7,5
202502,26140570,마라329771,1,0,1420,4.8,5
202502,26140615,마라329771,1,0,3330,2.5,5
202502,26140630,마라329771,1,0,800,2.4,5
202502,26140640,마라329771,1,0,1360,27.2,5
202502,26140660,마라329771,1,0,1210,2.3,5
202502,26140680,마라329771,1,0,1580,16.5,5
202502,26170530,마라329771,1,0,320,2.4,5
202502,26200530,마라329771,1,0,890,2.4,5
202502,26200650,마라329771,1,0,1520,9.7,5
202502,26200660,마라329771,1,0,4880,5.9,5
202502,26230550,마라329771,1,0,2030,2.7,5
202502,26230560,마라329771,1,0,11160,2.7,5
202502,26230570,마라329771,1,0,5920,20.7,5
202502,26230600,마라329771,1,0,8680,6.0,5
202502,26230640,마라329771,1,0,4770,7.3,5
202502,26230710,마라329771,1,0,1750,3.3,5
202502,26260510,마라329771,1,0,17710,10.5,5
202502,26260750,마라329771,1,0,2150,2.7,5
202502,26290510,마라329771,1,0,2490,2.3,5
202502,26290540,마라329771,1,0,1810,11.6,5
202502,26290550,마라329771,1,0,1530,12.4,5
202502,26290560,마라329771,1,0,3690,10.0,5
202502,26290645,마라329771,1,0,2930,30.9,5
202502,26290700,마라329771,1,0,3620,2.4,5
202502,26290710,마라329771,1,0,1960,11.6,5
202502,26320510,마라329771,1,0,3600,2.3,5
202502,26320542,마라329771,1,0,1960,2.7,5
202502,26320543,마라329771,1,0,2060,6.8,5
202502,26320572,마라329771,1,0,3240,3.5,5
202502,26350520,마라329771,1,0,2210,3.1,5
202502,26350525,마라329771,1,0,3920,6.5,5
202502,26350650,마라329771,1,0,3090,5.3,5
202502,26350660,마라329771,1,0,2720,2.7,5
202502,26380510,마라329771,1,0,460,6.5,5
202502,26380520,마라329771,1,0,1060,3.8,5
202502,26380530,마라329771,1,0,730,3.3,5
202502,26380540,마라329771,1,0,700,4.1,5
202502,26380550,마라329771,1,0,1170,31.6,5
202502,26380561,마라329771,1,0,1100,13.6,5
202502,26380562,마라329771,1,0,1110,44.2,5
202502,26380601,마라329771,1,0,630,19.6,5
202502,26380602,마라329771,1,0,1090,16.1,5
202502,26380610,마라329771,1,0,2490,18.8,5
202502,26380620,마라329771,1,0,1030,102.5,5
202502,26410635,마라329771,1,0,2230,3.1,5
202502,26410680,마라329771,1,0,2660,4.7,5
202502,26440510,마라329771,1,0,3610,2.7,5
202502,26440520,마라329771,1,0,7240,115.5,5
202502,26440530,마라329771,1,0,6250,78.3,5
202502,26440535,마라329771,1,0,2740,61.9,5
202502,26440545,마라329771,1,0,800,14.4,5
202502,26440550,마라329771,1,0,2830,5.5,5
202502,26440560,마라329771,1,0,1660,132.9,5
202502,26440580,마라329771,1,0,4190,45.6,5
202502,26440590,마라329771,1,0,7630,5.1,5
202502,26470610,마라329771,1,0,5550,2.4,5
202502,26470640,마라329771,1,0,2120,3.3,5
202502,26470660,마라329771,1,0,1750,7.1,5
202502,26470680,마라329771,1,0,3320,10.3,5
202502,26500660,마라329771,1,0,4440,2.7,5
202502,26500730,마라329771,1,0,3070,2.7,5
202502,26500740,마라329771,1,0,2690,13.0,5
202502,26500750,마라329771,1,0,2360,2.7,5
202502,26500800,마라329771,1,0,2250,3.1,5
202502,26530580,마라329771,1,0,1280,2.7,5
202502,26530591,마라329771,1,0,2570,10.3,5
202502,26530670,마라329771,1,0,1650,7.5,5
202502,26530680,마라329771,1,0,2460,18.3,5
202502,26710250,마라329771,1,0,3720,5.9,5
202502,26710253,마라329771,1,0,5690,5.4,5
202502,26710256,마라329771,1,0,2960,5.9,5
202502,26710259,마라329771,1,0,6500,2.3,5
202502,27110690,마라329771,1,0,6530,2.7,5
202502,27230671,마라329771,1,0,6760,5.8,5
202502,27290563,마라329771,1,0,8210,2.3,5
202502,31110620,마라329771,1,0,5760,6.5,5
202502,31140625,마라329771,1,0,8500,2.9,5
202502,31140640,마라329771,1,0,11780,2.3,5
202502,31140670,마라329771,1,0,7270,3.3,5
202502,31710250,마라329771,1,0,9510,23.0,5
202502,44200380,마라329771,1,0,22100,2.6,5
202502,46230350,마라329771,1,0,8680,5.1,5
202502,47111570,마라329771,1,0,18990,3.3,5
202502,47130340,마라329771,1,0,5740,2.7,5
202502,47130570,마라329771,1,0,6220,4.4,5
202502,47130660,마라329771,1,0,9370,3.6,5
202502,47290250,마라329771,1,0,8270,7.0,5
202502,47290310,마라329771,1,0,9080,3.5,5
202502,47290542,마라329771,1,0,9950,2.3,5
202502,47820253,마라329771,1,0,3680,3.8,5
202502,47840310,마라329771,1,0,5750,2.7,5
202502,48121510,마라329771,1,0,3580,3.0,5
202502,48125310,마라329771,1,0,4090,3.6,5
202502,48125340,마라329771,1,0,3440,3.8,5
202502,48129620,마라329771,1,0,7140,25.0,5
202502,48129630,마라329771,1,0,2380,15.6,5
202502,48129640,마라329771,1,0,6700,9.7,5
202502,48129650,마라329771,1,0,2190,18.4,5
202502,48220360,마라329771,1,0,7690,2.4,5
202502,48250320,마라329771,1,0,3150,3.3,5
202502,48250330,마라329771,1,0,4510,5.6,5
202502,48250340,마라329771,1,0,10650,13.1,5
202502,48250350,마라329771,1,0,10540,6.2,5
202502,48250360,마라329771,1,0,2460,8.1,5
202502,48250550,마라329771,1,0,25330,16.4,5
202502,48250580,마라329771,1,0,3180,16.5,5
202502,48250610,마라329771,1,0,4640,18.5,5
202502,48250630,마라329771,1,0,1650,6.9,5
202502,48270250,마라329771,1,0,4050,2.4,5
202502,48270370,마라329771,1,0,14660,9.8,5
202502,48270520,마라329771,1,0,6830,5.1,5
202502,48310310,마라329771,1,0,9410,7.5,5
202502,48310390,마라329771,1,0,3940,5.1,5
202502,48330253,마라329771,1,0,2570,24.6,5
202502,48330330,마라329771,1,0,3990,6.6,5
202502,48330340,마라329771,1,0,4390,5.1,5
202502,48330510,마라329771,1,0,2740,3.6,5
202502,48730340,마라329771,1,0,6040,9.8,5
202502,48840330,마라329771,1,0,11540,3.3,5
202502,48880250,마라329771,1,0,8310,13.1,5
202502,48880400,마라329771,1,0,8220,6.5,5
202502,마라323767,마라329771,1,0,190,6.7,5
202502,마라323772,마라329771,1,0,450,5.6,5
202502,마라327772,마라329771,1,0,140,3.5,5
202502,마라329791,마라329771,1,0,90,2.3,5
202502,마라330783,마라329771,1,0,4300,21.7,5
202502,마라331768,마라329771,1,0,2630,25.9,5
202502,마라331786,마라329771,1,0,280,16.6,5
202502,마라332772,마라329771,1,0,310,8.5,5
202502,마라333790,마라329771,1,0,530,6.5,5
202502,마라334768,마라329771,1,0,12140,9.2,5
202502,마라335772,마라329771,1,0,90,23.0,5
202502,마라335776,마라329771,1,0,9300,12.4,5
202502,마라336771,마라329771,1,0,190,7.5,5
