STD_YM,fac_name,visit_cnt,total_visit_cnt,life_visit_cnt
202402,감전동 행정복지센터,1,5449.4,1260.5
202402,감전동 행정복지센터,2,2675.5,831.8
202402,감전동 행정복지센터,3,1794.9,560.6
202402,감전동 행정복지센터,4,1301.7,357.0
202402,감전동 행정복지센터,5,1246.5,355.4
202402,감전동 행정복지센터,6,1367.6,514.3
202402,감전동 행정복지센터,7,1046.7,407.6
202402,감전동 행정복지센터,8,1079.0,511.4
202402,감전동 행정복지센터,9,1277.4,404.0
202402,감전동 행정복지센터,10,915.0,356.4
202402,감전시장,1,15801.8,3847.9
202402,감전시장,2,4769.0,1457.8
202402,감전시장,3,3168.8,1108.4
202402,감전시장,4,2332.8,743.7
202402,감전시장,5,1891.6,752.1
202402,감전시장,6,1730.5,669.1
202402,감전시장,7,1645.9,599.0
202402,감전시장,8,1454.1,585.5
202402,감전시장,9,1033.3,390.6
202402,감전시장,10,1407.7,521.7
202402,감전천,2,6.3,6.3
202402,감전천,3,12288.9,877.1
202402,감전천,4,645.6,104.8
202402,감전천,6,6385.8,305.1
202402,감전천,7,27.0,11.6
202402,감전천,8,200.6,0.0
202402,감전천,9,5386.4,307.6
202402,감전천,10,84.3,0.0
202402,괘법동 행정복지세터,1,13907.1,2789.2
202402,괘법동 행정복지세터,2,2616.9,791.2
202402,괘법동 행정복지세터,3,1610.8,597.7
202402,괘법동 행정복지세터,4,1185.6,386.5
202402,괘법동 행정복지세터,5,953.8,445.7
202402,괘법동 행정복지세터,6,899.5,380.1
202402,괘법동 행정복지세터,7,657.6,328.0
202402,괘법동 행정복지세터,8,918.5,481.0
202402,괘법동 행정복지세터,9,715.7,287.9
202402,괘법동 행정복지세터,10,879.7,501.5
202402,르네시떼,1,84251.6,11347.4
202402,르네시떼,2,28579.9,5016.9
202402,르네시떼,3,12093.2,2471.5
202402,르네시떼,4,5986.4,1326.9
202402,르네시떼,5,3795.0,938.4
202402,르네시떼,6,2802.1,711.9
202402,르네시떼,7,2114.3,379.0
202402,르네시떼,8,2165.5,604.3
202402,르네시떼,9,1490.0,424.7
202402,르네시떼,10,1703.4,567.0
202402,사상 보건소,1,8518.6,1231.2
202402,사상 보건소,2,7047.9,1161.1
202402,사상 보건소,3,1545.9,325.6
202402,사상 보건소,4,2389.5,528.7
202402,사상 보건소,5,804.9,143.0
202402,사상 보건소,6,1993.3,338.6
202402,사상 보건소,7,657.3,126.8
202402,사상 보건소,8,1163.4,194.2
202402,사상 보건소,9,509.8,42.1
202402,사상 보건소,10,1412.2,406.5
202402,사상근린공원,1,7226.1,1072.8
202402,사상근린공원,2,1883.8,447.0
202402,사상근린공원,3,1354.5,333.1
202402,사상근린공원,4,1123.9,314.1
202402,사상근린공원,5,1179.2,386.8
202402,사상근린공원,6,900.5,279.3
202402,사상근린공원,7,796.5,199.8
202402,사상근린공원,8,572.1,149.0
202402,사상근린공원,9,900.9,274.4
202402,사상근린공원,10,608.6,235.8
202402,사상인디스테이션,1,101337.0,19303.5
202402,사상인디스테이션,2,35601.2,10104.1
202402,사상인디스테이션,3,18326.6,5517.9
202402,사상인디스테이션,4,12038.8,3802.5
202402,사상인디스테이션,5,9207.1,2970.6
202402,사상인디스테이션,6,7948.1,2707.3
202402,사상인디스테이션,7,6528.7,1925.4
202402,사상인디스테이션,8,6069.3,1820.6
202402,사상인디스테이션,9,5212.4,1641.7
202402,사상인디스테이션,10,5211.5,1422.5
202402,사상평생학습관,1,4845.1,1380.3
202402,사상평생학습관,2,1798.9,669.5
202402,사상평생학습관,3,1144.5,323.4
202402,사상평생학습관,4,1233.7,572.3
202402,사상평생학습관,5,923.4,314.7
202402,사상평생학습관,6,826.7,292.9
202402,사상평생학습관,7,543.2,168.8
202402,사상평생학습관,8,626.3,201.3
202402,사상평생학습관,9,785.7,406.4
202402,사상평생학습관,10,715.2,239.0
202402,삼락생태공원낙동제방인샘꽃길,2,1228.8,365.3
202402,삼락생태공원낙동제방인샘꽃길,4,218.8,57.4
202402,삼락생태공원낙동제방인샘꽃길,6,93.6,51.6
202402,삼락생태공원낙동제방인샘꽃길,8,31.7,0.0
