STD_YM,region_pop,modal,purpose,modal_pop,modal_ratio
202402,2812924.8,0,1,504590.0,17.9
202402,2812924.8,0,2,101206.6,3.6
202402,2812924.8,0,4,341122.1,12.1
202402,2812924.8,1,1,306795.6,10.9
202402,2812924.8,1,2,82295.2,2.9
202402,2812924.8,1,4,193626.7,6.9
202402,2812924.8,2,1,141549.8,5.0
202402,2812924.8,2,2,35736.2,1.3
202402,2812924.8,2,4,73650.1,2.6
202402,2812924.8,3,1,367265.7,13.1
202402,2812924.8,3,2,101053.8,3.6
202402,2812924.8,3,4,218636.6,7.8
202402,2812924.8,4,1,4808.0,0.2
202402,2812924.8,4,2,616.8,0.0
202402,2812924.8,4,4,3997.0,0.1
202402,2812924.8,9,1,170553.3,6.1
202402,2812924.8,9,2,48460.5,1.7
202402,2812924.8,9,4,116960.8,4.2
