STD_YM,ori_id,purpose,weekday,T00,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23
202402,마라380854,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22,2.27,6.66,2.22,6.71,8.93,11.6,14.32,31.16,2.47,6.66,4.69,13.82,2.22,0.0
202402,마라380862,1,0,18.28,75.31,43.72,23.12,24.83,46.42,51.53,24.77,34.53,21.95,27.11,64.48,68.34,109.36,131.42,160.11,259.19,268.31,606.36,488.38,328.95,418.15,293.19,103.61
202402,마라381853,1,0,0.0,5.04,4.74,0.0,9.88,9.6,4.92,3.5,2.52,0.0,9.1,9.59,14.17,13.65,24.18,23.43,19.57,71.73,117.94,74.64,44.51,65.47,41.96,11.89
202402,마라381854,1,0,59.44,141.49,111.99,115.12,81.82,119.25,165.65,94.88,51.74,103.11,208.4,286.08,474.68,465.55,500.45,632.42,909.6,1215.34,1515.41,1390.52,1231.46,1150.84,892.54,313.76
202402,마라382852,1,0,58.06,200.62,210.94,169.55,199.37,157.04,155.27,117.42,117.73,174.71,246.63,505.21,575.75,553.54,594.13,808.2,1223.44,1940.87,2499.86,2033.34,1734.72,1633.8,1191.17,379.76
202402,마라382857,1,0,43.59,121.56,128.24,87.8,51.26,68.79,257.65,68.88,75.57,97.91,165.99,314.87,475.31,403.17,477.65,606.35,763.14,1078.05,1329.74,1220.53,1097.21,1220.56,885.08,291.76
202402,마라382858,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,0.0,0.0,0.0,3.35,0.0,0.0,3.81,0.0,0.0
202402,마라383853,1,0,53.64,206.42,127.22,183.84,225.53,207.91,106.33,162.77,176.2,211.44,287.59,484.59,620.15,535.97,579.17,868.59,1225.17,1486.04,1904.87,1596.41,1603.93,1495.64,1193.53,292.05
202402,마라383854,1,0,8.15,54.03,28.48,86.63,63.16,56.0,92.39,45.79,63.99,89.82,144.72,147.22,161.49,205.58,185.62,302.63,456.33,459.87,461.66,429.02,433.7,539.32,417.68,134.73
202402,마라383857,1,0,65.07,126.86,139.46,99.26,96.62,149.31,128.41,145.14,130.89,112.97,178.91,265.68,414.59,475.18,426.76,606.95,777.3,1194.89,1746.85,1209.07,1113.09,1178.69,922.46,280.4
202402,마라384855,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.12,4.12,0.0,3.81,11.43,19.36,0.0,7.62,6.69,14.4,14.4,2.88,0.0
202402,마라385853,1,0,0.0,4.35,0.0,8.84,8.68,4.37,0.0,7.5,3.8,4.29,4.01,12.99,33.64,11.94,12.21,37.93,28.0,28.9,70.43,26.52,24.61,52.57,96.49,25.03
202402,마라385856,1,0,148.53,430.93,386.87,333.89,399.48,556.22,357.47,275.85,335.81,295.5,798.07,1116.1,1276.65,1194.79,1781.64,1995.04,3024.42,3634.05,5063.22,4334.85,3784.54,3263.1,2601.05,625.19
202402,마라385857,1,0,0.0,0.0,0.0,3.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88,0.0,0.0,0.0,0.0,3.24,0.0
202402,마라385860,1,0,4.15,0.0,8.3,8.3,4.15,4.15,0.0,4.01,8.7,4.01,0.0,0.0,0.0,8.16,4.01,8.7,11.65,16.46,23.3,0.0,26.57,7.5,22.5,8.16
202402,마라386856,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.64,2.88,8.64,2.88,8.64,11.52,2.88,0.0
202402,마라386859,1,0,3.5,7.62,0.0,0.0,0.0,0.0,4.26,3.72,8.52,8.52,0.0,12.64,12.27,8.52,0.0,11.89,33.08,50.36,32.64,79.55,46.69,14.31,28.32,3.81
