STD_YM,fac_name,fac_opr_date,visit_cnt,life_visit_cnt
202402,동매누리 작은도서관,29,38729.8,16879.5
202402,동매누리행복센터,29,94613.7,39312.8
202402,동매산둘레길,29,86200.3,31682.4
202402,무지개작은도서관,29,41242.2,16071.5
202402,보림공원,29,41242.2,16071.5
202402,사하구청 제2청사,29,39375.6,11751.4
202402,수풀작은도서관,29,114561.2,44197.2
202402,신남초등학교,29,41794.3,14330.4
202402,신평골목시장,29,43824.2,19768.5
202402,장림 롯데마트,29,19563.4,5585.5
202402,장림1동행정복지센터,29,41242.2,16071.5
202402,장림2동 행정복지센터,29,29409.5,12550.9
202402,장림공원,29,85152.8,32003.6
202402,장림생태공원,29,58977.0,14114.5
202402,하하센터,29,80201.3,22588.1
202402,효림초등학교,29,7363.5,5547.7
