STD_YM,fac_name,visit_cnt,total_visit_cnt,life_visit_cnt
202402,개금3동 주민센터,1,9841.2,2097.7
202402,개금3동 주민센터,2,4440.4,1146.1
202402,개금3동 주민센터,3,3340.4,989.0
202402,개금3동 주민센터,4,2895.9,871.3
202402,개금3동 주민센터,5,2897.2,922.2
202402,개금3동 주민센터,6,2694.6,810.4
202402,개금3동 주민센터,7,2327.6,702.3
202402,개금3동 주민센터,8,2158.6,533.4
202402,개금3동 주민센터,9,2353.2,641.5
202402,개금3동 주민센터,10,2629.1,918.9
202402,개금종합사회복지관,1,2754.5,1102.6
202402,개금종합사회복지관,2,1616.9,894.7
202402,개금종합사회복지관,3,1459.8,812.7
202402,개금종합사회복지관,4,1230.2,684.4
202402,개금종합사회복지관,5,905.6,517.1
202402,개금종합사회복지관,6,1277.2,658.0
202402,개금종합사회복지관,7,883.6,481.9
202402,개금종합사회복지관,8,1040.7,549.8
202402,개금종합사회복지관,9,829.4,392.1
202402,개금종합사회복지관,10,907.8,431.2
202402,개금테마공원,1,8440.4,2617.0
202402,개금테마공원,2,4611.4,1897.6
202402,개금테마공원,3,19079.9,4587.4
202402,개금테마공원,4,5508.5,2194.6
202402,개금테마공원,5,2598.8,1282.8
202402,개금테마공원,6,9632.9,2961.0
202402,개금테마공원,7,3547.1,1585.2
202402,개금테마공원,8,2830.0,1300.8
202402,개금테마공원,9,5724.2,1996.2
202402,개금테마공원,10,2728.6,1423.9
202402,개성고등학교,1,4759.2,1453.5
202402,개성고등학교,2,4657.8,2072.1
202402,개성고등학교,3,2263.0,936.7
202402,개성고등학교,4,2848.4,1848.1
202402,개성고등학교,5,1752.0,879.7
202402,개성고등학교,6,2259.9,1372.9
202402,개성고등학교,7,1447.5,761.0
202402,개성고등학교,8,2163.1,1331.4
202402,개성고등학교,9,1772.8,1022.1
202402,개성고등학교,10,2416.4,1494.4
202402,당감4동 주민센터,1,1823.2,1174.5
202402,당감4동 주민센터,2,1054.5,783.4
202402,당감4동 주민센터,3,696.3,538.2
202402,당감4동 주민센터,4,753.8,557.0
202402,당감4동 주민센터,5,500.4,364.7
202402,당감4동 주민센터,6,518.7,349.5
202402,당감4동 주민센터,7,477.8,295.6
202402,당감4동 주민센터,8,265.2,178.8
202402,당감4동 주민센터,9,255.3,149.7
202402,당감4동 주민센터,10,342.9,205.0
202402,당감골목시장,1,12650.7,4188.9
202402,당감골목시장,2,5412.9,2266.8
202402,당감골목시장,3,3573.1,1534.7
202402,당감골목시장,4,2594.6,1210.8
202402,당감골목시장,5,2427.4,1246.0
202402,당감골목시장,6,1656.4,750.2
202402,당감골목시장,7,1621.7,721.7
202402,당감골목시장,8,1475.2,820.2
202402,당감골목시장,9,1680.2,872.5
202402,당감골목시장,10,1427.8,490.7
202402,당감사회복지관,1,15078.9,4226.0
202402,당감사회복지관,2,6042.5,2393.5
202402,당감사회복지관,3,3880.6,1738.4
202402,당감사회복지관,4,3149.0,1376.2
202402,당감사회복지관,5,3076.9,1213.8
202402,당감사회복지관,6,2660.4,1166.2
202402,당감사회복지관,7,2895.8,1362.7
202402,당감사회복지관,8,2783.7,1100.4
202402,당감사회복지관,9,2749.6,1148.9
202402,당감사회복지관,10,2333.4,911.6
202402,당감행복마루센터,1,9114.9,3104.8
202402,당감행복마루센터,2,3996.1,1667.7
202402,당감행복마루센터,3,2468.2,990.2
202402,당감행복마루센터,4,2642.4,1130.9
