STD_YM,o_id,d_id,purpose,modal,travl_sec,POP,no
202402,26230640,마라341838,2,0,2510,4.5,17
202402,26530591,마라341838,2,0,1430,11.9,17
202402,마라403868,마라341838,2,0,2010,4.5,17
202402,26530591,마라341838,2,1,1960,8.0,17
202402,26230640,마라341838,2,9,3000,8.9,17
202402,26230510,마라341838,4,0,1860,4.5,17
202402,마라350852,마라341838,4,9,2620,3.1,17
202402,11140540,마라342836,1,0,13660,4.6,17
202402,11215870,마라342836,1,0,16430,2.6,17
202402,11230720,마라342836,1,0,23120,3.1,17
202402,11650560,마라342836,1,0,18470,5.2,17
202402,11650581,마라342836,1,0,21140,7.6,17
202402,11680531,마라342836,1,0,15640,3.1,17
202402,26110510,마라342836,1,0,2690,121.3,17
202402,26110520,마라342836,1,0,1720,5.8,17
202402,26110530,마라342836,1,0,2790,34.1,17
202402,26110545,마라342836,1,0,1430,35.7,17
202402,26110560,마라342836,1,0,3520,54.1,17
202402,26110570,마라342836,1,0,3910,14.8,17
202402,26110580,마라342836,1,0,1950,227.2,17
202402,26110590,마라342836,1,0,1040,3.0,17
202402,26110600,마라342836,1,0,1240,19.4,17
202402,26140510,마라342836,1,0,1320,20.0,17
202402,26140520,마라342836,1,0,4220,6.8,17
202402,26140530,마라342836,1,0,1120,121.1,17
202402,26140540,마라342836,1,0,1260,45.2,17
202402,26140560,마라342836,1,0,1690,7.5,17
202402,26140570,마라342836,1,0,1620,78.7,17
202402,26140590,마라342836,1,0,1760,14.8,17
202402,26140615,마라342836,1,0,2440,15.0,17
202402,26140640,마라342836,1,0,2860,3.0,17
202402,26140650,마라342836,1,0,1670,3.2,17
202402,26140660,마라342836,1,0,2290,8.1,17
202402,26140680,마라342836,1,0,2450,63.5,17
202402,26170510,마라342836,1,0,1790,17.1,17
202402,26170520,마라342836,1,0,1420,52.0,17
202402,26170530,마라342836,1,0,4270,35.9,17
202402,26170550,마라342836,1,0,3810,6.0,17
202402,26170560,마라342836,1,0,1600,12.5,17
202402,26170570,마라342836,1,0,2270,22.2,17
202402,26170590,마라342836,1,0,2710,29.8,17
202402,26170600,마라342836,1,0,1920,13.5,17
202402,26170645,마라342836,1,0,4580,10.3,17
202402,26170650,마라342836,1,0,2540,7.4,17
202402,26170660,마라342836,1,0,1270,10.4,17
202402,26170680,마라342836,1,0,2650,42.7,17
202402,26200530,마라342836,1,0,1980,142.1,17
202402,26200550,마라342836,1,0,7060,9.3,17
202402,26200590,마라342836,1,0,2100,15.2,17
202402,26200630,마라342836,1,0,7970,7.0,17
202402,26200640,마라342836,1,0,2150,7.1,17
202402,26200650,마라342836,1,0,4570,45.9,17
202402,26200660,마라342836,1,0,2900,118.8,17
202402,26200670,마라342836,1,0,4160,14.5,17
202402,26230510,마라342836,1,0,3370,99.4,17
202402,26230520,마라342836,1,0,2490,167.9,17
202402,26230540,마라342836,1,0,2430,10.7,17
202402,26230550,마라342836,1,0,2670,42.9,17
202402,26230560,마라342836,1,0,1780,85.1,17
202402,26230570,마라342836,1,0,2000,21.0,17
202402,26230600,마라342836,1,0,3220,20.3,17
202402,26230610,마라342836,1,0,3530,62.5,17
202402,26230640,마라342836,1,0,1850,51.7,17
202402,26230710,마라342836,1,0,4300,53.4,17
202402,26230720,마라342836,1,0,2490,29.9,17
202402,26230740,마라342836,1,0,1280,63.2,17
202402,26230750,마라342836,1,0,1110,33.5,17
202402,26230770,마라342836,1,0,2200,32.9,17
202402,26230780,마라342836,1,0,2810,35.5,17
202402,26260510,마라342836,1,0,6850,46.3,17
202402,26260520,마라342836,1,0,3570,4.5,17
202402,26260545,마라342836,1,0,4370,29.5,17
202402,26260550,마라342836,1,0,2910,91.9,17
202402,26260560,마라342836,1,0,2770,8.7,17
202402,26260570,마라342836,1,0,2850,10.0,17
202402,26260580,마라342836,1,0,1790,2.5,17
202402,26260590,마라342836,1,0,2440,23.2,17
202402,26260600,마라342836,1,0,2370,17.6,17
202402,26260740,마라342836,1,0,3400,9.8,17
202402,26260750,마라342836,1,0,2950,6.2,17
202402,26260761,마라342836,1,0,7880,8.3,17
202402,26260762,마라342836,1,0,2960,16.3,17
202402,26290510,마라342836,1,0,3370,6.4,17
202402,26290530,마라342836,1,0,3970,55.0,17
202402,26290540,마라342836,1,0,1540,2.5,17
202402,26290550,마라342836,1,0,3370,7.5,17
202402,26290560,마라342836,1,0,2730,4.3,17
202402,26290570,마라342836,1,0,4970,17.5,17
202402,26290580,마라342836,1,0,3340,8.1,17
202402,26290590,마라342836,1,0,8860,9.9,17
202402,26290600,마라342836,1,0,3050,2.7,17
202402,26290610,마라342836,1,0,3010,19.3,17
202402,26290620,마라342836,1,0,4760,84.1,17
202402,26290630,마라342836,1,0,22380,3.7,17
202402,26290645,마라342836,1,0,5270,44.5,17
202402,26290680,마라342836,1,0,3630,25.2,17
202402,26290690,마라342836,1,0,2290,33.9,17
202402,26290700,마라342836,1,0,1680,38.2,17
202402,26290710,마라342836,1,0,2230,3.8,17
202402,26320510,마라342836,1,0,2120,28.3,17
202402,26320520,마라342836,1,0,1630,22.7,17
202402,26320521,마라342836,1,0,4230,6.7,17
