STD_YM,ori_id,purpose,weekday,T00,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23
202402,마라323767,1,0,7.02,18.83,10.5,25.5,14.23,42.86,49.49,63.78,50.11,24.94,25.58,36.73,42.39,39.86,44.19,32.67,23.81,20.62,15.86,11.36,16.54,18.33,5.42,2.89
202402,마라323772,1,0,3.5,7.01,16.66,20.63,16.12,82.39,21.0,8.62,3.5,15.42,19.69,19.35,21.68,3.73,12.57,22.55,10.84,49.99,30.81,21.1,37.43,38.93,14.92,8.26
202402,마라325764,1,0,0.0,0.0,0.0,0.0,0.0,8.9,7.43,8.9,0.0,0.0,0.0,0.0,3.36,0.0,13.35,0.0,0.0,0.0,0.0,2.73,2.73,0.0,0.0,17.8
202402,마라325778,1,0,0.0,0.0,0.0,3.89,0.0,0.0,8.74,0.0,3.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.37,3.89,0.0,0.0,0.0,0.0,0.0,0.0
202402,마라326767,1,0,0.0,3.74,0.0,0.0,0.0,0.0,0.0,0.0,11.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202402,마라326768,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202402,마라327781,1,0,7.08,7.08,0.0,0.0,0.0,0.0,0.0,7.08,0.0,0.0,0.0,0.0,3.54,4.1,4.1,0.0,0.0,3.54,3.54,0.0,3.54,0.0,7.08,0.0
202402,마라327789,1,0,0.0,3.23,0.0,0.0,4.31,0.0,0.0,21.0,0.0,3.62,0.0,0.0,0.0,0.0,0.0,3.91,7.09,4.31,0.0,41.89,33.97,10.9,16.75,0.0
202402,마라327791,1,0,0.0,4.37,3.68,0.0,0.0,3.69,11.45,4.31,0.0,0.0,20.08,61.51,23.24,26.91,31.4,41.81,91.47,91.15,132.89,110.27,76.95,49.54,42.92,8.19
202402,마라328789,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.5,3.5,0.0,0.0,0.0,0.0
