STD_YM,ori_id,purpose,weekday,T00,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23
202402,마라337838,1,0,0.0,0.0,0.0,0.0,0.0,2.54,5.08,0.0,0.0,0.0,2.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202402,마라337842,1,0,3.04,0.0,10.58,19.46,0.0,10.91,6.87,46.91,59.73,33.14,7.22,29.21,22.17,36.21,53.32,95.06,51.41,37.13,26.85,18.36,24.94,6.16,5.59,3.03
202402,마라339835,1,0,0.0,0.0,0.0,0.0,0.0,0.0,10.14,6.23,0.0,0.0,3.59,0.0,0.0,0.0,0.0,0.0,3.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202402,마라339838,1,0,7.3,33.2,40.93,40.8,40.12,88.33,137.94,146.52,160.15,45.64,69.5,70.52,115.21,49.79,78.9,131.64,166.37,143.52,137.56,73.56,93.02,53.07,24.75,12.22
202402,마라340842,1,0,0.0,7.27,0.0,3.77,0.0,0.0,7.22,10.67,0.0,10.99,0.0,20.9,39.44,17.89,25.75,7.22,25.46,0.0,7.44,18.85,7.54,0.0,0.0,0.0
202402,마라340846,1,0,23.64,45.44,184.47,41.84,34.74,201.57,140.19,83.42,49.79,42.5,63.58,25.99,63.49,44.39,60.42,56.11,103.57,97.93,103.61,77.16,72.02,80.11,27.3,15.1
202402,마라341846,1,0,0.0,0.0,0.0,0.0,0.0,22.64,5.66,2.83,0.0,0.0,2.83,2.83,4.07,2.83,5.66,11.32,11.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202402,마라341850,1,0,0.0,0.0,0.0,0.0,15.67,0.0,3.5,3.5,0.0,4.18,0.0,3.5,2.86,0.0,3.5,0.0,3.8,21.6,3.5,6.66,7.43,0.0,0.0,0.0
202402,마라342836,1,0,57.64,236.44,229.0,198.62,128.62,121.58,206.51,102.62,106.55,152.49,322.49,674.89,802.52,896.13,806.87,1566.23,1999.22,2453.5,2870.0,2179.63,1944.06,1692.36,1179.79,304.25
202402,마라342839,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.22,0.0,3.74,7.48,0.0,0.0,3.74,0.0,0.0,3.74,3.74,0.0,3.74,3.74,0.0
202402,마라342856,1,0,19.56,29.19,45.29,47.33,30.39,41.88,50.84,58.73,44.23,63.04,53.45,103.89,107.33,109.46,129.97,193.31,382.31,380.06,403.39,268.74,284.49,248.37,160.92,67.98
202402,마라343844,1,0,0.0,47.13,32.79,9.34,0.0,10.03,0.0,2.47,0.0,0.0,0.0,0.0,5.38,8.49,2.69,0.0,0.0,3.54,68.4,6.55,52.18,40.69,0.0,6.06
202402,마라343849,1,0,40.26,19.3,13.67,38.31,34.74,50.56,32.73,141.94,39.01,82.55,43.76,51.41,51.91,62.01,76.74,69.36,92.9,52.8,72.48,86.43,110.86,110.35,37.4,6.71
202402,마라344849,1,0,0.0,0.0,0.0,0.0,0.0,2.33,0.0,3.75,4.66,0.0,7.5,0.0,3.75,11.25,3.75,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202402,마라344862,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86,5.72,2.86,0.0,0.0
202402,마라344867,1,0,2.89,63.39,57.56,30.98,24.7,45.77,20.22,6.89,12.9,15.59,29.22,63.38,107.79,128.78,103.04,245.55,284.26,322.85,367.35,341.8,355.35,383.59,244.88,48.01
202402,마라345851,1,0,25.2,71.45,34.59,32.66,28.26,46.35,36.92,74.44,42.01,51.26,61.51,111.61,126.76,121.51,166.23,225.95,285.87,481.46,456.33,527.37,314.15,238.13,202.25,90.38
202402,마라345859,1,0,0.0,7.34,4.13,0.0,20.6,16.49,0.0,0.0,0.0,0.0,0.0,0.0,7.17,0.0,0.0,3.59,20.6,12.36,3.67,3.59,0.0,0.0,8.24,0.0
202402,마라345862,1,0,0.0,0.0,0.0,0.0,0.0,9.06,7.54,9.93,2.01,0.0,6.54,0.0,24.53,3.77,17.39,12.2,0.0,0.0,4.5,0.0,0.0,3.04,3.67,0.0
202402,마라345864,1,0,0.0,5.34,5.34,0.0,4.32,8.57,21.94,2.07,6.91,19.0,30.01,7.12,3.45,17.09,4.13,32.61,3.48,27.84,31.27,11.94,7.15,6.66,28.65,3.53
202402,마라346852,1,0,10.91,44.12,55.44,118.67,131.22,75.31,48.12,37.9,27.34,23.28,28.94,125.85,145.73,179.89,250.39,305.35,379.58,551.42,662.21,360.62,358.11,219.57,278.63,55.61
202402,마라346853,1,0,0.0,0.0,0.0,2.53,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,4.5,7.03,34.03,45.56,7.59,18.0,21.02,16.52,11.53,0.0
202402,마라346861,1,0,0.0,3.67,0.0,3.67,11.12,3.67,3.78,7.34,7.34,0.0,0.0,3.67,0.0,3.67,0.0,0.0,0.0,0.0,0.0,7.34,7.29,3.67,0.0,0.0
202402,마라346864,1,0,35.62,143.23,130.12,84.77,84.22,144.24,156.76,96.12,100.2,97.35,166.9,218.73,207.09,180.48,340.65,348.17,540.37,839.02,860.96,886.2,707.34,749.69,541.21,124.49
202402,마라346868,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,0.0,0.0,0.0,6.64,0.0,13.28,3.32,3.32,21.57,24.97,10.77,0.0,3.59,7.09,0.0,0.0
202402,마라346870,1,0,0.0,4.11,0.0,0.0,0.0,3.8,7.56,11.01,4.11,3.45,14.81,19.58,0.0,6.91,3.45,20.46,55.63,65.18,59.67,27.83,17.83,28.38,3.32,9.67
202402,마라347854,1,0,34.7,102.69,83.7,61.19,69.14,56.36,19.45,49.28,42.32,60.63,104.88,170.44,219.61,213.16,188.37,295.04,563.61,709.55,976.85,702.97,513.22,416.17,371.92,97.14
202402,마라347859,1,0,82.49,85.46,65.98,56.36,57.3,145.99,90.41,270.53,141.5,140.76,90.18,131.7,238.79,227.4,174.16,230.9,207.76,400.5,511.72,657.82,447.13,282.17,304.72,131.54
202402,마라347861,1,0,3.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,3.53,10.81,3.75,7.28,14.34,3.53,17.9,32.47,20.78,32.89,19.08,18.13,18.42,18.88
202402,마라347862,1,0,0.0,3.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.85,0.0,0.0,3.3
202402,마라347863,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.79,3.93,12.36,4.5,7.25,11.75,3.56,3.93,3.93,0.0,6.88,3.32,0.0,4.24,8.1,14.73,7.77
202402,마라347864,1,0,0.0,0.0,8.48,8.44,0.0,0.0,0.0,8.44,4.24,4.24,6.96,4.5,8.74,0.0,10.68,8.72,28.43,16.39,49.97,56.59,32.12,17.6,74.75,3.32
202402,마라347865,1,0,0.0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,12.2,32.7,15.82,23.49,8.1,7.29,3.57,0.0,0.0,0.0
202402,마라347866,1,0,46.63,167.34,227.22,162.28,70.86,78.46,91.69,70.93,40.92,97.82,164.06,315.72,312.35,464.24,470.55,553.52,774.84,1142.46,1376.69,1119.14,1144.77,871.64,693.6,254.35
202402,마라347868,1,0,4.06,0.0,0.0,0.0,0.0,0.0,0.0,8.44,16.88,0.0,11.58,12.62,30.39,16.32,20.9,16.99,16.12,13.32,54.32,55.26,85.98,37.68,42.22,8.54
202402,마라347869,1,0,29.86,37.01,18.55,21.36,0.0,14.77,35.72,24.8,17.68,14.44,33.21,109.84,126.14,154.46,136.96,131.61,264.8,349.09,470.14,324.55,363.47,268.59,205.85,31.99
202402,마라348855,1,0,35.29,82.22,86.23,63.44,57.84,64.27,62.28,67.57,51.65,46.76,61.65,150.68,235.51,194.73,233.48,381.85,538.82,852.77,864.91,582.08,523.6,371.28,316.61,84.17
202402,마라348858,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.64,0.0,3.85,11.37,14.8,4.06,3.4,25.24,17.45,11.76,7.91,11.76,0.0,7.7,11.55
202402,마라348861,1,0,0.0,0.0,0.0,0.0,3.64,0.0,0.0,3.72,0.0,4.22,0.0,0.0,3.64,4.22,0.0,3.64,14.62,7.99,14.59,4.5,4.06,18.83,14.91,4.32
202402,마라348862,1,0,0.0,28.56,7.75,15.53,22.57,11.4,7.59,0.0,11.35,18.45,7.54,13.35,35.75,5.89,11.67,33.38,14.45,15.65,10.11,46.42,45.83,52.26,37.77,11.47
202402,마라348867,1,0,78.91,212.3,176.6,207.35,221.2,242.35,168.85,116.01,124.2,148.71,178.47,217.37,376.76,451.34,499.09,663.68,926.92,1270.83,1903.77,1804.36,1403.94,1496.44,941.32,282.75
202402,마라348868,1,0,0.0,3.67,0.0,3.67,0.0,3.67,3.67,7.34,0.0,0.0,0.0,19.49,24.87,0.0,3.67,3.67,41.83,21.2,0.0,0.0,0.0,4.24,12.15,0.0
202402,마라349860,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.64,10.92,14.59,14.56,29.14,26.63,65.32,11.53,11.4,7.73,18.87
202402,마라349861,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.12,4.06,0.0,0.0,4.06,4.06,11.5,16.24,18.6,4.06
202402,마라349862,1,0,0.0,0.0,3.68,3.68,0.0,0.0,0.0,0.0,0.0,3.68,0.0,0.0,0.0,0.0,3.68,0.0,0.0,3.68,3.68,0.0,0.0,0.0,7.36,3.68
202402,마라349863,1,0,74.69,151.91,93.75,71.16,63.01,80.94,140.16,112.81,74.61,101.04,143.92,208.91,272.73,324.55,300.55,440.87,529.68,802.87,1494.86,1287.03,1052.94,933.08,737.71,224.22
202402,마라349864,1,0,123.4,383.82,254.62,188.81,146.18,159.52,127.36,155.55,165.8,299.24,355.23,446.04,709.3,691.76,773.58,1222.21,1498.04,2035.17,2375.95,2347.21,2098.82,1655.94,1240.67,391.74
202402,마라349865,1,0,3.64,14.44,7.31,0.0,3.75,0.0,11.36,7.95,3.59,12.04,7.62,19.28,36.08,19.08,55.7,41.44,108.36,99.41,157.7,161.05,125.59,163.51,156.29,34.74
202402,마라349867,1,0,88.02,355.28,347.55,320.82,368.82,487.85,354.98,269.34,280.19,303.24,514.54,714.38,940.24,931.65,987.09,1486.5,1835.79,2845.22,3877.7,3055.0,2712.52,2382.13,1953.57,638.22
202402,마라350852,1,0,20.55,33.95,29.11,49.87,38.57,31.64,89.27,70.53,26.27,25.77,24.44,58.59,28.48,35.25,10.56,67.83,66.95,166.36,73.28,89.0,87.41,21.99,37.97,31.08
202402,마라350858,1,0,0.0,11.49,0.0,0.0,0.0,0.0,15.17,4.13,0.0,3.68,0.0,7.36,4.4,19.75,15.89,28.28,28.71,26.88,43.97,48.1,33.43,56.18,48.28,0.0
202402,마라350861,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.0,28.7,8.2,0.0,16.4,0.0,4.1,0.0,0.0,0.0
202402,마라350864,1,0,24.86,44.71,63.95,34.97,43.66,73.06,70.9,22.23,48.65,37.14,94.11,140.62,126.34,130.33,157.2,285.03,431.78,635.05,756.1,793.58,696.17,654.4,560.89,179.31
202402,마라350865,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.44,0.0,3.72,0.0,3.72,3.72,0.0
202402,마라350866,1,0,93.98,250.07,219.64,187.84,165.53,153.56,138.12,125.39,68.76,134.2,181.96,213.1,293.77,352.18,345.04,491.16,717.25,1123.03,1503.24,1359.34,1232.21,1136.69,1165.71,326.59
202402,마라351854,1,0,17.73,95.12,93.82,109.92,81.06,72.01,34.82,48.78,67.34,92.3,114.39,145.44,321.8,228.27,213.38,395.88,668.69,792.6,855.01,616.65,584.32,573.56,331.56,134.41
202402,마라351855,1,0,0.0,0.0,0.0,0.0,3.47,22.02,0.0,3.67,6.14,6.77,6.96,0.0,0.0,0.0,7.0,0.0,9.8,7.54,11.95,26.5,30.6,6.87,18.69,2.99
202402,마라351856,1,0,19.73,37.88,70.15,32.55,52.22,85.87,30.37,56.14,63.29,66.26,103.29,76.43,98.85,138.7,197.42,261.39,382.75,459.16,545.3,379.28,372.97,409.5,282.06,91.08
202402,마라351860,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.83,0.0,0.0,0.0,6.9,3.83,0.0,7.33,3.07,3.77,7.66,7.57,0.0
202402,마라351862,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.27,7.88,11.47,11.07,19.46,22.86,27.81,20.07,38.4,0.0
202402,마라351863,1,0,5.77,17.78,5.37,6.7,7.07,7.64,23.42,7.0,4.32,3.32,12.99,20.75,3.03,3.73,9.94,6.82,0.0,33.46,26.69,7.06,34.26,8.22,8.87,20.54
202402,마라351864,1,0,49.64,200.74,167.56,178.78,159.42,294.21,260.06,211.84,230.55,299.87,414.07,637.87,857.1,762.0,959.25,1474.96,2089.49,2821.63,2995.19,2494.35,2079.19,1911.71,1797.74,528.52
202402,마라351867,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.68,0.0,3.68,11.04,0.0,0.0,0.0,3.68,4.27,0.0,0.0,3.65,10.46,11.28,0.0
202402,마라352855,1,0,4.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.39,0.0,10.87,17.3,3.39,7.13,25.83,29.22,7.41,7.13,0.0,0.0
202402,마라352858,1,0,4.1,0.0,7.56,7.31,3.53,0.0,4.1,0.0,0.0,3.38,0.0,7.77,19.35,15.68,11.01,23.03,13.14,19.94,14.2,15.05,28.6,10.73,6.91,0.0
202402,마라352860,1,0,40.19,63.56,73.79,66.71,20.08,56.34,50.6,48.96,41.36,77.64,90.17,177.25,162.82,140.33,198.71,265.51,418.62,665.96,791.1,674.69,629.81,464.45,372.9,107.68
202402,마라352861,1,0,12.92,77.72,53.73,39.85,36.88,34.85,18.98,41.37,49.24,38.69,10.84,28.11,70.29,87.75,81.02,85.06,155.88,339.87,447.99,293.13,302.72,278.87,323.4,80.14
202402,마라352862,1,0,129.87,508.67,456.96,427.73,402.63,417.97,339.8,301.39,371.8,394.43,510.56,802.5,857.79,954.51,1067.47,1549.94,2048.46,2989.63,4409.93,3868.18,3270.26,2927.4,3047.79,978.47
202402,마라352863,1,0,0.0,0.0,2.32,0.0,0.0,0.0,0.0,0.0,3.56,0.0,0.0,0.0,3.72,0.0,0.0,3.72,7.06,4.11,0.0,7.06,14.56,22.32,6.9,0.0
202402,마라352864,1,0,7.77,3.78,0.0,3.53,3.53,3.53,7.06,0.0,7.84,0.0,45.38,14.9,11.23,53.81,18.76,18.43,44.8,61.05,25.96,36.53,43.9,84.79,52.47,3.75
202402,마라352865,1,0,56.6,197.06,181.44,169.84,135.12,277.82,127.45,90.27,131.8,140.09,247.65,477.12,570.91,561.98,615.15,972.04,1233.22,1800.15,1945.03,1513.77,1513.81,1399.68,984.92,243.69
