STD_YM,O_gID,D_gID,purpose,modal,travel_time(sec),POP,no
202509,26230640,마라341838,2,0,6730,10.5,17
202509,26530591,마라341838,2,0,1710,10.5,17
202509,26230640,마라341838,2,1,3170,3.5,17
202509,26530591,마라341838,2,1,1940,3.5,17
202509,26230640,마라341838,2,9,3860,24.5,17
202509,26530591,마라341838,2,9,2500,17.5,17
202509,마라351856,마라341838,2,9,1110,3.5,17
202509,26230520,마라341838,4,0,2720,3.5,17
202509,48250250,마라341838,4,0,1710,3.5,17
202509,마라350852,마라341838,4,0,5990,3.5,17
202509,26230520,마라341838,4,1,2010,3.5,17
202509,26530660,마라341838,4,1,840,3.5,17
202509,26530680,마라341838,4,3,850,3.5,17
202509,26530660,마라341838,4,9,3000,3.5,17
202509,26530680,마라341838,4,9,370,3.5,17
202509,11170510,마라342836,1,0,13580,3.5,17
202509,11170530,마라342836,1,0,12580,3.5,17
202509,11650581,마라342836,1,0,21930,3.5,17
202509,11680750,마라342836,1,0,10860,7.0,17
202509,26110510,마라342836,1,0,1470,38.5,17
202509,26110520,마라342836,1,0,4410,7.0,17
202509,26110530,마라342836,1,0,2370,31.5,17
202509,26110545,마라342836,1,0,6560,3.5,17
202509,26110560,마라342836,1,0,1690,38.5,17
202509,26110570,마라342836,1,0,2620,17.5,17
202509,26110580,마라342836,1,0,2910,63.0,17
202509,26110590,마라342836,1,0,1170,3.5,17
202509,26140510,마라342836,1,0,2120,7.0,17
202509,26140520,마라342836,1,0,50,3.5,17
202509,26140530,마라342836,1,0,2280,49.0,17
202509,26140540,마라342836,1,0,1190,28.0,17
202509,26140560,마라342836,1,0,1080,7.0,17
202509,26140570,마라342836,1,0,2030,56.0,17
202509,26140590,마라342836,1,0,1370,3.5,17
202509,26140615,마라342836,1,0,2010,24.5,17
202509,26140630,마라342836,1,0,5800,3.5,17
202509,26140640,마라342836,1,0,1070,7.0,17
202509,26140650,마라342836,1,0,4450,3.5,17
202509,26140660,마라342836,1,0,2600,14.0,17
202509,26140680,마라342836,1,0,2690,77.0,17
202509,26170510,마라342836,1,0,1870,14.0,17
202509,26170520,마라342836,1,0,1550,31.5,17
202509,26170550,마라342836,1,0,2490,3.5,17
202509,26170560,마라342836,1,0,2240,21.0,17
202509,26170570,마라342836,1,0,2210,7.0,17
202509,26170590,마라342836,1,0,3130,3.5,17
202509,26170600,마라342836,1,0,2390,7.0,17
202509,26170645,마라342836,1,0,1650,3.5,17
202509,26170660,마라342836,1,0,3570,17.5,17
202509,26170680,마라342836,1,0,2300,14.0,17
202509,26200530,마라342836,1,0,2120,98.0,17
202509,26200550,마라342836,1,0,1520,7.0,17
202509,26200590,마라342836,1,0,1870,45.5,17
202509,26200605,마라342836,1,0,2580,3.5,17
202509,26200630,마라342836,1,0,3850,3.5,17
202509,26200640,마라342836,1,0,3460,7.0,17
202509,26200650,마라342836,1,0,2870,21.0,17
202509,26200660,마라342836,1,0,6770,3.5,17
202509,26200670,마라342836,1,0,2580,7.0,17
202509,26230510,마라342836,1,0,2720,84.0,17
202509,26230520,마라342836,1,0,2160,38.5,17
202509,26230550,마라342836,1,0,2630,21.0,17
202509,26230560,마라342836,1,0,2470,7.0,17
202509,26230570,마라342836,1,0,3970,14.0,17
202509,26230600,마라342836,1,0,3020,21.0,17
202509,26230610,마라342836,1,0,2270,21.0,17
202509,26230640,마라342836,1,0,1980,17.5,17
202509,26230710,마라342836,1,0,1510,38.5,17
202509,26230720,마라342836,1,0,1280,24.5,17
202509,26230740,마라342836,1,0,1010,35.0,17
202509,26230750,마라342836,1,0,2560,59.5,17
202509,26230770,마라342836,1,0,2860,31.5,17
202509,26230780,마라342836,1,0,2260,14.0,17
202509,26260520,마라342836,1,0,4360,7.0,17
202509,26260545,마라342836,1,0,4130,24.5,17
202509,26260550,마라342836,1,0,2550,10.5,17
202509,26260560,마라342836,1,0,5550,21.0,17
202509,26260570,마라342836,1,0,4020,3.5,17
202509,26260590,마라342836,1,0,2070,7.0,17
202509,26260600,마라342836,1,0,2010,45.5,17
202509,26260750,마라342836,1,0,2720,10.5,17
202509,26260761,마라342836,1,0,90,3.5,17
202509,26290510,마라342836,1,0,2940,7.0,17
202509,26290530,마라342836,1,0,3370,31.5,17
202509,26290550,마라342836,1,0,3770,10.5,17
202509,26290570,마라342836,1,0,3620,10.5,17
202509,26290590,마라342836,1,0,2550,7.0,17
202509,26290600,마라342836,1,0,4230,3.5,17
202509,26290610,마라342836,1,0,5600,56.0,17
202509,26290620,마라342836,1,0,5220,38.5,17
202509,26290645,마라342836,1,0,1650,7.0,17
202509,26290680,마라342836,1,0,900,3.5,17
202509,26290690,마라342836,1,0,2590,31.5,17
202509,26290700,마라342836,1,0,1530,7.0,17
202509,26290710,마라342836,1,0,2190,10.5,17
202509,26320510,마라342836,1,0,2750,49.0,17
202509,26320520,마라342836,1,0,2080,28.0,17
202509,26320530,마라342836,1,0,7540,21.0,17
202509,26320541,마라342836,1,0,4930,38.5,17
202509,26320542,마라342836,1,0,1360,3.5,17
202509,26320543,마라342836,1,0,1450,14.0,17
202509,26320550,마라342836,1,0,3090,17.5,17
202509,26320560,마라342836,1,0,2710,28.0,17
202509,26320571,마라342836,1,0,3240,3.5,17
202509,26320572,마라342836,1,0,7590,7.0,17
202509,26320573,마라342836,1,0,3770,10.5,17
202509,26350520,마라342836,1,0,6730,31.5,17
202509,26350530,마라342836,1,0,3560,28.0,17
202509,26350540,마라342836,1,0,2620,7.0,17
202509,26350551,마라342836,1,0,2490,10.5,17
202509,26350552,마라342836,1,0,7440,3.5,17
202509,26350553,마라342836,1,0,7690,3.5,17
202509,26350554,마라342836,1,0,4150,28.0,17
202509,26350560,마라342836,1,0,3490,10.5,17
202509,26350570,마라342836,1,0,2600,14.0,17
202509,26350650,마라342836,1,0,3970,3.5,17
202509,26380510,마라342836,1,0,1340,10.5,17
202509,26380520,마라342836,1,0,2240,73.5,17
202509,26380530,마라342836,1,0,1800,10.5,17
202509,26380540,마라342836,1,0,60,3.5,17
202509,26380550,마라342836,1,0,1310,38.5,17
202509,26380561,마라342836,1,0,3470,49.0,17
202509,26380562,마라342836,1,0,680,133.0,17
202509,26380601,마라342836,1,0,1990,70.0,17
202509,26380602,마라342836,1,0,2540,31.5,17
202509,26380610,마라342836,1,0,1770,21.0,17
202509,26380620,마라342836,1,0,8410,3.5,17
202509,26410530,마라342836,1,0,3400,10.5,17
202509,26410555,마라342836,1,0,7840,10.5,17
202509,26410610,마라342836,1,0,8890,10.5,17
202509,26410635,마라342836,1,0,5900,3.5,17
202509,26410665,마라342836,1,0,7410,10.5,17
202509,26410670,마라342836,1,0,4790,7.0,17
202509,26410690,마라342836,1,0,2960,17.5,17
202509,26410700,마라342836,1,0,3040,7.0,17
202509,26440510,마라342836,1,0,1900,56.0,17
202509,26440520,마라342836,1,0,2710,217.0,17
202509,26440530,마라342836,1,0,2930,63.0,17
202509,26440535,마라342836,1,0,2080,143.5,17
202509,26440545,마라342836,1,0,2350,136.5,17
202509,26440550,마라342836,1,0,2200,24.5,17
202509,26440560,마라342836,1,0,2930,430.5,17
202509,26440580,마라342836,1,0,4170,56.0,17
202509,26470610,마라342836,1,0,3900,35.0,17
202509,26470620,마라342836,1,0,4240,94.5,17
202509,26470630,마라342836,1,0,2490,17.5,17
202509,26470660,마라342836,1,0,1520,10.5,17
202509,26470680,마라342836,1,0,2020,7.0,17
202509,26470690,마라342836,1,0,4010,66.5,17
202509,26470730,마라342836,1,0,2800,17.5,17
202509,26500660,마라342836,1,0,4390,10.5,17
202509,26500670,마라342836,1,0,5570,3.5,17
202509,26500740,마라342836,1,0,3790,7.0,17
202509,26500760,마라342836,1,0,7550,7.0,17
202509,26500770,마라342836,1,0,5580,10.5,17
202509,26500780,마라342836,1,0,3380,3.5,17
202509,26500790,마라342836,1,0,5680,3.5,17
202509,26500800,마라342836,1,0,3040,63.0,17
202509,26530580,마라342836,1,0,2670,119.0,17
202509,26530591,마라342836,1,0,1880,154.0,17
202509,26530593,마라342836,1,0,3000,21.0,17
202509,26530600,마라342836,1,0,1400,49.0,17
202509,26530610,마라342836,1,0,2580,84.0,17
202509,26530650,마라342836,1,0,1330,70.0,17
202509,26530660,마라342836,1,0,1560,101.5,17
202509,26530661,마라342836,1,0,990,31.5,17
202509,26530670,마라342836,1,0,730,1214.5,17
202509,26530680,마라342836,1,0,1590,616.0,17
202509,26710250,마라342836,1,0,4590,45.5,17
202509,26710253,마라342836,1,0,4290,84.0,17
202509,26710256,마라342836,1,0,3740,24.5,17
202509,26710259,마라342836,1,0,2660,7.0,17
202509,27230780,마라342836,1,0,9320,3.5,17
202509,27260550,마라342836,1,0,5490,10.5,17
202509,27260670,마라342836,1,0,9550,7.0,17
202509,27290515,마라342836,1,0,7260,3.5,17
202509,27290563,마라342836,1,0,7800,7.0,17
202509,27290628,마라342836,1,0,5600,3.5,17
202509,27710330,마라342836,1,0,13150,3.5,17
202509,29200620,마라342836,1,0,17590,3.5,17
202509,31110620,마라342836,1,0,7840,3.5,17
202509,31110630,마라342836,1,0,4570,3.5,17
202509,31110650,마라342836,1,0,8120,3.5,17
202509,31140640,마라342836,1,0,12570,14.0,17
202509,31170520,마라342836,1,0,3050,3.5,17
202509,31170560,마라342836,1,0,7150,3.5,17
202509,31200510,마라342836,1,0,11720,3.5,17
202509,31710250,마라342836,1,0,16790,24.5,17
202509,31710253,마라342836,1,0,2810,3.5,17
202509,31710310,마라342836,1,0,4810,17.5,17
202509,31710380,마라342836,1,0,7830,14.0,17
202509,41450582,마라342836,1,0,25330,3.5,17
202509,41590320,마라342836,1,0,15790,3.5,17
202509,43150547,마라342836,1,0,13420,3.5,17
202509,43740250,마라342836,1,0,9970,3.5,17
202509,44131360,마라342836,1,0,17170,3.5,17
202509,44133590,마라342836,1,0,18750,3.5,17
202509,44210250,마라342836,1,0,18740,7.0,17
202509,46130250,마라342836,1,0,13320,7.0,17
202509,46130765,마라342836,1,0,17460,3.5,17
202509,46150250,마라342836,1,0,10050,3.5,17
202509,46230350,마라342836,1,0,9090,3.5,17
202509,46230515,마라342836,1,0,15040,3.5,17
202509,46770410,마라342836,1,0,10050,3.5,17
202509,46910253,마라342836,1,0,18070,3.5,17
202509,47111256,마라342836,1,0,5760,3.5,17
202509,47111580,마라342836,1,0,9680,3.5,17
202509,47113690,마라342836,1,0,6550,3.5,17
202509,47130250,마라342836,1,0,5900,3.5,17
202509,47130530,마라342836,1,0,8400,3.5,17
202509,47130570,마라342836,1,0,6820,3.5,17
202509,47130621,마라342836,1,0,4920,7.0,17
202509,47130650,마라342836,1,0,7780,3.5,17
202509,47130660,마라342836,1,0,17240,3.5,17
202509,47170420,마라342836,1,0,16550,3.5,17
202509,47170660,마라342836,1,0,10300,3.5,17
202509,47230250,마라342836,1,0,9400,10.5,17
202509,47230390,마라342836,1,0,9770,3.5,17
202509,47230520,마라342836,1,0,6480,7.0,17
202509,47290370,마라342836,1,0,8600,3.5,17
202509,47820250,마라342836,1,0,6970,3.5,17
202509,47820253,마라342836,1,0,6960,3.5,17
202509,47820370,마라342836,1,0,7030,3.5,17
202509,47830340,마라342836,1,0,6300,3.5,17
202509,47830350,마라342836,1,0,7710,3.5,17
202509,47930380,마라342836,1,0,13280,3.5,17
202509,48121250,마라342836,1,0,2040,7.0,17
202509,48121310,마라342836,1,0,2250,3.5,17
202509,48121320,마라342836,1,0,2570,3.5,17
202509,48121520,마라342836,1,0,4610,7.0,17
202509,48121540,마라342836,1,0,60,3.5,17
202509,48123510,마라342836,1,0,6570,3.5,17
202509,48123515,마라342836,1,0,2430,10.5,17
202509,48123560,마라342836,1,0,4110,3.5,17
202509,48123570,마라342836,1,0,8030,14.0,17
202509,48125330,마라342836,1,0,3030,3.5,17
202509,48125565,마라342836,1,0,4050,3.5,17
202509,48127550,마라342836,1,0,7140,3.5,17
202509,48129530,마라342836,1,0,6330,3.5,17
202509,48129570,마라342836,1,0,4400,31.5,17
202509,48129620,마라342836,1,0,3920,3.5,17
202509,48129630,마라342836,1,0,4230,35.0,17
202509,48129640,마라342836,1,0,3110,84.0,17
202509,48129650,마라342836,1,0,4020,70.0,17
202509,48170350,마라342836,1,0,4670,7.0,17
202509,48170380,마라342836,1,0,15060,3.5,17
202509,48170410,마라342836,1,0,3860,3.5,17
202509,48170555,마라342836,1,0,4280,3.5,17
202509,48170678,마라342836,1,0,5260,7.0,17
202509,48170740,마라342836,1,0,6020,14.0,17
202509,48220250,마라342836,1,0,8740,3.5,17
202509,48220330,마라342836,1,0,14180,3.5,17
202509,48220340,마라342836,1,0,7700,3.5,17
202509,48220510,마라342836,1,0,8010,3.5,17
202509,48220700,마라342836,1,0,7930,3.5,17
202509,48240250,마라342836,1,0,7530,3.5,17
202509,48240330,마라342836,1,0,5720,3.5,17
202509,48240350,마라342836,1,0,6890,3.5,17
202509,48240550,마라342836,1,0,10400,3.5,17
202509,48250250,마라342836,1,0,2820,31.5,17
202509,48250320,마라342836,1,0,1940,59.5,17
202509,48250330,마라342836,1,0,7220,21.0,17
202509,48250340,마라342836,1,0,7400,3.5,17
202509,48250350,마라342836,1,0,2570,3.5,17
202509,48250360,마라342836,1,0,2680,35.0,17
202509,48250370,마라342836,1,0,3040,52.5,17
202509,48250510,마라342836,1,0,4700,3.5,17
202509,48250520,마라342836,1,0,6640,3.5,17
202509,48250530,마라342836,1,0,2670,38.5,17
202509,48250540,마라342836,1,0,2850,24.5,17
202509,48250550,마라342836,1,0,3730,28.0,17
202509,48250565,마라342836,1,0,2700,35.0,17
202509,48250580,마라342836,1,0,1750,24.5,17
202509,48250590,마라342836,1,0,4720,28.0,17
202509,48250600,마라342836,1,0,3340,24.5,17
202509,48250610,마라342836,1,0,2710,66.5,17
202509,48250620,마라342836,1,0,4290,14.0,17
202509,48250630,마라342836,1,0,4010,17.5,17
202509,48270250,마라342836,1,0,4550,10.5,17
202509,48270340,마라342836,1,0,8820,14.0,17
202509,48270380,마라342836,1,0,7940,3.5,17
202509,48270520,마라342836,1,0,7510,10.5,17
202509,48270530,마라342836,1,0,5520,10.5,17
202509,48310330,마라342836,1,0,6580,3.5,17
202509,48310340,마라342836,1,0,3790,7.0,17
202509,48310390,마라342836,1,0,5790,3.5,17
202509,48310510,마라342836,1,0,5940,10.5,17
202509,48310540,마라342836,1,0,8680,17.5,17
202509,48330253,마라342836,1,0,2820,84.0,17
202509,48330310,마라342836,1,0,3490,45.5,17
202509,48330330,마라342836,1,0,4170,21.0,17
