STD_YM,fac_name,15min_pop
202509,개금3동 주민센터,3111808.0
202509,개금테마공원,3195230.5
202509,부산진구 생활문화센터,3230192.0
202509,개성고등학교,2836638.0
202509,부산진구여성가족문화센터,3035487.0
202509,백양가족공원,2816387.0
202509,한국신발관,3116687.0
202509,부산진구 동네 청년아루,3161767.0
202509,당감행복마루센터,3161767.0
202509,당감4동 주민센터,531608.0
202509,당감사회복지관,3178465.5
202509,새당감시장,3206206.5
202509,개금종합사회복지관,2354422.0
202509,당감골목시장,3028210.5
202509,부산진구 어린이청소년 도서관,2637302.5
