STD_YM,fac_name,modal,visit_cnt,life_visit_cnt
202509,감전동 행정복지센터,0,21028.0,2159.5
202509,감전동 행정복지센터,1,8939.0,2040.5
202509,감전동 행정복지센터,2,4494.0,514.5
202509,감전동 행정복지센터,3,6321.0,5110.0
202509,감전동 행정복지센터,4,108.5,10.5
202509,감전동 행정복지센터,9,4553.5,1253.0
202509,감전시장,0,37208.5,4774.0
202509,감전시장,1,21035.0,5862.5
202509,감전시장,2,15666.0,2523.5
202509,감전시장,3,18424.0,15886.5
202509,감전시장,4,602.0,66.5
202509,감전시장,9,8701.0,2653.0
202509,감전천,0,58506.0,3461.5
202509,감전천,1,26960.5,4165.0
202509,감전천,2,5474.0,185.5
202509,감전천,3,16712.5,1239.0
202509,감전천,4,262.5,10.5
202509,감전천,9,12208.0,1792.0
202509,괘법동 행정복지세터,0,16159.5,1925.0
202509,괘법동 행정복지세터,1,7609.0,1508.5
202509,괘법동 행정복지세터,2,17902.5,5061.0
202509,괘법동 행정복지세터,3,12890.5,10517.5
202509,괘법동 행정복지세터,4,381.5,21.0
202509,괘법동 행정복지세터,9,3577.0,1001.0
202509,르네시떼,0,76307.0,4200.0
202509,르네시떼,1,36617.0,5463.5
202509,르네시떼,2,48153.0,6247.5
202509,르네시떼,3,30030.0,20202.0
202509,르네시떼,4,882.0,31.5
202509,르네시떼,9,15099.0,2660.0
202509,사상 보건소,0,23306.5,2464.0
202509,사상 보건소,1,13632.5,2429.0
202509,사상 보건소,2,11312.0,1186.5
202509,사상 보건소,3,7196.0,3843.0
202509,사상 보건소,4,94.5,3.5
202509,사상 보건소,9,5943.0,1130.5
202509,사상근린공원,0,13240.5,1732.5
202509,사상근린공원,1,8015.0,1239.0
202509,사상근린공원,2,4560.5,864.5
202509,사상근린공원,3,5747.0,3265.5
202509,사상근린공원,4,101.5,7.0
202509,사상근린공원,9,3248.0,1036.0
202509,사상인디스테이션,0,113911.0,10804.5
202509,사상인디스테이션,1,64207.5,11319.0
202509,사상인디스테이션,2,109830.0,14717.5
202509,사상인디스테이션,3,75530.0,59031.0
202509,사상인디스테이션,4,2579.5,164.5
202509,사상인디스테이션,9,22914.5,6037.5
202509,사상평생학습관,0,11056.5,1424.5
202509,사상평생학습관,1,5288.5,1529.5
202509,사상평생학습관,2,5064.5,728.0
202509,사상평생학습관,3,6254.5,5099.5
202509,사상평생학습관,4,59.5,3.5
202509,사상평생학습관,9,3335.5,882.0
202509,삼락생태공원낙동제방인샘꽃길,0,882.0,133.0
202509,삼락생태공원낙동제방인샘꽃길,1,504.0,77.0
202509,삼락생태공원낙동제방인샘꽃길,2,497.0,63.0
202509,삼락생태공원낙동제방인샘꽃길,3,448.0,329.0
202509,삼락생태공원낙동제방인샘꽃길,4,7.0,0.0
202509,삼락생태공원낙동제방인샘꽃길,9,224.0,105.0
202509,삼성테스코홈플러스서부산점,0,76307.0,4200.0
202509,삼성테스코홈플러스서부산점,1,36617.0,5463.5
202509,삼성테스코홈플러스서부산점,2,48153.0,6247.5
202509,삼성테스코홈플러스서부산점,3,30030.0,20202.0
202509,삼성테스코홈플러스서부산점,4,882.0,31.5
202509,삼성테스코홈플러스서부산점,9,15099.0,2660.0
202509,새벽시장,0,131302.5,12754.0
202509,새벽시장,1,52465.0,10755.5
202509,새벽시장,2,23285.5,2653.0
202509,새벽시장,3,20758.5,16226.0
202509,새벽시장,4,584.5,52.5
202509,새벽시장,9,21392.0,5036.5
202509,애플 아울렛 서부시외버스터미널,0,432838.0,41093.5
202509,애플 아울렛 서부시외버스터미널,1,246666.0,43907.5
202509,애플 아울렛 서부시외버스터미널,2,411050.5,55527.5
202509,애플 아울렛 서부시외버스터미널,3,303530.5,236992.0
202509,애플 아울렛 서부시외버스터미널,4,10027.5,661.5
202509,애플 아울렛 서부시외버스터미널,9,85078.0,23128.0
202509,이마트 사상점,0,76307.0,4200.0
202509,이마트 사상점,1,36617.0,5463.5
202509,이마트 사상점,2,48153.0,6247.5
202509,이마트 사상점,3,30030.0,20202.0
202509,이마트 사상점,4,882.0,31.5
202509,이마트 사상점,9,15099.0,2660.0
202509,창날공원,0,14196.0,1778.0
202509,창날공원,1,6786.5,1438.5
202509,창날공원,2,7969.5,1403.5
202509,창날공원,3,15984.5,12446.0
202509,창날공원,4,206.5,21.0
202509,창날공원,9,4084.5,1312.5
