STD_YM,fac_name,fac_opr_date,visit_cnt,life_visit_cnt
202509,감전동 행정복지센터,30,45444.0,11088.0
202509,감전시장,30,101636.5,31766.0
202509,감전천,30,120123.5,10853.5
202509,괘법동 행정복지세터,30,58520.0,20034.0
202509,르네시떼,30,207088.0,38804.5
202509,사상 보건소,30,61484.5,11056.5
202509,사상근린공원,30,34912.5,8144.5
202509,사상인디스테이션,30,388972.5,102074.0
202509,사상평생학습관,30,31059.0,9667.0
202509,삼락생태공원낙동제방인샘꽃길,30,2562.0,707.0
202509,삼성테스코홈플러스서부산점,30,207088.0,38804.5
202509,새벽시장,30,249788.0,47477.5
202509,애플 아울렛 서부시외버스터미널,30,1489190.5,401310.0
202509,이마트 사상점,30,207088.0,38804.5
202509,창날공원,30,49227.5,18399.5
