STD_YM,O_gID,D_gID,purpose,modal,travel_time(sec),POP,no
202509,11140540,마라385856,1,0,22010,3.5,9
202509,11170530,마라385856,1,0,14610,10.5,9
202509,11170625,마라385856,1,0,20350,3.5,9
202509,11380650,마라385856,1,0,24020,3.5,9
202509,11410585,마라385856,1,0,23800,3.5,9
202509,11500620,마라385856,1,0,7890,3.5,9
202509,11680650,마라385856,1,0,18700,3.5,9
202509,26110510,마라385856,1,0,2530,157.5,9
202509,26110520,마라385856,1,0,1190,7.0,9
202509,26110530,마라385856,1,0,2800,7.0,9
202509,26110545,마라385856,1,0,2750,10.5,9
202509,26110560,마라385856,1,0,2010,42.0,9
202509,26110570,마라385856,1,0,5990,7.0,9
202509,26110580,마라385856,1,0,3080,42.0,9
202509,26110600,마라385856,1,0,3360,14.0,9
202509,26140530,마라385856,1,0,2340,70.0,9
202509,26140540,마라385856,1,0,1920,10.5,9
202509,26140560,마라385856,1,0,1540,7.0,9
202509,26140570,마라385856,1,0,2300,24.5,9
202509,26140590,마라385856,1,0,4110,21.0,9
202509,26140615,마라385856,1,0,2060,24.5,9
202509,26140630,마라385856,1,0,2960,3.5,9
202509,26140660,마라385856,1,0,1720,24.5,9
202509,26140680,마라385856,1,0,4050,45.5,9
202509,26170510,마라385856,1,0,1140,28.0,9
202509,26170520,마라385856,1,0,1220,52.5,9
202509,26170530,마라385856,1,0,3150,112.0,9
202509,26170550,마라385856,1,0,4290,3.5,9
202509,26170560,마라385856,1,0,1130,7.0,9
202509,26170570,마라385856,1,0,1230,38.5,9
202509,26170590,마라385856,1,0,2510,3.5,9
202509,26170600,마라385856,1,0,1760,3.5,9
202509,26170645,마라385856,1,0,1820,7.0,9
202509,26170650,마라385856,1,0,970,21.0,9
202509,26170660,마라385856,1,0,1790,70.0,9
202509,26170680,마라385856,1,0,1400,28.0,9
202509,26200530,마라385856,1,0,2530,45.5,9
202509,26200550,마라385856,1,0,1890,14.0,9
202509,26200585,마라385856,1,0,1930,14.0,9
202509,26200590,마라385856,1,0,3090,28.0,9
202509,26200630,마라385856,1,0,2090,49.0,9
202509,26200640,마라385856,1,0,3440,56.0,9
202509,26200650,마라385856,1,0,3550,59.5,9
202509,26200660,마라385856,1,0,4330,14.0,9
202509,26200670,마라385856,1,0,2100,3.5,9
202509,26230510,마라385856,1,0,1650,339.5,9
202509,26230520,마라385856,1,0,1620,294.0,9
202509,26230540,마라385856,1,0,1600,31.5,9
202509,26230550,마라385856,1,0,2680,140.0,9
202509,26230560,마라385856,1,0,940,140.0,9
202509,26230570,마라385856,1,0,1780,38.5,9
202509,26230600,마라385856,1,0,1240,24.5,9
202509,26230610,마라385856,1,0,1730,119.0,9
202509,26230640,마라385856,1,0,640,136.5,9
202509,26230710,마라385856,1,0,1050,661.5,9
202509,26230720,마라385856,1,0,920,234.5,9
202509,26230740,마라385856,1,0,1890,294.0,9
202509,26230750,마라385856,1,0,700,105.0,9
202509,26230770,마라385856,1,0,1890,38.5,9
202509,26230780,마라385856,1,0,710,112.0,9
202509,26260510,마라385856,1,0,2520,24.5,9
202509,26260520,마라385856,1,0,2340,3.5,9
202509,26260545,마라385856,1,0,1580,56.0,9
202509,26260550,마라385856,1,0,1910,21.0,9
202509,26260560,마라385856,1,0,1970,38.5,9
202509,26260570,마라385856,1,0,2740,7.0,9
202509,26260580,마라385856,1,0,2660,14.0,9
202509,26260590,마라385856,1,0,1650,28.0,9
202509,26260600,마라385856,1,0,1980,56.0,9
202509,26260740,마라385856,1,0,2450,84.0,9
202509,26260750,마라385856,1,0,2590,10.5,9
202509,26260761,마라385856,1,0,2270,7.0,9
202509,26290510,마라385856,1,0,2110,35.0,9
202509,26290530,마라385856,1,0,1940,133.0,9
202509,26290540,마라385856,1,0,1420,21.0,9
202509,26290550,마라385856,1,0,1770,14.0,9
202509,26290560,마라385856,1,0,2180,31.5,9
202509,26290570,마라385856,1,0,2310,87.5,9
202509,26290580,마라385856,1,0,3090,38.5,9
202509,26290590,마라385856,1,0,3800,28.0,9
202509,26290600,마라385856,1,0,2520,10.5,9
