STD_YM,fac_name,modal,visit_cnt,life_visit_cnt
202509,개금3동 주민센터,0,28315.0,3395.0
202509,개금3동 주민센터,1,19005.0,4875.5
202509,개금3동 주민센터,2,12040.0,1092.0
202509,개금3동 주민센터,3,19099.5,10678.5
202509,개금3동 주민센터,4,154.0,10.5
202509,개금3동 주민센터,9,10167.5,2229.5
202509,개금종합사회복지관,0,7927.5,1802.5
202509,개금종합사회복지관,1,7129.5,3129.0
202509,개금종합사회복지관,2,2110.5,371.0
202509,개금종합사회복지관,3,8060.5,7147.0
202509,개금종합사회복지관,4,52.5,31.5
202509,개금종합사회복지관,9,3136.0,1099.0
202509,개금테마공원,0,112770.0,17349.5
202509,개금테마공원,1,87909.5,31024.0
202509,개금테마공원,2,24976.0,2331.0
202509,개금테마공원,3,75705.0,57960.0
202509,개금테마공원,4,962.5,98.0
202509,개금테마공원,9,45941.0,13667.5
202509,개성고등학교,0,22610.0,5393.5
202509,개성고등학교,1,25525.5,12642.0
202509,개성고등학교,2,3734.5,983.5
202509,개성고등학교,3,22137.5,21049.0
202509,개성고등학교,4,245.0,70.0
202509,개성고등학교,9,8872.5,4403.0
202509,당감4동 주민센터,0,700.0,493.5
202509,당감4동 주민센터,1,1312.5,1228.5
202509,당감4동 주민센터,2,185.5,171.5
202509,당감4동 주민센터,3,2366.0,2352.0
202509,당감4동 주민센터,4,3.5,3.5
202509,당감4동 주민센터,9,756.0,696.5
202509,당감골목시장,0,18315.5,2933.0
202509,당감골목시장,1,19484.5,6548.5
202509,당감골목시장,2,3500.0,560.0
202509,당감골목시장,3,15610.0,11735.5
202509,당감골목시장,4,105.0,7.0
202509,당감골목시장,9,8193.5,2471.0
202509,당감사회복지관,0,36438.5,5754.0
202509,당감사회복지관,1,18560.5,3916.5
202509,당감사회복지관,2,7546.0,658.0
202509,당감사회복지관,3,36487.5,29172.5
202509,당감사회복지관,4,276.5,42.0
202509,당감사회복지관,9,19141.5,6408.5
202509,당감행복마루센터,0,25508.0,5078.5
202509,당감행복마루센터,1,12722.5,3321.5
202509,당감행복마루센터,2,5628.0,770.0
202509,당감행복마루센터,3,25980.5,19750.5
202509,당감행복마루센터,4,399.0,35.0
202509,당감행복마루센터,9,13177.5,4788.0
202509,백양가족공원,0,14325.5,2558.5
202509,백양가족공원,1,14630.0,5771.5
202509,백양가족공원,2,1610.0,171.5
202509,백양가족공원,3,9824.5,9184.0
202509,백양가족공원,4,101.5,10.5
202509,백양가족공원,9,5005.0,1715.0
202509,부산진구 동네 청년아루,0,25490.5,5078.5
202509,부산진구 동네 청년아루,1,12729.5,3321.5
202509,부산진구 동네 청년아루,2,5614.0,770.0
202509,부산진구 동네 청년아루,3,25928.0,19719.0
202509,부산진구 동네 청년아루,4,399.0,35.0
202509,부산진구 동네 청년아루,9,13170.5,4784.5
202509,부산진구 생활문화센터,0,71736.0,11784.5
202509,부산진구 생활문화센터,1,71270.5,22946.0
202509,부산진구 생활문화센터,2,12785.5,1599.5
202509,부산진구 생활문화센터,3,73937.5,64071.0
202509,부산진구 생활문화센터,4,570.5,52.5
202509,부산진구 생활문화센터,9,29830.5,9404.5
202509,부산진구 어린이청소년 도서관,0,12848.5,2152.5
202509,부산진구 어린이청소년 도서관,1,8781.5,2730.0
202509,부산진구 어린이청소년 도서관,2,2023.0,147.0
202509,부산진구 어린이청소년 도서관,3,12505.5,10143.0
202509,부산진구 어린이청소년 도서관,4,70.0,3.5
202509,부산진구 어린이청소년 도서관,9,7126.0,2096.5
202509,부산진구여성가족문화센터,0,22641.5,2397.5
202509,부산진구여성가족문화센터,1,16401.0,3192.0
202509,부산진구여성가족문화센터,2,6384.0,346.5
202509,부산진구여성가족문화센터,3,18032.0,12421.5
202509,부산진구여성가족문화센터,4,252.0,17.5
202509,부산진구여성가족문화센터,9,10685.5,2635.5
202509,새당감시장,0,36813.0,5757.5
202509,새당감시장,1,18830.0,3965.5
202509,새당감시장,2,7577.5,658.0
202509,새당감시장,3,36123.5,28861.0
202509,새당감시장,4,280.0,42.0
202509,새당감시장,9,19071.5,6310.5
202509,한국신발관,0,35731.5,3122.0
202509,한국신발관,1,19530.0,3377.5
202509,한국신발관,2,12463.5,836.5
202509,한국신발관,3,19883.5,6552.0
202509,한국신발관,4,220.5,10.5
202509,한국신발관,9,14745.5,2803.5
