STD_YM,O_gID,D_gID,purpose,modal,travel_time(sec),POP,no
202509,26110510,마라329771,1,0,2550,3.5,5
202509,26110570,마라329771,1,0,2280,7.0,5
202509,26110580,마라329771,1,0,2530,3.5,5
202509,26140520,마라329771,1,0,2200,3.5,5
202509,26140530,마라329771,1,0,3410,7.0,5
202509,26140560,마라329771,1,0,1700,3.5,5
202509,26140570,마라329771,1,0,2360,3.5,5
202509,26140590,마라329771,1,0,120,3.5,5
202509,26140640,마라329771,1,0,1060,28.0,5
202509,26140660,마라329771,1,0,910,24.5,5
202509,26140680,마라329771,1,0,1840,21.0,5
202509,26170510,마라329771,1,0,2270,3.5,5
202509,26170530,마라329771,1,0,5800,3.5,5
202509,26170660,마라329771,1,0,1470,3.5,5
202509,26170680,마라329771,1,0,2380,17.5,5
202509,26200530,마라329771,1,0,1450,3.5,5
202509,26200550,마라329771,1,0,2120,3.5,5
202509,26200590,마라329771,1,0,1300,3.5,5
202509,26200605,마라329771,1,0,1960,3.5,5
202509,26200650,마라329771,1,0,2320,21.0,5
202509,26230520,마라329771,1,0,2970,3.5,5
202509,26230570,마라329771,1,0,10320,28.0,5
202509,26230600,마라329771,1,0,2970,7.0,5
202509,26230770,마라329771,1,0,4800,14.0,5
202509,26260560,마라329771,1,0,2500,3.5,5
202509,26260570,마라329771,1,0,3460,10.5,5
202509,26260750,마라329771,1,0,2210,3.5,5
202509,26290510,마라329771,1,0,1300,3.5,5
202509,26290550,마라329771,1,0,5720,3.5,5
202509,26290560,마라329771,1,0,2410,3.5,5
202509,26290590,마라329771,1,0,1330,3.5,5
202509,26290610,마라329771,1,0,3090,14.0,5
202509,26290620,마라329771,1,0,2060,28.0,5
202509,26290645,마라329771,1,0,3060,80.5,5
202509,26290700,마라329771,1,0,11060,3.5,5
202509,26290710,마라329771,1,0,1980,24.5,5
202509,26320510,마라329771,1,0,1740,21.0,5
202509,26320571,마라329771,1,0,9760,10.5,5
202509,26350510,마라329771,1,0,2270,3.5,5
202509,26350551,마라329771,1,0,6930,3.5,5
202509,26350560,마라329771,1,0,2840,3.5,5
202509,26350660,마라329771,1,0,7180,3.5,5
202509,26380510,마라329771,1,0,880,3.5,5
202509,26380520,마라329771,1,0,2200,28.0,5
202509,26380530,마라329771,1,0,930,28.0,5
202509,26380550,마라329771,1,0,1210,49.0,5
202509,26380561,마라329771,1,0,2230,35.0,5
202509,26380562,마라329771,1,0,1400,42.0,5
202509,26380601,마라329771,1,0,1810,87.5,5
202509,26380602,마라329771,1,0,790,28.0,5
202509,26380610,마라329771,1,0,4470,28.0,5
202509,26380620,마라329771,1,0,1590,98.0,5
202509,26380630,마라329771,1,0,980,52.5,5
202509,26410555,마라329771,1,0,2840,3.5,5
202509,26410610,마라329771,1,0,20050,17.5,5
202509,26410690,마라329771,1,0,10230,3.5,5
202509,26440510,마라329771,1,0,2200,28.0,5
202509,26440520,마라329771,1,0,2430,59.5,5
202509,26440530,마라329771,1,0,5160,182.0,5
202509,26440535,마라329771,1,0,1000,84.0,5
202509,26440545,마라329771,1,0,990,28.0,5
202509,26440560,마라329771,1,0,2360,168.0,5
202509,26440580,마라329771,1,0,2600,31.5,5
202509,26440590,마라329771,1,0,4290,24.5,5
202509,26500730,마라329771,1,0,2050,3.5,5
202509,26500740,마라329771,1,0,6850,21.0,5
202509,26530580,마라329771,1,0,1510,3.5,5
202509,26530591,마라329771,1,0,3160,3.5,5
202509,26530593,마라329771,1,0,2510,3.5,5
202509,26530600,마라329771,1,0,2820,10.5,5
202509,26530610,마라329771,1,0,4190,3.5,5
202509,26530661,마라329771,1,0,1700,3.5,5
202509,26530670,마라329771,1,0,2080,91.0,5
202509,26530680,마라329771,1,0,990,14.0,5
202509,26710256,마라329771,1,0,4020,24.5,5
202509,26710259,마라329771,1,0,8540,3.5,5
202509,26710330,마라329771,1,0,8250,3.5,5
202509,27110565,마라329771,1,0,7880,3.5,5
202509,27170675,마라329771,1,0,8860,3.5,5
202509,27230570,마라329771,1,0,14910,3.5,5
202509,27230790,마라329771,1,0,10100,3.5,5
202509,27260601,마라329771,1,0,5630,3.5,5
202509,27710253,마라329771,1,0,11740,3.5,5
202509,31110510,마라329771,1,0,6820,10.5,5
202509,31110600,마라329771,1,0,5390,7.0,5
202509,31140550,마라329771,1,0,8560,21.0,5
202509,31140570,마라329771,1,0,5370,14.0,5
202509,31200540,마라329771,1,0,9390,7.0,5
202509,31710250,마라329771,1,0,7400,3.5,5
202509,41220520,마라329771,1,0,19320,7.0,5
202509,47113665,마라329771,1,0,22040,3.5,5
202509,47130253,마라329771,1,0,11910,3.5,5
202509,47150640,마라329771,1,0,8960,3.5,5
202509,47190660,마라329771,1,0,8000,3.5,5
202509,47190680,마라329771,1,0,9720,3.5,5
202509,47250400,마라329771,1,0,10880,3.5,5
202509,47290250,마라329771,1,0,5350,3.5,5
202509,47840310,마라329771,1,0,14910,3.5,5
202509,47850256,마라329771,1,0,14890,3.5,5
202509,48121320,마라329771,1,0,5480,3.5,5
202509,48121520,마라329771,1,0,6750,3.5,5
202509,48121540,마라329771,1,0,4290,3.5,5
202509,48123540,마라329771,1,0,4310,3.5,5
202509,48123560,마라329771,1,0,3770,3.5,5
202509,48123570,마라329771,1,0,6510,17.5,5
202509,48129590,마라329771,1,0,5560,3.5,5
202509,48129630,마라329771,1,0,4570,10.5,5
202509,48129650,마라329771,1,0,3130,59.5,5
202509,48250250,마라329771,1,0,8160,3.5,5
202509,48250350,마라329771,1,0,4840,3.5,5
202509,48250360,마라329771,1,0,4580,14.0,5
202509,48250370,마라329771,1,0,4860,14.0,5
202509,48250540,마라329771,1,0,3380,3.5,5
202509,48250550,마라329771,1,0,2890,7.0,5
202509,48250580,마라329771,1,0,3270,10.5,5
202509,48250630,마라329771,1,0,2700,14.0,5
202509,48270360,마라329771,1,0,3540,3.5,5
202509,48270380,마라329771,1,0,6640,3.5,5
202509,48310320,마라329771,1,0,6960,3.5,5
202509,48310370,마라329771,1,0,11060,24.5,5
202509,48310570,마라329771,1,0,8160,3.5,5
202509,48330253,마라329771,1,0,3680,7.0,5
202509,48330310,마라329771,1,0,3720,14.0,5
202509,48330330,마라329771,1,0,3250,3.5,5
202509,48330340,마라329771,1,0,3930,10.5,5
202509,48330510,마라329771,1,0,5670,7.0,5
202509,48330520,마라329771,1,0,9240,31.5,5
202509,48330570,마라329771,1,0,8150,7.0,5
202509,48740330,마라329771,1,0,7180,7.0,5
202509,48820420,마라329771,1,0,5020,3.5,5
202509,48820430,마라329771,1,0,5060,7.0,5
202509,48840250,마라329771,1,0,8480,3.5,5
202509,48850250,마라329771,1,0,9430,7.0,5
202509,48870250,마라329771,1,0,10810,3.5,5
202509,48880370,마라329771,1,0,9930,7.0,5
202509,마라323767,마라329771,1,0,790,10.5,5
202509,마라323772,마라329771,1,0,160,10.5,5
202509,마라327772,마라329771,1,0,80,3.5,5
202509,마라329791,마라329771,1,0,50,3.5,5
202509,마라330783,마라329771,1,0,1830,28.0,5
202509,마라330788,마라329771,1,0,310,14.0,5
202509,마라331768,마라329771,1,0,610,14.0,5
202509,마라331786,마라329771,1,0,520,7.0,5
202509,마라332772,마라329771,1,0,1020,14.0,5
202509,마라333790,마라329771,1,0,310,21.0,5
202509,마라334766,마라329771,1,0,110,3.5,5
202509,마라334768,마라329771,1,0,6780,31.5,5
202509,마라335772,마라329771,1,0,3680,17.5,5
202509,마라335776,마라329771,1,0,2850,59.5,5
202509,마라336771,마라329771,1,0,9520,3.5,5
202509,마라336773,마라329771,1,0,1160,21.0,5
202509,마라336777,마라329771,1,0,210,3.5,5
202509,마라336783,마라329771,1,0,730,14.0,5
202509,마라337770,마라329771,1,0,160,7.0,5
202509,마라338771,마라329771,1,0,110,3.5,5
202509,마라338773,마라329771,1,0,260,10.5,5
202509,마라339770,마라329771,1,0,230,10.5,5
202509,마라339774,마라329771,1,0,480,3.5,5
202509,마라339775,마라329771,1,0,10350,14.0,5
202509,마라340769,마라329771,1,0,410,3.5,5
202509,마라340771,마라329771,1,0,270,3.5,5
202509,마라340784,마라329771,1,0,1330,21.0,5
202509,마라341774,마라329771,1,0,10720,10.5,5
202509,마라341787,마라329771,1,0,330,7.0,5
202509,마라342759,마라329771,1,0,320,14.0,5
202509,마라342769,마라329771,1,0,350,3.5,5
202509,마라342771,마라329771,1,0,330,38.5,5
202509,마라342782,마라329771,1,0,350,10.5,5
202509,마라342856,마라329771,1,0,1250,3.5,5
202509,마라343783,마라329771,1,0,5410,7.0,5
202509,마라343849,마라329771,1,0,860,3.5,5
202509,마라344773,마라329771,1,0,1130,10.5,5
202509,마라344785,마라329771,1,0,820,3.5,5
202509,마라345770,마라329771,1,0,1330,10.5,5
202509,마라345782,마라329771,1,0,290,17.5,5
202509,마라345862,마라329771,1,0,760,3.5,5
202509,마라346771,마라329771,1,0,2010,17.5,5
202509,마라346779,마라329771,1,0,4510,3.5,5
202509,마라346870,마라329771,1,0,1440,3.5,5
202509,마라347759,마라329771,1,0,5430,7.0,5
202509,마라347767,마라329771,1,0,960,108.5,5
202509,마라347772,마라329771,1,0,360,10.5,5
202509,마라347859,마라329771,1,0,980,3.5,5
202509,마라347863,마라329771,1,0,930,3.5,5
202509,마라348772,마라329771,1,0,10,3.5,5
202509,마라350863,마라329771,1,0,1730,3.5,5
202509,마라351768,마라329771,1,0,120,3.5,5
202509,마라352862,마라329771,1,0,2730,3.5,5
202509,마라353856,마라329771,1,0,1960,3.5,5
202509,마라357865,마라329771,1,0,1640,3.5,5
202509,마라359857,마라329771,1,0,6070,7.0,5
202509,마라408857,마라329771,1,0,2080,3.5,5
202509,마라410858,마라329771,1,0,13050,7.0,5
202509,26110530,마라329771,1,1,420,3.5,5
202509,26110560,마라329771,1,1,2900,7.0,5
202509,26110580,마라329771,1,1,3330,10.5,5
202509,26140530,마라329771,1,1,5680,10.5,5
202509,26140560,마라329771,1,1,1320,3.5,5
202509,26140640,마라329771,1,1,2920,35.0,5
202509,26140660,마라329771,1,1,1050,3.5,5
202509,26140680,마라329771,1,1,2720,3.5,5
202509,26170680,마라329771,1,1,6210,3.5,5
202509,26200550,마라329771,1,1,4270,10.5,5
202509,26200650,마라329771,1,1,2140,3.5,5
202509,26200670,마라329771,1,1,1360,3.5,5
202509,26320510,마라329771,1,1,2670,3.5,5
202509,26380510,마라329771,1,1,3720,10.5,5
202509,26380520,마라329771,1,1,2460,17.5,5
202509,26380530,마라329771,1,1,2190,17.5,5
202509,26380550,마라329771,1,1,1500,28.0,5
202509,26380561,마라329771,1,1,2250,14.0,5
202509,26380562,마라329771,1,1,1830,28.0,5
202509,26380601,마라329771,1,1,1340,101.5,5
202509,26380602,마라329771,1,1,1190,21.0,5
202509,26380610,마라329771,1,1,2470,7.0,5
202509,26380620,마라329771,1,1,4710,42.0,5
202509,26440530,마라329771,1,1,700,3.5,5
202509,26440535,마라329771,1,1,1300,3.5,5
202509,26440560,마라329771,1,1,1580,7.0,5
202509,26440590,마라329771,1,1,2770,3.5,5
202509,26530580,마라329771,1,1,2390,7.0,5
202509,26530660,마라329771,1,1,5550,7.0,5
202509,26530670,마라329771,1,1,900,10.5,5
202509,48129650,마라329771,1,1,2160,3.5,5
202509,48330310,마라329771,1,1,4200,3.5,5
202509,마라323767,마라329771,1,1,310,7.0,5
202509,마라327772,마라329771,1,1,230,3.5,5
202509,마라328790,마라329771,1,1,300,3.5,5
202509,마라330783,마라329771,1,1,1230,10.5,5
202509,마라330788,마라329771,1,1,1580,3.5,5
202509,마라330790,마라329771,1,1,1700,3.5,5
202509,마라331768,마라329771,1,1,790,21.0,5
202509,마라331786,마라329771,1,1,3230,3.5,5
202509,마라331787,마라329771,1,1,1550,3.5,5
202509,마라332772,마라329771,1,1,80,17.5,5
202509,마라332790,마라329771,1,1,1160,3.5,5
202509,마라333790,마라329771,1,1,2620,3.5,5
202509,마라334788,마라329771,1,1,1010,3.5,5
202509,마라335767,마라329771,1,1,2420,10.5,5
202509,마라335772,마라329771,1,1,310,10.5,5
202509,마라335776,마라329771,1,1,60,17.5,5
202509,마라336771,마라329771,1,1,1990,10.5,5
202509,마라336773,마라329771,1,1,900,14.0,5
202509,마라336777,마라329771,1,1,1060,7.0,5
202509,마라337770,마라329771,1,1,330,17.5,5
202509,마라338771,마라329771,1,1,590,7.0,5
202509,마라338773,마라329771,1,1,360,7.0,5
202509,마라339774,마라329771,1,1,1990,3.5,5
202509,마라339775,마라329771,1,1,80,3.5,5
202509,마라340771,마라329771,1,1,400,3.5,5
202509,마라340784,마라329771,1,1,2310,7.0,5
202509,마라341774,마라329771,1,1,60,3.5,5
202509,마라342759,마라329771,1,1,880,45.5,5
202509,마라342762,마라329771,1,1,2070,7.0,5
202509,마라342769,마라329771,1,1,250,3.5,5
202509,마라342771,마라329771,1,1,1180,24.5,5
202509,마라343783,마라329771,1,1,470,7.0,5
202509,마라344773,마라329771,1,1,840,3.5,5
202509,마라344785,마라329771,1,1,590,3.5,5
202509,마라345770,마라329771,1,1,940,35.0,5
202509,마라345782,마라329771,1,1,1310,7.0,5
202509,마라345787,마라329771,1,1,1070,17.5,5
202509,마라346771,마라329771,1,1,2380,21.0,5
202509,마라346779,마라329771,1,1,610,3.5,5
202509,마라347759,마라329771,1,1,1870,14.0,5
202509,마라347767,마라329771,1,1,900,45.5,5
202509,마라347777,마라329771,1,1,2510,7.0,5
202509,26110510,마라329771,1,2,3740,3.5,5
202509,26140560,마라329771,1,2,1100,3.5,5
202509,26140570,마라329771,1,2,9190,3.5,5
202509,26170680,마라329771,1,2,4710,7.0,5
202509,26200550,마라329771,1,2,4400,7.0,5
202509,26230510,마라329771,1,2,6130,3.5,5
202509,26230520,마라329771,1,2,4500,7.0,5
202509,26230570,마라329771,1,2,11060,3.5,5
202509,26260590,마라329771,1,2,7830,3.5,5
202509,26290645,마라329771,1,2,6120,7.0,5
202509,26290710,마라329771,1,2,1920,3.5,5
202509,26350520,마라329771,1,2,5960,3.5,5
202509,26380530,마라329771,1,2,1670,3.5,5
202509,26380550,마라329771,1,2,1560,7.0,5
202509,26380561,마라329771,1,2,3140,10.5,5
202509,26380562,마라329771,1,2,2970,14.0,5
202509,26380601,마라329771,1,2,3270,7.0,5
202509,26380602,마라329771,1,2,1720,3.5,5
202509,26410610,마라329771,1,2,18410,3.5,5
202509,26410665,마라329771,1,2,10200,3.5,5
202509,47150310,마라329771,1,2,9160,3.5,5
202509,48250580,마라329771,1,2,4640,17.5,5
202509,48330510,마라329771,1,2,7200,10.5,5
202509,마라323772,마라329771,1,2,910,3.5,5
