STD_YM,region_pop,modal,purpose,modal_pop,modal_ratio
202509,3340820,0,1,581280.0,17.4
202509,3340820,0,2,111083.0,3.3
202509,3340820,0,4,333018.0,10.0
202509,3340820,1,1,394103.5,11.8
202509,3340820,1,2,109942.0,3.3
202509,3340820,1,4,234395.0,7.0
202509,3340820,2,1,171825.5,5.1
202509,3340820,2,2,45398.5,1.4
202509,3340820,2,4,85368.5,2.6
202509,3340820,3,1,430972.5,12.9
202509,3340820,3,2,149989.0,4.5
202509,3340820,3,4,251839.0,7.5
202509,3340820,4,1,5208.0,0.2
202509,3340820,4,2,567.0,0.0
202509,3340820,4,4,3363.5,0.1
202509,3340820,9,1,221329.5,6.6
202509,3340820,9,2,72936.5,2.2
202509,3340820,9,4,138201.0,4.1
