STD_YM,fac_name,visit_cnt,total_visit_cnt,life_visit_cnt
202508,개금3동 주민센터,1,9128.4,2205.0
202508,개금3동 주민센터,2,3954.2,1116.8
202508,개금3동 주민센터,3,3276.1,939.3
202508,개금3동 주민센터,4,2811.5,815.1
202508,개금3동 주민센터,5,2778.0,917.8
202508,개금3동 주민센터,6,2580.2,679.2
202508,개금3동 주민센터,7,2680.9,753.0
202508,개금3동 주민센터,8,2080.9,530.1
202508,개금3동 주민센터,9,2306.4,647.0
202508,개금3동 주민센터,10,2016.6,723.2
202508,개금종합사회복지관,1,2174.0,1001.4
202508,개금종합사회복지관,2,1277.4,752.1
202508,개금종합사회복지관,3,1173.7,732.3
202508,개금종합사회복지관,4,1314.4,842.6
202508,개금종합사회복지관,5,1353.3,782.4
202508,개금종합사회복지관,6,1189.0,687.1
202508,개금종합사회복지관,7,1077.7,568.6
202508,개금종합사회복지관,8,1297.5,815.5
202508,개금종합사회복지관,9,1152.6,590.0
202508,개금종합사회복지관,10,716.8,439.9
202508,개금테마공원,1,7148.8,2294.6
202508,개금테마공원,2,5578.4,2127.1
202508,개금테마공원,3,11387.5,3034.1
202508,개금테마공원,4,6863.2,2387.0
202508,개금테마공원,5,3124.3,1710.5
202508,개금테마공원,6,6252.6,2159.5
202508,개금테마공원,7,4921.0,2033.6
202508,개금테마공원,8,4147.2,2216.8
202508,개금테마공원,9,4847.6,2314.2
202508,개금테마공원,10,3728.2,1814.0
202508,개성고등학교,1,3788.0,1426.5
202508,개성고등학교,2,3839.4,2122.1
202508,개성고등학교,3,2270.3,1177.7
202508,개성고등학교,4,1851.1,1157.9
202508,개성고등학교,5,1745.6,1006.4
202508,개성고등학교,6,2696.0,1739.9
202508,개성고등학교,7,1377.1,705.8
202508,개성고등학교,8,1902.9,1448.6
202508,개성고등학교,9,1672.9,953.7
202508,개성고등학교,10,2202.3,1618.4
202508,당감4동 주민센터,1,780.1,693.8
202508,당감4동 주민센터,2,595.6,557.6
202508,당감4동 주민센터,3,514.4,497.7
202508,당감4동 주민센터,4,410.5,398.0
202508,당감4동 주민센터,5,397.1,397.1
202508,당감4동 주민센터,6,363.6,339.4
202508,당감4동 주민센터,7,212.0,212.0
202508,당감4동 주민센터,8,69.3,69.3
202508,당감4동 주민센터,9,184.9,184.9
202508,당감4동 주민센터,10,132.0,105.0
202508,당감골목시장,1,17026.5,5381.5
202508,당감골목시장,2,6286.7,2477.3
202508,당감골목시장,3,4252.6,1865.5
202508,당감골목시장,4,3017.2,1457.1
202508,당감골목시장,5,2666.2,1067.1
202508,당감골목시장,6,2607.7,1219.2
202508,당감골목시장,7,1762.4,715.8
202508,당감골목시장,8,1826.6,771.7
202508,당감골목시장,9,1529.9,758.2
202508,당감골목시장,10,1764.5,855.2
202508,당감사회복지관,1,14130.0,3876.9
202508,당감사회복지관,2,5847.6,2440.6
202508,당감사회복지관,3,4026.8,1945.3
