STD_YM,fac_name,modal,visit_cnt,life_visit_cnt
202508,개금3동 주민센터,0,30643.5,3594.3
202508,개금3동 주민센터,1,18728.9,4913.7
202508,개금3동 주민센터,2,11375.6,1128.9
202508,개금3동 주민센터,3,20218.2,11321.6
202508,개금3동 주민센터,4,178.2,10.5
202508,개금3동 주민센터,9,10255.2,2382.1
202508,개금종합사회복지관,0,8630.8,2078.8
202508,개금종합사회복지관,1,7603.1,3275.0
202508,개금종합사회복지관,2,2057.3,411.4
202508,개금종합사회복지관,3,8326.9,7562.7
202508,개금종합사회복지관,4,78.8,10.4
202508,개금종합사회복지관,9,2945.7,1198.4
202508,개금테마공원,0,106479.1,17100.9
202508,개금테마공원,1,80511.3,29975.9
202508,개금테마공원,2,21132.8,2615.7
202508,개금테마공원,3,76074.6,60095.6
202508,개금테마공원,4,950.9,77.4
202508,개금테마공원,9,38971.5,11898.5
202508,개성고등학교,0,19477.0,5349.3
202508,개성고등학교,1,19469.1,9929.3
202508,개성고등학교,2,2819.7,756.1
202508,개성고등학교,3,16002.6,15333.7
202508,개성고등학교,4,200.5,61.2
202508,개성고등학교,9,6197.1,3251.0
202508,당감4동 주민센터,0,801.6,616.9
202508,당감4동 주민센터,1,1130.4,995.8
202508,당감4동 주민센터,2,111.8,111.8
202508,당감4동 주민센터,3,1535.1,1524.5
202508,당감4동 주민센터,4,16.7,16.7
202508,당감4동 주민센터,9,529.2,453.2
202508,당감골목시장,0,17473.0,3138.6
202508,당감골목시장,1,17181.9,6258.8
202508,당감골목시장,2,2968.8,487.4
202508,당감골목시장,3,13928.6,10198.3
202508,당감골목시장,4,122.2,35.8
202508,당감골목시장,9,7204.7,2378.9
202508,당감사회복지관,0,38987.1,6077.4
202508,당감사회복지관,1,18904.0,3816.8
202508,당감사회복지관,2,7630.7,613.7
202508,당감사회복지관,3,36339.9,29449.6
202508,당감사회복지관,4,334.3,38.2
202508,당감사회복지관,9,19053.3,7024.9
202508,당감행복마루센터,0,25857.4,5135.3
202508,당감행복마루센터,1,12220.4,2995.7
202508,당감행복마루센터,2,5373.2,706.7
202508,당감행복마루센터,3,24826.1,18820.1
202508,당감행복마루센터,4,358.4,73.6
202508,당감행복마루센터,9,13019.2,4841.9
202508,백양가족공원,0,13873.5,2555.0
202508,백양가족공원,1,13803.2,5732.8
202508,백양가족공원,2,1535.6,131.6
202508,백양가족공원,3,9763.5,9076.3
202508,백양가족공원,4,99.6,15.6
202508,백양가족공원,9,4541.4,1582.4
202508,부산진구 동네 청년아루,0,25836.3,5131.4
202508,부산진구 동네 청년아루,1,12236.0,2989.2
202508,부산진구 동네 청년아루,2,5384.5,706.7
202508,부산진구 동네 청년아루,3,24710.0,18739.2
202508,부산진구 동네 청년아루,4,358.4,73.6
202508,부산진구 동네 청년아루,9,13012.6,4841.9
202508,부산진구 생활문화센터,0,68779.8,11403.7
202508,부산진구 생활문화센터,1,65255.1,21676.8
202508,부산진구 생활문화센터,2,10853.5,1377.5
202508,부산진구 생활문화센터,3,69060.3,60281.6
202508,부산진구 생활문화센터,4,656.4,82.4
202508,부산진구 생활문화센터,9,26726.9,9051.6
202508,부산진구 어린이청소년 도서관,0,12518.2,2310.0
202508,부산진구 어린이청소년 도서관,1,8405.1,2433.2
202508,부산진구 어린이청소년 도서관,2,1672.5,172.3
202508,부산진구 어린이청소년 도서관,3,12192.2,9817.6
202508,부산진구 어린이청소년 도서관,4,82.2,2.6
202508,부산진구 어린이청소년 도서관,9,6754.1,2327.7
202508,부산진구여성가족문화센터,0,22072.7,2168.3
202508,부산진구여성가족문화센터,1,15347.8,3090.4
202508,부산진구여성가족문화센터,2,6048.0,335.0
202508,부산진구여성가족문화센터,3,17090.3,11865.0
202508,부산진구여성가족문화센터,4,210.8,12.1
202508,부산진구여성가족문화센터,9,10218.3,2515.0
202508,새당감시장,0,39319.0,6099.1
202508,새당감시장,1,19114.7,3908.7
202508,새당감시장,2,7648.2,617.3
202508,새당감시장,3,36128.1,29292.9
202508,새당감시장,4,334.3,38.2
202508,새당감시장,9,19043.7,6961.8
202508,한국신발관,0,37962.6,3413.8
202508,한국신발관,1,19182.5,3300.4
202508,한국신발관,2,11736.0,918.0
202508,한국신발관,3,20365.3,7434.2
202508,한국신발관,4,255.5,14.6
202508,한국신발관,9,14751.4,2849.9
