STD_YM,fac_name,visit_cnt,total_visit_cnt,life_visit_cnt
202508,동매누리 작은도서관,1,3863.8,1353.0
202508,동매누리 작은도서관,2,1877.7,854.9
202508,동매누리 작은도서관,3,1475.9,631.5
202508,동매누리 작은도서관,4,1216.0,549.5
202508,동매누리 작은도서관,5,1484.2,629.5
202508,동매누리 작은도서관,6,1240.7,548.0
202508,동매누리 작은도서관,7,1040.6,496.3
202508,동매누리 작은도서관,8,1186.0,565.8
202508,동매누리 작은도서관,9,1074.0,430.5
202508,동매누리 작은도서관,10,934.2,497.1
202508,동매누리행복센터,1,8975.4,3026.1
202508,동매누리행복센터,2,4507.2,2017.1
202508,동매누리행복센터,3,3454.3,1565.2
202508,동매누리행복센터,4,2862.7,1413.8
202508,동매누리행복센터,5,2824.4,1341.4
202508,동매누리행복센터,6,2199.4,1050.7
202508,동매누리행복센터,7,2026.3,916.0
202508,동매누리행복센터,8,2229.4,1003.6
202508,동매누리행복센터,9,1636.9,739.2
202508,동매누리행복센터,10,1843.6,791.0
202508,동매산둘레길,1,5845.2,1952.4
202508,동매산둘레길,2,2966.3,1354.5
202508,동매산둘레길,3,2185.9,1082.4
202508,동매산둘레길,4,2257.5,1061.0
202508,동매산둘레길,5,1731.7,887.7
202508,동매산둘레길,6,2092.5,999.7
202508,동매산둘레길,7,1631.8,880.1
202508,동매산둘레길,8,1532.3,650.4
202508,동매산둘레길,9,1349.6,824.8
202508,동매산둘레길,10,1602.0,743.0
202508,무지개작은도서관,1,17972.3,5755.8
202508,무지개작은도서관,2,5917.5,2597.4
202508,무지개작은도서관,3,3731.9,1849.3
202508,무지개작은도서관,4,2438.3,1167.3
202508,무지개작은도서관,5,2133.3,1054.1
202508,무지개작은도서관,6,2181.9,1152.6
202508,무지개작은도서관,7,1710.7,988.3
202508,무지개작은도서관,8,1668.1,951.9
202508,무지개작은도서관,9,1933.7,1114.7
202508,무지개작은도서관,10,1329.9,695.8
202508,보림공원,1,17972.3,5755.8
202508,보림공원,2,5917.5,2597.4
202508,보림공원,3,3731.9,1849.3
202508,보림공원,4,2438.3,1167.3
202508,보림공원,5,2133.3,1054.1
202508,보림공원,6,2181.9,1152.6
202508,보림공원,7,1710.7,988.3
202508,보림공원,8,1668.1,951.9
202508,보림공원,9,1933.7,1114.7
202508,보림공원,10,1329.9,695.8
202508,사하구청 제2청사,1,9197.8,2380.4
202508,사하구청 제2청사,2,3709.6,1229.2
