STD_YM,O_gID,D_gID,purpose,modal,travel_time(sec),POP,no
202508,11110530,마라385856,1,0,25190,3.7,9
202508,11140550,마라385856,1,0,11730,4.2,9
202508,11260575,마라385856,1,0,17310,4.5,9
202508,11290715,마라385856,1,0,16950,3.3,9
202508,11380650,마라385856,1,0,26250,8.4,9
202508,11500620,마라385856,1,0,6730,4.4,9
202508,11590630,마라385856,1,0,25900,4.5,9
202508,11650580,마라385856,1,0,15750,4.4,9
202508,11680750,마라385856,1,0,13580,7.6,9
202508,26110510,마라385856,1,0,2410,223.2,9
202508,26110520,마라385856,1,0,3790,12.0,9
202508,26110530,마라385856,1,0,3460,23.3,9
202508,26110545,마라385856,1,0,1820,6.6,9
202508,26110560,마라385856,1,0,2030,31.4,9
202508,26110570,마라385856,1,0,3200,28.0,9
202508,26110580,마라385856,1,0,2940,54.9,9
202508,26110590,마라385856,1,0,1230,2.6,9
202508,26110600,마라385856,1,0,1760,4.4,9
202508,26140510,마라385856,1,0,1040,4.2,9
202508,26140520,마라385856,1,0,2090,11.7,9
202508,26140530,마라385856,1,0,2320,59.6,9
202508,26140540,마라385856,1,0,1780,40.3,9
202508,26140560,마라385856,1,0,1810,7.7,9
202508,26140570,마라385856,1,0,2110,26.8,9
202508,26140590,마라385856,1,0,4250,4.2,9
202508,26140615,마라385856,1,0,1610,40.4,9
202508,26140640,마라385856,1,0,2380,4.0,9
202508,26140650,마라385856,1,0,1820,3.9,9
202508,26140660,마라385856,1,0,2620,6.5,9
202508,26140680,마라385856,1,0,2380,30.4,9
202508,26170510,마라385856,1,0,1840,16.2,9
202508,26170520,마라385856,1,0,3130,39.7,9
202508,26170530,마라385856,1,0,1800,92.5,9
202508,26170550,마라385856,1,0,3200,15.9,9
202508,26170560,마라385856,1,0,1620,30.7,9
202508,26170570,마라385856,1,0,1000,59.3,9
202508,26170590,마라385856,1,0,1330,8.3,9
202508,26170600,마라385856,1,0,3900,7.7,9
202508,26170645,마라385856,1,0,2370,28.2,9
202508,26170650,마라385856,1,0,1600,19.3,9
202508,26170660,마라385856,1,0,2650,118.2,9
202508,26170680,마라385856,1,0,2220,26.9,9
202508,26200530,마라385856,1,0,3230,51.1,9
202508,26200550,마라385856,1,0,4280,20.0,9
202508,26200585,마라385856,1,0,4070,4.0,9
202508,26200590,마라385856,1,0,2640,10.5,9
202508,26200605,마라385856,1,0,860,6.5,9
202508,26200630,마라385856,1,0,2940,62.8,9
202508,26200640,마라385856,1,0,3260,48.4,9
202508,26200650,마라385856,1,0,3510,61.0,9
202508,26200660,마라385856,1,0,3700,12.3,9
202508,26200670,마라385856,1,0,3300,44.8,9
202508,26230510,마라385856,1,0,1220,323.0,9
202508,26230520,마라385856,1,0,1290,405.6,9
202508,26230540,마라385856,1,0,970,23.0,9
202508,26230550,마라385856,1,0,1950,138.7,9
202508,26230560,마라385856,1,0,1290,137.5,9
202508,26230570,마라385856,1,0,1780,47.6,9
202508,26230600,마라385856,1,0,2000,90.5,9
202508,26230610,마라385856,1,0,2340,135.7,9
202508,26230640,마라385856,1,0,1330,170.9,9
202508,26230710,마라385856,1,0,1080,614.0,9
202508,26230720,마라385856,1,0,1230,311.5,9
202508,26230740,마라385856,1,0,970,305.7,9
202508,26230750,마라385856,1,0,510,130.8,9
202508,26230770,마라385856,1,0,3180,52.7,9
202508,26230780,마라385856,1,0,1420,64.6,9
202508,26260510,마라385856,1,0,2670,15.6,9
202508,26260520,마라385856,1,0,3110,20.1,9
202508,26260545,마라385856,1,0,2900,58.5,9
202508,26260550,마라385856,1,0,2230,51.3,9
202508,26260560,마라385856,1,0,2670,33.2,9
202508,26260570,마라385856,1,0,3230,16.3,9
202508,26260580,마라385856,1,0,1950,31.7,9
202508,26260590,마라385856,1,0,2110,56.0,9
202508,26260600,마라385856,1,0,1640,23.1,9
202508,26260740,마라385856,1,0,1970,61.6,9
202508,26260750,마라385856,1,0,3820,22.3,9
202508,26260761,마라385856,1,0,3170,11.0,9
202508,26260762,마라385856,1,0,3180,3.6,9
202508,26290510,마라385856,1,0,3680,34.8,9
202508,26290530,마라385856,1,0,2630,121.7,9
202508,26290540,마라385856,1,0,2700,33.3,9
202508,26290550,마라385856,1,0,1140,33.6,9
202508,26290560,마라385856,1,0,1430,31.6,9
202508,26290570,마라385856,1,0,3380,59.7,9
202508,26290580,마라385856,1,0,2850,43.9,9
202508,26290590,마라385856,1,0,2470,36.2,9
202508,26290600,마라385856,1,0,6260,11.7,9
202508,26290610,마라385856,1,0,2310,86.0,9
202508,26290620,마라385856,1,0,2120,16.4,9
202508,26290645,마라385856,1,0,2130,78.4,9
202508,26290680,마라385856,1,0,1280,3.5,9
202508,26290690,마라385856,1,0,3350,65.1,9
202508,26290700,마라385856,1,0,1520,4.1,9
202508,26290710,마라385856,1,0,1880,49.2,9
202508,26320510,마라385856,1,0,2360,35.5,9
202508,26320520,마라385856,1,0,1540,26.2,9
202508,26320521,마라385856,1,0,6360,18.9,9
202508,26320530,마라385856,1,0,1560,42.4,9
202508,26320541,마라385856,1,0,1470,21.9,9
202508,26320542,마라385856,1,0,1750,44.6,9
202508,26320543,마라385856,1,0,4150,86.9,9
202508,26320550,마라385856,1,0,2050,51.0,9
202508,26320560,마라385856,1,0,2390,102.9,9
202508,26320561,마라385856,1,0,3950,4.0,9
202508,26320571,마라385856,1,0,2170,39.1,9
202508,26320572,마라385856,1,0,1850,71.0,9
202508,26320573,마라385856,1,0,2440,7.4,9
202508,26350510,마라385856,1,0,4180,45.1,9
202508,26350520,마라385856,1,0,3810,121.0,9
202508,26350530,마라385856,1,0,4270,38.7,9
202508,26350540,마라385856,1,0,3950,16.3,9
202508,26350551,마라385856,1,0,3330,25.1,9
202508,26350552,마라385856,1,0,4970,29.1,9
202508,26350554,마라385856,1,0,4770,27.2,9
202508,26350560,마라385856,1,0,4180,97.9,9
202508,26350570,마라385856,1,0,9050,7.9,9
202508,26350590,마라385856,1,0,1590,11.9,9
202508,26350595,마라385856,1,0,4070,7.3,9
202508,26350610,마라385856,1,0,3750,28.3,9
202508,26350620,마라385856,1,0,4190,10.9,9
202508,26350650,마라385856,1,0,3450,24.2,9
202508,26380510,마라385856,1,0,2030,12.1,9
202508,26380520,마라385856,1,0,4410,7.1,9
202508,26380530,마라385856,1,0,2580,60.6,9
202508,26380540,마라385856,1,0,5090,4.0,9
202508,26380550,마라385856,1,0,2190,8.1,9
202508,26380561,마라385856,1,0,2400,42.1,9
202508,26380562,마라385856,1,0,1690,33.2,9
202508,26380601,마라385856,1,0,2810,199.9,9
202508,26380602,마라385856,1,0,4930,41.5,9
202508,26380610,마라385856,1,0,2690,24.1,9
