STD_YM,O_gID,D_gID,purpose,modal,travel_time(sec),POP,no
202508,11710710,마라329771,1,0,16020,2.6,5
202508,26110510,마라329771,1,0,6170,2.9,5
202508,26110530,마라329771,1,0,9540,2.6,5
202508,26110545,마라329771,1,0,5940,2.6,5
202508,26110560,마라329771,1,0,1010,2.4,5
202508,26110580,마라329771,1,0,60,2.8,5
202508,26110600,마라329771,1,0,1710,2.8,5
202508,26140530,마라329771,1,0,3310,6.9,5
202508,26140615,마라329771,1,0,1210,2.7,5
202508,26140640,마라329771,1,0,880,24.8,5
202508,26140660,마라329771,1,0,2060,9.3,5
202508,26140680,마라329771,1,0,1520,5.3,5
202508,26170530,마라329771,1,0,1670,5.5,5
202508,26170660,마라329771,1,0,1980,3.5,5
202508,26170680,마라329771,1,0,5130,13.8,5
202508,26200530,마라329771,1,0,3890,2.6,5
202508,26200550,마라329771,1,0,24470,3.5,5
202508,26200590,마라329771,1,0,1060,4.5,5
202508,26200630,마라329771,1,0,1780,8.4,5
202508,26200640,마라329771,1,0,2720,22.2,5
202508,26200650,마라329771,1,0,2270,20.4,5
202508,26200660,마라329771,1,0,2800,7.3,5
202508,26200670,마라329771,1,0,1720,2.7,5
202508,26230570,마라329771,1,0,4540,5.5,5
202508,26230710,마라329771,1,0,4940,6.1,5
202508,26230770,마라329771,1,0,4050,5.4,5
202508,26260550,마라329771,1,0,2170,3.2,5
202508,26260590,마라329771,1,0,14360,4.0,5
202508,26260600,마라329771,1,0,3680,2.6,5
202508,26290530,마라329771,1,0,11850,2.5,5
202508,26290560,마라329771,1,0,4870,17.0,5
202508,26290600,마라329771,1,0,1960,2.7,5
202508,26290610,마라329771,1,0,2490,6.2,5
202508,26290620,마라329771,1,0,4630,25.7,5
202508,26290630,마라329771,1,0,2140,3.5,5
202508,26290645,마라329771,1,0,10500,21.0,5
202508,26290700,마라329771,1,0,13020,5.1,5
202508,26290710,마라329771,1,0,3460,27.6,5
202508,26320541,마라329771,1,0,2280,3.1,5
202508,26320560,마라329771,1,0,770,2.7,5
202508,26320572,마라329771,1,0,1890,3.3,5
202508,26350525,마라329771,1,0,4960,3.2,5
202508,26350570,마라329771,1,0,1870,5.3,5
202508,26380510,마라329771,1,0,1080,14.6,5
202508,26380520,마라329771,1,0,1350,15.1,5
202508,26380530,마라329771,1,0,1290,11.8,5
202508,26380550,마라329771,1,0,1350,25.5,5
202508,26380561,마라329771,1,0,1560,22.7,5
202508,26380562,마라329771,1,0,5360,39.7,5
202508,26380601,마라329771,1,0,1300,65.8,5
202508,26380602,마라329771,1,0,1020,16.1,5
202508,26380610,마라329771,1,0,4110,14.4,5
202508,26380620,마라329771,1,0,2040,92.5,5
202508,26380630,마라329771,1,0,1160,43.7,5
202508,26410610,마라329771,1,0,5410,8.0,5
202508,26410635,마라329771,1,0,2520,3.6,5
202508,26440510,마라329771,1,0,1220,11.4,5
202508,26440520,마라329771,1,0,6360,53.7,5
202508,26440530,마라329771,1,0,3160,166.2,5
202508,26440535,마라329771,1,0,3510,72.3,5
202508,26440545,마라329771,1,0,1910,18.7,5
202508,26440560,마라329771,1,0,2710,93.7,5
202508,26440580,마라329771,1,0,2440,58.3,5
202508,26440590,마라329771,1,0,2590,11.5,5
202508,26470610,마라329771,1,0,5450,2.6,5
202508,26470620,마라329771,1,0,3350,5.2,5
202508,26470660,마라329771,1,0,2870,5.4,5
202508,26500770,마라329771,1,0,1800,3.9,5
202508,26500790,마라329771,1,0,4500,5.5,5
202508,26530580,마라329771,1,0,4950,11.0,5
202508,26530591,마라329771,1,0,3020,5.5,5
202508,26530600,마라329771,1,0,2170,18.7,5
202508,26530650,마라329771,1,0,1520,6.1,5
202508,26530670,마라329771,1,0,2030,26.8,5
202508,26530680,마라329771,1,0,980,22.8,5
202508,26710250,마라329771,1,0,5660,18.1,5
202508,26710256,마라329771,1,0,3390,2.8,5
202508,27110680,마라329771,1,0,7340,2.8,5
202508,27290563,마라329771,1,0,9640,2.6,5
202508,29170602,마라329771,1,0,18490,2.9,5
202508,30200600,마라329771,1,0,14710,3.2,5
202508,31110610,마라329771,1,0,6290,2.5,5
202508,31110650,마라329771,1,0,5820,3.1,5
202508,31140550,마라329771,1,0,5140,3.1,5
202508,31140640,마라329771,1,0,8400,2.7,5
202508,31170600,마라329771,1,0,6960,3.9,5
202508,31200540,마라329771,1,0,7950,7.7,5
202508,31200560,마라329771,1,0,6960,3.2,5
202508,31710250,마라329771,1,0,8590,10.9,5
202508,41610259,마라329771,1,0,16820,3.6,5
202508,43114250,마라329771,1,0,17890,2.4,5
202508,43750350,마라329771,1,0,24670,2.9,5
202508,44133253,마라329771,1,0,15930,3.2,5
202508,44710360,마라329771,1,0,12920,3.2,5
202508,46230310,마라329771,1,0,18270,2.0,5
202508,46230570,마라329771,1,0,8990,3.5,5
202508,47150400,마라329771,1,0,16100,2.0,5
202508,47170250,마라329771,1,0,9510,3.2,5
202508,47190256,마라329771,1,0,13690,2.9,5
202508,48121310,마라329771,1,0,4300,2.5,5
202508,48121520,마라329771,1,0,10320,2.9,5
202508,48121540,마라329771,1,0,2260,2.9,5
202508,48123515,마라329771,1,0,4420,7.7,5
202508,48123540,마라329771,1,0,5630,3.9,5
202508,48123570,마라329771,1,0,8210,11.9,5
202508,48125320,마라329771,1,0,3860,3.5,5
202508,48125340,마라329771,1,0,13530,3.5,5
202508,48125630,마라329771,1,0,4560,2.5,5
202508,48129620,마라329771,1,0,2150,3.5,5
202508,48129630,마라329771,1,0,3530,25.3,5
202508,48129640,마라329771,1,0,1800,15.5,5
202508,48129650,마라329771,1,0,5140,36.5,5
202508,48170250,마라329771,1,0,8380,2.0,5
202508,48170370,마라329771,1,0,4330,3.5,5
202508,48170678,마라329771,1,0,5090,3.5,5
202508,48250320,마라329771,1,0,28820,4.0,5
202508,48250340,마라329771,1,0,3350,5.2,5
202508,48250360,마라329771,1,0,4390,2.5,5
202508,48250370,마라329771,1,0,1670,4.0,5
202508,48250530,마라329771,1,0,2690,8.4,5
202508,48250540,마라329771,1,0,3000,7.7,5
202508,48250565,마라329771,1,0,6100,9.4,5
202508,48250580,마라329771,1,0,2530,8.1,5
202508,48250610,마라329771,1,0,3720,12.4,5
202508,48250620,마라329771,1,0,6860,10.0,5
202508,48270340,마라329771,1,0,3580,2.7,5
202508,48270350,마라329771,1,0,3810,5.9,5
202508,48270520,마라329771,1,0,15590,5.5,5
202508,48310370,마라329771,1,0,8960,2.8,5
202508,48330253,마라329771,1,0,2540,6.4,5
202508,48330310,마라329771,1,0,9130,9.5,5
202508,48330510,마라329771,1,0,4730,23.7,5
202508,48330530,마라329771,1,0,2750,3.1,5
202508,48330540,마라329771,1,0,4350,2.5,5
202508,48330570,마라329771,1,0,8330,2.9,5
202508,48730340,마라329771,1,0,4280,5.4,5
202508,48730350,마라329771,1,0,4450,2.5,5
202508,48740250,마라329771,1,0,5850,5.5,5
202508,48820330,마라329771,1,0,8640,10.5,5
202508,48820420,마라329771,1,0,4440,7.3,5
202508,48850310,마라329771,1,0,17070,2.0,5
202508,48850330,마라329771,1,0,10930,2.5,5
202508,48860350,마라329771,1,0,8750,5.5,5
202508,48860370,마라329771,1,0,10950,4.0,5
202508,51130320,마라329771,1,0,17590,3.2,5
202508,52710380,마라329771,1,0,18630,4.0,5
202508,52720250,마라329771,1,0,14990,2.0,5
202508,마라323767,마라329771,1,0,550,7.4,5
202508,마라323771,마라329771,1,0,1420,2.5,5
202508,마라323772,마라329771,1,0,170,40.1,5
202508,마라327772,마라329771,1,0,130,6.3,5
202508,마라328790,마라329771,1,0,140,2.7,5
202508,마라329791,마라329771,1,0,350,8.2,5
202508,마라330783,마라329771,1,0,580,23.2,5
202508,마라330788,마라329771,1,0,70,5.2,5
202508,마라331768,마라329771,1,0,7570,22.4,5
202508,마라332772,마라329771,1,0,1790,16.0,5
202508,마라333790,마라329771,1,0,230,7.5,5
202508,마라334768,마라329771,1,0,1820,15.1,5
202508,마라335772,마라329771,1,0,640,19.4,5
202508,마라335776,마라329771,1,0,4570,26.9,5
202508,마라335777,마라329771,1,0,300,3.1,5
202508,마라336771,마라329771,1,0,80,2.5,5
202508,마라336773,마라329771,1,0,440,5.4,5
202508,마라336777,마라329771,1,0,260,6.9,5
202508,마라336783,마라329771,1,0,580,2.6,5
202508,마라337770,마라329771,1,0,30,9.8,5
