STD_YM,fac_name,fac_opr_date,visit_cnt,life_visit_cnt
202508,감전동 행정복지센터,31,40723.0,10721.8
202508,감전시장,31,89764.5,29278.8
202508,감전천,31,123862.8,11952.9
202508,괘법동 행정복지세터,31,54452.7,19454.2
202508,르네시떼,31,213607.7,38873.2
202508,사상 보건소,31,52624.6,10209.7
202508,사상근린공원,31,31990.6,7654.6
202508,사상인디스테이션,31,373679.4,99017.5
202508,사상평생학습관,31,28661.6,8965.0
202508,삼락생태공원낙동제방인샘꽃길,30,1799.5,435.5
202508,삼성테스코홈플러스서부산점,31,213607.7,38873.2
202508,새벽시장,31,215635.5,44524.3
202508,애플 아울렛 서부시외버스터미널,31,1460406.1,392834.6
202508,이마트 사상점,31,213607.7,38873.2
202508,창날공원,31,46895.6,17408.1
