STD_YM,fac_name,modal,visit_cnt,life_visit_cnt
202508,감전동 행정복지센터,0,18931.1,2212.0
202508,감전동 행정복지센터,1,8048.0,1965.7
202508,감전동 행정복지센터,2,4042.3,517.0
202508,감전동 행정복지센터,3,5915.7,4954.6
202508,감전동 행정복지센터,4,87.6,18.0
202508,감전동 행정복지센터,9,3698.2,1054.5
202508,감전시장,0,33430.9,4328.9
202508,감전시장,1,18313.9,5187.9
202508,감전시장,2,13099.5,2129.2
202508,감전시장,3,17324.1,15378.5
202508,감전시장,4,531.4,41.5
202508,감전시장,9,7064.7,2212.9
202508,감전천,0,58784.7,3976.0
202508,감전천,1,29365.2,4949.8
202508,감전천,2,5067.0,171.1
202508,감전천,3,18682.3,1176.7
202508,감전천,4,218.4,0.0
202508,감전천,9,11745.2,1679.3
202508,괘법동 행정복지세터,0,15203.7,1690.6
202508,괘법동 행정복지세터,1,6948.8,1435.1
202508,괘법동 행정복지세터,2,16222.0,4852.4
202508,괘법동 행정복지세터,3,12711.8,10678.9
202508,괘법동 행정복지세터,4,218.2,12.9
202508,괘법동 행정복지세터,9,3148.3,784.2
202508,르네시떼,0,82206.5,4407.6
202508,르네시떼,1,38412.6,4955.3
202508,르네시떼,2,48549.7,6364.2
202508,르네시떼,3,29177.1,20789.7
202508,르네시떼,4,714.1,25.2
202508,르네시떼,9,14547.6,2331.3
202508,사상 보건소,0,20217.6,2053.4
202508,사상 보건소,1,11701.4,2387.5
202508,사상 보건소,2,9860.1,1192.4
202508,사상 보건소,3,6358.3,3663.7
202508,사상 보건소,4,116.7,6.0
202508,사상 보건소,9,4370.5,906.8
202508,사상근린공원,0,12501.3,1880.5
202508,사상근린공원,1,7188.7,1121.8
202508,사상근린공원,2,4346.8,806.8
202508,사상근린공원,3,4841.9,2924.2
202508,사상근린공원,4,65.3,6.0
202508,사상근린공원,9,3046.7,915.3
202508,사상인디스테이션,0,111376.2,10225.6
202508,사상인디스테이션,1,61102.7,10240.0
202508,사상인디스테이션,2,105485.1,15139.1
202508,사상인디스테이션,3,73627.7,58817.1
202508,사상인디스테이션,4,2737.6,156.9
202508,사상인디스테이션,9,19350.2,4438.8
202508,사상평생학습관,0,10792.9,1428.6
202508,사상평생학습관,1,4877.1,1360.6
202508,사상평생학습관,2,4680.5,816.1
202508,사상평생학습관,3,5446.7,4585.8
202508,사상평생학습관,4,72.2,7.8
202508,사상평생학습관,9,2792.1,766.1
202508,삼락생태공원낙동제방인샘꽃길,0,679.7,139.2
202508,삼락생태공원낙동제방인샘꽃길,1,316.6,55.5
202508,삼락생태공원낙동제방인샘꽃길,2,473.8,54.5
202508,삼락생태공원낙동제방인샘꽃길,3,219.3,146.9
202508,삼락생태공원낙동제방인샘꽃길,9,110.0,39.3
202508,삼성테스코홈플러스서부산점,0,82206.5,4407.6
202508,삼성테스코홈플러스서부산점,1,38412.6,4955.3
202508,삼성테스코홈플러스서부산점,2,48549.7,6364.2
202508,삼성테스코홈플러스서부산점,3,29177.1,20789.7
202508,삼성테스코홈플러스서부산점,4,714.1,25.2
202508,삼성테스코홈플러스서부산점,9,14547.6,2331.3
202508,새벽시장,0,112528.9,11398.9
202508,새벽시장,1,45394.2,9803.8
202508,새벽시장,2,20858.7,2762.3
202508,새벽시장,3,19645.9,16029.2
202508,새벽시장,4,504.3,86.2
202508,새벽시장,9,16703.5,4443.8
202508,애플 아울렛 서부시외버스터미널,0,433624.4,40354.9
202508,애플 아울렛 서부시외버스터미널,1,239883.8,42129.2
202508,애플 아울렛 서부시외버스터미널,2,405367.1,55289.0
202508,애플 아울렛 서부시외버스터미널,3,298116.7,236761.3
202508,애플 아울렛 서부시외버스터미널,4,10179.3,577.0
202508,애플 아울렛 서부시외버스터미널,9,73234.8,17723.2
202508,이마트 사상점,0,82206.5,4407.6
202508,이마트 사상점,1,38412.6,4955.3
202508,이마트 사상점,2,48549.7,6364.2
202508,이마트 사상점,3,29177.1,20789.7
202508,이마트 사상점,4,714.1,25.2
202508,이마트 사상점,9,14547.6,2331.3
202508,창날공원,0,14053.9,1520.0
202508,창날공원,1,6163.5,1297.6
202508,창날공원,2,7563.0,1265.0
202508,창날공원,3,15108.8,12093.3
202508,창날공원,4,208.1,11.5
202508,창날공원,9,3798.4,1220.7
