STD_YM,O_gID,D_gID,purpose,modal,travel_time(sec),POP,no
202508,26230640,마라341838,2,0,3320,24.5,17
202508,26530591,마라341838,2,0,1380,47.7,17
202508,26230520,마라341838,2,1,1880,3.5,17
202508,26230640,마라341838,2,1,2690,14.0,17
202508,26530591,마라341838,2,1,2020,14.7,17
202508,26530591,마라341838,2,2,1890,7.3,17
202508,26230640,마라341838,2,9,4100,28.0,17
202508,26530591,마라341838,2,9,1820,7.3,17
202508,26230520,마라341838,4,0,2460,3.5,17
202508,26530660,마라341838,4,0,690,6.1,17
202508,48250610,마라341838,4,0,1450,4.1,17
202508,마라346864,마라341838,4,0,370,2.6,17
202508,마라350852,마라341838,4,0,1900,11.3,17
202508,마라353858,마라341838,4,0,850,3.7,17
202508,26230520,마라341838,4,1,8590,3.5,17
202508,26530660,마라341838,4,1,1010,6.1,17
202508,26530670,마라341838,4,1,2370,3.5,17
202508,26230520,마라341838,4,2,3400,3.5,17
202508,26350570,마라341838,4,2,7910,2.8,17
202508,마라333790,마라341838,4,9,1900,4.4,17
202508,11170660,마라342836,1,0,17030,3.5,17
202508,11290725,마라342836,1,0,23600,3.7,17
202508,11560540,마라342836,1,0,17590,3.0,17
202508,11680580,마라342836,1,0,17080,2.0,17
202508,11680670,마라342836,1,0,13600,4.3,17
202508,26110510,마라342836,1,0,2010,52.0,17
202508,26110520,마라342836,1,0,1970,7.2,17
202508,26110530,마라342836,1,0,3330,44.5,17
202508,26110545,마라342836,1,0,2480,6.3,17
202508,26110560,마라342836,1,0,2000,48.1,17
202508,26110570,마라342836,1,0,3000,16.6,17
202508,26110580,마라342836,1,0,2070,68.6,17
202508,26110590,마라342836,1,0,900,8.7,17
202508,26110600,마라342836,1,0,7190,9.9,17
202508,26140510,마라342836,1,0,1470,11.7,17
202508,26140520,마라342836,1,0,1200,3.4,17
202508,26140530,마라342836,1,0,1200,36.9,17
202508,26140540,마라342836,1,0,1130,19.6,17
202508,26140560,마라342836,1,0,530,4.0,17
202508,26140570,마라342836,1,0,1700,64.5,17
202508,26140615,마라342836,1,0,1880,10.0,17
202508,26140640,마라342836,1,0,2730,4.3,17
202508,26140660,마라342836,1,0,2840,15.6,17
202508,26140680,마라342836,1,0,2080,89.3,17
202508,26170510,마라342836,1,0,10870,30.5,17
202508,26170520,마라342836,1,0,1610,16.0,17
202508,26170530,마라342836,1,0,1560,16.6,17
202508,26170550,마라342836,1,0,3030,76.9,17
202508,26170560,마라342836,1,0,2010,16.7,17
202508,26170570,마라342836,1,0,3350,6.7,17
202508,26170600,마라342836,1,0,1420,9.8,17
202508,26170645,마라342836,1,0,3740,17.7,17
202508,26170650,마라342836,1,0,4370,38.5,17
202508,26170660,마라342836,1,0,3410,25.0,17
202508,26170680,마라342836,1,0,5360,15.7,17
202508,26200530,마라342836,1,0,2390,22.5,17
202508,26200550,마라342836,1,0,4600,5.5,17
202508,26200590,마라342836,1,0,2060,28.3,17
202508,26200605,마라342836,1,0,1780,2.6,17
202508,26200640,마라342836,1,0,2080,4.4,17
202508,26200650,마라342836,1,0,3150,48.1,17
202508,26200660,마라342836,1,0,3700,12.3,17
202508,26200670,마라342836,1,0,2900,5.2,17
202508,26230510,마라342836,1,0,2490,101.6,17
202508,26230520,마라342836,1,0,1680,72.7,17
202508,26230540,마라342836,1,0,2060,9.2,17
202508,26230550,마라342836,1,0,2640,28.9,17
202508,26230560,마라342836,1,0,2570,31.5,17
202508,26230570,마라342836,1,0,1720,17.5,17
202508,26230600,마라342836,1,0,3060,17.2,17
202508,26230610,마라342836,1,0,2160,38.5,17
202508,26230640,마라342836,1,0,1880,26.6,17
202508,26230710,마라342836,1,0,1380,31.7,17
202508,26230720,마라342836,1,0,1780,29.3,17
202508,26230740,마라342836,1,0,2720,42.3,17
202508,26230750,마라342836,1,0,1150,61.6,17
202508,26230770,마라342836,1,0,3310,19.8,17
202508,26230780,마라342836,1,0,1870,10.4,17
202508,26260510,마라342836,1,0,5500,7.1,17
202508,26260545,마라342836,1,0,3510,62.0,17
202508,26260550,마라342836,1,0,4690,30.0,17
202508,26260560,마라342836,1,0,3080,43.9,17
202508,26260570,마라342836,1,0,3330,3.7,17
202508,26260580,마라342836,1,0,1860,7.2,17
202508,26260590,마라342836,1,0,5050,9.1,17
202508,26260600,마라342836,1,0,1990,54.7,17
202508,26260750,마라342836,1,0,2580,6.7,17
202508,26290510,마라342836,1,0,2300,8.5,17
202508,26290530,마라342836,1,0,4400,38.7,17
202508,26290540,마라342836,1,0,3030,30.0,17
202508,26290550,마라342836,1,0,2870,4.0,17
202508,26290560,마라342836,1,0,1230,3.9,17
202508,26290570,마라342836,1,0,5440,29.8,17
