STD_YM,fac_name,fac_opr_date,visit_cnt,life_visit_cnt
202508,개금3동 주민센터,31,91399.6,23351.2
202508,개금종합사회복지관,31,29642.5,14536.6
202508,개금테마공원,31,324120.2,121764.0
202508,개성고등학교,31,64166.0,34680.6
202508,당감4동 주민센터,31,4124.7,3718.8
202508,당감골목시장,31,58879.1,22497.8
202508,당감사회복지관,31,121249.3,47020.6
202508,당감행복마루센터,31,81654.7,32573.3
202508,백양가족공원,31,43616.7,19093.7
202508,부산진구 동네 청년아루,31,81537.8,32482.0
202508,부산진구 생활문화센터,31,241331.9,103873.7
202508,부산진구 어린이청소년 도서관,31,41624.3,17063.3
202508,부산진구여성가족문화센터,31,70987.8,19985.8
202508,새당감시장,31,121588.0,46918.0
202508,한국신발관,31,104253.5,17930.9
