STD_YM,fac_name,fac_opr_date,visit_cnt,life_visit_cnt
202508,동매누리 작은도서관,31,41186.6,16456.0
202508,동매누리행복센터,31,73878.1,29993.4
202508,동매산둘레길,31,73970.5,30663.2
202508,무지개작은도서관,31,76951.8,31770.3
202508,보림공원,31,76951.8,31770.3
202508,사하구청 제2청사,31,66904.5,18654.2
202508,수풀작은도서관,31,127725.8,50442.4
202508,신남초등학교,31,48866.2,16428.1
202508,신평골목시장,31,46074.9,19009.3
202508,장림 롯데마트,31,10397.7,3046.9
202508,장림1동행정복지센터,31,76951.8,31770.3
202508,장림2동 행정복지센터,31,29432.7,11699.7
202508,장림공원,31,82588.0,31677.2
202508,장림생태공원,31,72478.1,18609.7
202508,하하센터,31,113501.1,31448.5
202508,효림초등학교,31,9188.6,6751.7
