STD_YM,fac_name,visit_cnt,total_visit_cnt,life_visit_cnt
202403,감전동 행정복지센터,1,4589.5,1162.1
202403,감전동 행정복지센터,2,2539.7,848.5
202403,감전동 행정복지센터,3,1404.4,478.8
202403,감전동 행정복지센터,4,1491.8,481.2
202403,감전동 행정복지센터,5,897.4,400.6
202403,감전동 행정복지센터,6,955.2,358.3
202403,감전동 행정복지센터,7,1228.8,392.5
202403,감전동 행정복지센터,8,1265.6,377.9
202403,감전동 행정복지센터,9,1006.8,413.6
202403,감전동 행정복지센터,10,1051.3,344.3
202403,감전시장,1,16832.4,4065.6
202403,감전시장,2,4886.8,1585.3
202403,감전시장,3,3297.3,963.0
202403,감전시장,4,2253.9,840.2
202403,감전시장,5,1822.9,556.1
202403,감전시장,6,1624.6,610.7
202403,감전시장,7,1814.0,725.7
202403,감전시장,8,1048.1,420.1
202403,감전시장,9,1572.9,733.5
202403,감전시장,10,1530.3,482.4
202403,감전천,2,20.1,0.0
202403,감전천,3,10329.2,681.1
202403,감전천,4,772.9,39.6
202403,감전천,6,5354.0,270.4
202403,감전천,7,25.3,0.0
202403,감전천,8,445.4,36.2
202403,감전천,9,5195.6,313.3
202403,괘법동 행정복지세터,1,15965.1,3315.5
202403,괘법동 행정복지세터,2,3058.9,1083.8
202403,괘법동 행정복지세터,3,1736.6,630.1
202403,괘법동 행정복지세터,4,1327.4,480.1
202403,괘법동 행정복지세터,5,863.1,392.4
202403,괘법동 행정복지세터,6,961.9,374.4
202403,괘법동 행정복지세터,7,861.2,426.4
202403,괘법동 행정복지세터,8,709.8,264.4
202403,괘법동 행정복지세터,9,788.2,344.4
202403,괘법동 행정복지세터,10,758.6,319.8
202403,르네시떼,1,93396.4,12158.9
202403,르네시떼,2,33930.3,5983.6
202403,르네시떼,3,16485.7,3341.8
202403,르네시떼,4,9033.2,2018.5
202403,르네시떼,5,5133.6,1271.6
202403,르네시떼,6,3447.2,903.1
202403,르네시떼,7,2589.4,630.5
202403,르네시떼,8,2302.2,667.3
202403,르네시떼,9,2274.6,637.5
202403,르네시떼,10,1392.9,207.8
202403,사상 보건소,1,8781.7,1331.3
202403,사상 보건소,2,7154.9,1414.9
202403,사상 보건소,3,1616.9,385.3
202403,사상 보건소,4,2527.3,620.7
202403,사상 보건소,5,1008.1,189.6
202403,사상 보건소,6,1595.6,387.9
202403,사상 보건소,7,556.4,131.7
202403,사상 보건소,8,1449.8,303.5
202403,사상 보건소,9,631.5,87.1
202403,사상 보건소,10,1282.2,300.8
202403,사상근린공원,1,8321.6,1269.4
202403,사상근린공원,2,2206.2,407.4
202403,사상근린공원,3,1259.0,335.1
202403,사상근린공원,4,1253.7,407.3
202403,사상근린공원,5,901.8,202.8
202403,사상근린공원,6,846.3,218.3
202403,사상근린공원,7,792.0,269.8
202403,사상근린공원,8,559.0,203.8
202403,사상근린공원,9,647.3,221.2
202403,사상근린공원,10,785.5,276.0
202403,사상인디스테이션,1,105609.8,19913.4
202403,사상인디스테이션,2,38825.6,10861.0
202403,사상인디스테이션,3,20645.7,6171.1
202403,사상인디스테이션,4,14505.0,4617.3
202403,사상인디스테이션,5,11408.2,3843.5
202403,사상인디스테이션,6,9295.5,2894.0
202403,사상인디스테이션,7,7458.5,2090.6
202403,사상인디스테이션,8,7246.9,2076.0
202403,사상인디스테이션,9,7570.1,2782.3
202403,사상인디스테이션,10,6824.2,1870.7
202403,사상평생학습관,1,4705.2,1353.1
202403,사상평생학습관,2,1846.3,619.7
202403,사상평생학습관,3,1140.8,441.2
202403,사상평생학습관,4,991.2,331.2
202403,사상평생학습관,5,735.0,335.4
202403,사상평생학습관,6,536.3,176.9
202403,사상평생학습관,7,423.1,142.1
202403,사상평생학습관,8,830.0,292.0
202403,사상평생학습관,9,1034.5,474.2
202403,사상평생학습관,10,597.9,309.8
202403,삼락생태공원낙동제방인샘꽃길,2,3548.2,643.8
202403,삼락생태공원낙동제방인샘꽃길,4,294.0,81.4
202403,삼락생태공원낙동제방인샘꽃길,6,88.9,23.3
202403,삼락생태공원낙동제방인샘꽃길,8,88.7,35.4
202403,삼락생태공원낙동제방인샘꽃길,10,79.6,31.6
202403,삼성테스코홈플러스서부산점,1,93396.4,12158.9
202403,삼성테스코홈플러스서부산점,2,33930.3,5983.6
202403,삼성테스코홈플러스서부산점,3,16485.7,3341.8
202403,삼성테스코홈플러스서부산점,4,9033.2,2018.5
202403,삼성테스코홈플러스서부산점,5,5133.6,1271.6
202403,삼성테스코홈플러스서부산점,6,3447.2,903.1
202403,삼성테스코홈플러스서부산점,7,2589.4,630.5
202403,삼성테스코홈플러스서부산점,8,2302.2,667.3
202403,삼성테스코홈플러스서부산점,9,2274.6,637.5
202403,삼성테스코홈플러스서부산점,10,1392.9,207.8
202403,새벽시장,1,6948.2,1866.0
202403,새벽시장,2,2495.5,971.2
202403,새벽시장,3,1892.6,732.4
202403,새벽시장,4,20795.6,3289.2
202403,새벽시장,5,1861.9,746.7
202403,새벽시장,6,1407.6,575.3
202403,새벽시장,7,1227.7,428.2
202403,새벽시장,8,6787.9,1290.6
202403,새벽시장,9,1158.1,488.3
202403,새벽시장,10,1079.3,404.0
202403,애플 아울렛 서부시외버스터미널,1,17785.3,2619.6
202403,애플 아울렛 서부시외버스터미널,2,225252.8,33275.1
202403,애플 아울렛 서부시외버스터미널,3,18416.0,6556.5
202403,애플 아울렛 서부시외버스터미널,4,156618.7,32186.4
202403,애플 아울렛 서부시외버스터미널,5,15366.0,5284.6
202403,애플 아울렛 서부시외버스터미널,6,65254.6,20299.1
202403,애플 아울렛 서부시외버스터미널,7,11264.9,4178.4
202403,애플 아울렛 서부시외버스터미널,8,49459.4,13711.6
202403,애플 아울렛 서부시외버스터미널,9,9793.6,3584.2
202403,애플 아울렛 서부시외버스터미널,10,33875.1,10678.1
202403,이마트 사상점,1,93396.4,12158.9
202403,이마트 사상점,2,33930.3,5983.6
202403,이마트 사상점,3,16485.7,3341.8
202403,이마트 사상점,4,9033.2,2018.5
202403,이마트 사상점,5,5133.6,1271.6
202403,이마트 사상점,6,3447.2,903.1
202403,이마트 사상점,7,2589.4,630.5
202403,이마트 사상점,8,2302.2,667.3
202403,이마트 사상점,9,2274.6,637.5
202403,이마트 사상점,10,1392.9,207.8
202403,창날공원,1,14732.6,4513.1
202403,창날공원,2,4036.7,1456.9
202403,창날공원,3,2199.9,771.1
202403,창날공원,4,1664.9,609.7
202403,창날공원,5,1648.8,617.0
202403,창날공원,6,1164.9,588.7
202403,창날공원,7,1237.1,440.7
202403,창날공원,8,1391.3,652.1
202403,창날공원,9,1412.0,488.7
202403,창날공원,10,1172.6,464.7
