STD_YM,o_id,d_id,purpose,modal,travl_sec,POP,no
202403,26110510,마라329771,1,0,3260,8.4,5
202403,26110570,마라329771,1,0,910,3.8,5
202403,26140615,마라329771,1,0,1060,3.1,5
202403,26140640,마라329771,1,0,1160,22.3,5
202403,26140660,마라329771,1,0,460,4.0,5
202403,26140680,마라329771,1,0,2020,49.2,5
202403,26170530,마라329771,1,0,2990,2.4,5
202403,26170660,마라329771,1,0,2500,11.7,5
202403,26170680,마라329771,1,0,2390,12.8,5
202403,26200530,마라329771,1,0,1430,6.4,5
202403,26200630,마라329771,1,0,840,3.9,5
202403,26200650,마라329771,1,0,1830,10.5,5
202403,26200660,마라329771,1,0,4000,4.5,5
202403,26230510,마라329771,1,0,12890,3.5,5
202403,26230520,마라329771,1,0,5380,16.7,5
202403,26230570,마라329771,1,0,3900,22.5,5
202403,26230610,마라329771,1,0,2780,3.2,5
202403,26230640,마라329771,1,0,8440,10.2,5
202403,26260590,마라329771,1,0,4910,1.8,5
202403,26290510,마라329771,1,0,2110,5.5,5
202403,26290540,마라329771,1,0,2890,52.3,5
202403,26290580,마라329771,1,0,2950,2.5,5
202403,26290590,마라329771,1,0,2100,38.5,5
202403,26290610,마라329771,1,0,2360,9.4,5
202403,26290620,마라329771,1,0,1500,6.1,5
202403,26290630,마라329771,1,0,1440,6.0,5
202403,26290645,마라329771,1,0,5020,70.2,5
202403,26290690,마라329771,1,0,2340,11.2,5
202403,26290710,마라329771,1,0,12960,19.7,5
202403,26320510,마라329771,1,0,1090,2.2,5
202403,26320520,마라329771,1,0,5300,3.4,5
202403,26320543,마라329771,1,0,1750,2.7,5
202403,26320560,마라329771,1,0,2970,2.8,5
202403,26320571,마라329771,1,0,2300,17.5,5
202403,26350520,마라329771,1,0,3620,3.3,5
202403,26350560,마라329771,1,0,3660,14.8,5
202403,26380520,마라329771,1,0,1140,8.6,5
202403,26380530,마라329771,1,0,130,2.0,5
202403,26380540,마라329771,1,0,4570,24.2,5
202403,26380550,마라329771,1,0,1010,6.3,5
202403,26380561,마라329771,1,0,1210,26.1,5
202403,26380562,마라329771,1,0,2200,21.3,5
202403,26380601,마라329771,1,0,2300,63.4,5
202403,26380602,마라329771,1,0,700,11.1,5
202403,26380610,마라329771,1,0,2440,18.7,5
202403,26380620,마라329771,1,0,3230,27.1,5
202403,26380630,마라329771,1,0,1350,3.5,5
202403,26410555,마라329771,1,0,9330,2.5,5
202403,26410591,마라329771,1,0,820,2.7,5
202403,26410670,마라329771,1,0,2920,9.1,5
202403,26410690,마라329771,1,0,2580,2.7,5
202403,26440510,마라329771,1,0,1510,11.0,5
202403,26440520,마라329771,1,0,4080,199.2,5
202403,26440530,마라329771,1,0,3000,26.1,5
202403,26440535,마라329771,1,0,3420,130.3,5
202403,26440545,마라329771,1,0,3660,59.0,5
202403,26440550,마라329771,1,0,2860,17.9,5
202403,26440560,마라329771,1,0,1760,49.8,5
202403,26440580,마라329771,1,0,2370,16.2,5
202403,26470610,마라329771,1,0,4130,2.9,5
202403,26470640,마라329771,1,0,3170,17.3,5
202403,26530580,마라329771,1,0,1680,9.3,5
202403,26530591,마라329771,1,0,9230,3.2,5
202403,26530600,마라329771,1,0,2610,6.6,5
202403,26530610,마라329771,1,0,2820,11.6,5
202403,26530650,마라329771,1,0,1440,5.9,5
202403,26530660,마라329771,1,0,4880,3.1,5
202403,26530680,마라329771,1,0,2180,30.3,5
202403,26710250,마라329771,1,0,3580,10.8,5
202403,26710253,마라329771,1,0,8970,3.0,5
202403,26710256,마라329771,1,0,5230,2.9,5
202403,26710330,마라329771,1,0,4190,2.9,5
202403,27290535,마라329771,1,0,8430,3.2,5
202403,27710380,마라329771,1,0,8650,3.5,5
202403,28200521,마라329771,1,0,19370,3.8,5
202403,29200670,마라329771,1,0,17320,3.5,5
202403,31140570,마라329771,1,0,6520,6.7,5
202403,31140640,마라329771,1,0,9170,7.1,5
202403,31170550,마라329771,1,0,5750,4.5,5
202403,31200560,마라329771,1,0,2860,3.5,5
202403,31200570,마라329771,1,0,5400,3.0,5
202403,31710250,마라329771,1,0,12630,11.8,5
202403,31710265,마라329771,1,0,11320,2.4,5
202403,41430520,마라329771,1,0,34170,3.5,5
202403,41461360,마라329771,1,0,17890,3.5,5
202403,44790250,마라329771,1,0,38590,3.5,5
202403,46230350,마라329771,1,0,7750,2.9,5
202403,47130380,마라329771,1,0,6070,8.7,5
202403,47150575,마라329771,1,0,9540,3.5,5
202403,47190700,마라329771,1,0,15980,3.5,5
202403,47230370,마라329771,1,0,7120,5.4,5
202403,47280600,마라329771,1,0,9380,5.9,5
202403,47820250,마라329771,1,0,7620,6.3,5
202403,47820253,마라329771,1,0,7710,8.9,5
202403,48123560,마라329771,1,0,3620,2.3,5
202403,48129580,마라329771,1,0,16460,2.4,5
202403,48129630,마라329771,1,0,7470,2.5,5
202403,48129650,마라329771,1,0,2690,39.4,5
202403,48170678,마라329771,1,0,7380,4.4,5
202403,48240320,마라329771,1,0,7180,3.0,5
202403,48250250,마라329771,1,0,3400,13.9,5
202403,48250320,마라329771,1,0,2040,4.5,5
202403,48250350,마라329771,1,0,6510,2.9,5
202403,48250360,마라329771,1,0,3240,9.4,5
202403,48250370,마라329771,1,0,1510,2.9,5
202403,48250580,마라329771,1,0,4800,12.7,5
202403,48250590,마라329771,1,0,1930,2.4,5
202403,48250620,마라329771,1,0,1660,2.2,5
202403,48270250,마라329771,1,0,5980,8.7,5
202403,48270340,마라329771,1,0,3750,7.6,5
202403,48270360,마라329771,1,0,4560,3.5,5
202403,48270510,마라329771,1,0,3020,2.3,5
202403,48270530,마라329771,1,0,3370,3.5,5
202403,48310350,마라329771,1,0,5380,8.9,5
202403,48310390,마라329771,1,0,4000,4.9,5
202403,48330253,마라329771,1,0,2370,7.0,5
202403,48330310,마라329771,1,0,2680,3.1,5
202403,48720250,마라329771,1,0,9510,3.0,5
202403,48730340,마라329771,1,0,6100,5.8,5
202403,48740253,마라329771,1,0,10690,3.5,5
202403,48850350,마라329771,1,0,3660,2.9,5
202403,48860370,마라329771,1,0,6250,3.5,5
202403,51820320,마라329771,1,0,17850,3.7,5
202403,마라323772,마라329771,1,0,170,5.6,5
202403,마라327791,마라329771,1,0,930,2.3,5
202403,마라329791,마라329771,1,0,240,8.2,5
202403,마라330783,마라329771,1,0,370,46.9,5
202403,마라330788,마라329771,1,0,140,6.5,5
202403,마라330790,마라329771,1,0,650,2.4,5
202403,마라331786,마라329771,1,0,150,2.4,5
202403,마라332763,마라329771,1,0,4730,6.8,5
202403,마라332768,마라329771,1,0,3620,37.5,5
202403,마라332771,마라329771,1,0,3520,28.6,5
202403,마라333790,마라329771,1,0,1660,22.0,5
202403,마라334766,마라329771,1,0,200,8.6,5
202403,마라334768,마라329771,1,0,480,25.4,5
202403,마라334788,마라329771,1,0,7780,2.0,5
202403,마라335772,마라329771,1,0,810,81.4,5
202403,마라335776,마라329771,1,0,10450,15.2,5
202403,마라335783,마라329771,1,0,8600,2.9,5
202403,마라335790,마라329771,1,0,280,7.1,5
202403,마라336771,마라329771,1,0,1050,11.4,5
202403,마라336773,마라329771,1,0,3140,47.0,5
202403,마라336790,마라329771,1,0,430,13.1,5
202403,마라337770,마라329771,1,0,950,7.0,5
202403,마라337842,마라329771,1,0,16370,3.5,5
202403,마라339775,마라329771,1,0,7180,11.9,5
202403,마라341776,마라329771,1,0,3770,3.5,5
202403,마라342759,마라329771,1,0,1400,2.2,5
202403,마라342762,마라329771,1,0,220,6.0,5
202403,마라342771,마라329771,1,0,5390,16.6,5
202403,마라342782,마라329771,1,0,1110,20.2,5
202403,마라342783,마라329771,1,0,580,3.9,5
202403,마라342856,마라329771,1,0,780,5.8,5
202403,마라343781,마라329771,1,0,100,3.1,5
202403,마라344773,마라329771,1,0,200,8.2,5
202403,마라345770,마라329771,1,0,560,5.8,5
202403,마라345782,마라329771,1,0,7670,2.4,5
202403,마라345784,마라329771,1,0,190,2.4,5
202403,마라346771,마라329771,1,0,350,14.5,5
202403,마라347759,마라329771,1,0,6600,5.4,5
202403,마라347767,마라329771,1,0,2710,22.3,5
202403,마라347769,마라329771,1,0,530,3.5,5
202403,마라347772,마라329771,1,0,470,34.1,5
202403,마라347777,마라329771,1,0,390,6.6,5
202403,마라347783,마라329771,1,0,760,3.8,5
202403,마라347859,마라329771,1,0,1150,5.8,5
202403,마라347863,마라329771,1,0,1310,2.9,5
202403,마라348772,마라329771,1,0,90,4.0,5
202403,마라350773,마라329771,1,0,170,2.4,5
202403,마라351768,마라329771,1,0,890,18.8,5
202403,마라351776,마라329771,1,0,4980,3.8,5
202403,마라351863,마라329771,1,0,150,2.7,5
202403,마라352762,마라329771,1,0,190,4.3,5
202403,마라352866,마라329771,1,0,1390,2.8,5
202403,마라398874,마라329771,1,0,2040,2.4,5
202403,마라401856,마라329771,1,0,4000,2.5,5
202403,마라403867,마라329771,1,0,1850,2.5,5
202403,마라408857,마라329771,1,0,2170,2.4,5
202403,26110510,마라329771,1,1,1640,3.6,5
202403,26110545,마라329771,1,1,1800,3.8,5
202403,26110560,마라329771,1,1,2370,5.0,5
202403,26110580,마라329771,1,1,1520,7.2,5
202403,26140530,마라329771,1,1,1330,12.7,5
202403,26140540,마라329771,1,1,2180,3.1,5
202403,26140640,마라329771,1,1,3380,57.1,5
202403,26140650,마라329771,1,1,2130,3.2,5
202403,26140660,마라329771,1,1,2290,6.4,5
202403,26140680,마라329771,1,1,2590,12.1,5
202403,26170530,마라329771,1,1,2920,4.9,5
202403,26170660,마라329771,1,1,1500,2.7,5
202403,26200550,마라329771,1,1,1690,3.0,5
202403,26200640,마라329771,1,1,1720,3.7,5
202403,26230510,마라329771,1,1,4020,2.7,5
202403,26290620,마라329771,1,1,1250,3.5,5
202403,26290645,마라329771,1,1,3050,3.4,5
202403,26380510,마라329771,1,1,1450,25.9,5
202403,26380520,마라329771,1,1,1830,2.4,5
202403,26380530,마라329771,1,1,3230,7.7,5
202403,26380540,마라329771,1,1,900,12.3,5
202403,26380550,마라329771,1,1,1420,29.0,5
202403,26380561,마라329771,1,1,3260,28.0,5
202403,26380562,마라329771,1,1,1530,15.4,5
202403,26380601,마라329771,1,1,1700,29.2,5
202403,26380602,마라329771,1,1,1370,30.0,5
202403,26380610,마라329771,1,1,1910,2.5,5
202403,26380620,마라329771,1,1,1050,8.1,5
202403,26440520,마라329771,1,1,3330,27.2,5
202403,26440530,마라329771,1,1,600,3.5,5
202403,26440535,마라329771,1,1,6280,12.5,5
202403,26440545,마라329771,1,1,2990,2.8,5
202403,26440560,마라329771,1,1,1390,18.6,5
202403,26530660,마라329771,1,1,6800,3.1,5
202403,26530680,마라329771,1,1,110,3.2,5
202403,48129650,마라329771,1,1,1420,2.4,5
202403,마라327772,마라329771,1,1,160,2.9,5
202403,마라328790,마라329771,1,1,3610,5.8,5
202403,마라329769,마라329771,1,1,410,8.7,5
202403,마라329791,마라329771,1,1,2430,13.1,5
202403,마라330783,마라329771,1,1,580,12.7,5
202403,마라330788,마라329771,1,1,2380,11.2,5
202403,마라330790,마라329771,1,1,280,4.9,5
202403,마라332768,마라329771,1,1,690,30.0,5
202403,마라332771,마라329771,1,1,820,29.6,5
202403,마라334766,마라329771,1,1,310,4.3,5
202403,마라334768,마라329771,1,1,860,9.2,5
202403,마라335770,마라329771,1,1,220,7.6,5
202403,마라335772,마라329771,1,1,480,69.2,5
202403,마라335776,마라329771,1,1,150,13.7,5
202403,마라335783,마라329771,1,1,250,3.8,5
202403,마라335790,마라329771,1,1,550,14.1,5
202403,마라336771,마라329771,1,1,1910,4.4,5
202403,마라336773,마라329771,1,1,780,8.8,5
202403,마라336777,마라329771,1,1,310,2.2,5
202403,마라337770,마라329771,1,1,7130,6.9,5
202403,마라338771,마라329771,1,1,770,12.7,5
202403,마라339838,마라329771,1,1,1330,3.3,5
202403,마라340771,마라329771,1,1,140,2.4,5
202403,마라341776,마라329771,1,1,210,2.9,5
202403,마라342762,마라329771,1,1,1560,10.0,5
202403,마라342769,마라329771,1,1,260,4.4,5
202403,마라342771,마라329771,1,1,640,19.0,5
202403,마라342856,마라329771,1,1,760,2.9,5
202403,마라344773,마라329771,1,1,3390,5.5,5
202403,마라345782,마라329771,1,1,2150,3.1,5
202403,마라345787,마라329771,1,1,610,3.8,5
202403,마라346771,마라329771,1,1,490,16.1,5
202403,마라346780,마라329771,1,1,1740,3.5,5
202403,마라346787,마라329771,1,1,840,3.8,5
202403,마라347759,마라329771,1,1,520,13.9,5
202403,마라347767,마라329771,1,1,2030,14.2,5
202403,마라347772,마라329771,1,1,940,20.7,5
202403,마라347773,마라329771,1,1,1010,2.9,5
202403,마라347777,마라329771,1,1,970,3.6,5
202403,마라347783,마라329771,1,1,3360,3.8,5
202403,마라348772,마라329771,1,1,170,8.0,5
202403,마라351768,마라329771,1,1,860,11.1,5
202403,마라351864,마라329771,1,1,3340,5.3,5
202403,마라352862,마라329771,1,1,2620,2.5,5
202403,마라405856,마라329771,1,1,3920,5.4,5
202403,26110510,마라329771,1,2,4940,4.6,5
202403,26110530,마라329771,1,2,2160,2.2,5
202403,26110580,마라329771,1,2,9200,3.5,5
202403,26140540,마라329771,1,2,1730,6.3,5
202403,26230510,마라329771,1,2,3120,2.9,5
202403,26230520,마라329771,1,2,2810,2.5,5
202403,26230540,마라329771,1,2,6460,3.7,5
202403,26230560,마라329771,1,2,4480,2.0,5
202403,26260590,마라329771,1,2,7940,2.0,5
202403,26290510,마라329771,1,2,3490,4.7,5
202403,26290690,마라329771,1,2,3820,6.8,5
202403,26320560,마라329771,1,2,8230,3.5,5
202403,26380520,마라329771,1,2,1240,12.0,5
202403,26380530,마라329771,1,2,13390,2.0,5
202403,26380540,마라329771,1,2,700,2.3,5
202403,26380562,마라329771,1,2,910,3.8,5
202403,26380602,마라329771,1,2,16250,6.7,5
202403,26440520,마라329771,1,2,22250,2.4,5
202403,26440535,마라329771,1,2,10170,2.4,5
202403,26470650,마라329771,1,2,6280,2.5,5
202403,26470690,마라329771,1,2,3840,2.3,5
202403,26710256,마라329771,1,2,4680,2.3,5
202403,31710265,마라329771,1,2,9570,2.9,5
202403,48129650,마라329771,1,2,19900,3.5,5
202403,48250360,마라329771,1,2,25890,3.5,5
202403,48250580,마라329771,1,2,3670,2.5,5
202403,48330340,마라329771,1,2,7060,5.8,5
202403,마라329791,마라329771,1,2,10,2.0,5
202403,마라330783,마라329771,1,2,1470,16.1,5
202403,마라332763,마라329771,1,2,180,3.4,5
202403,마라332768,마라329771,1,2,250,3.6,5
202403,마라334768,마라329771,1,2,700,3.1,5
202403,마라335770,마라329771,1,2,60,3.7,5
202403,마라335772,마라329771,1,2,430,7.7,5
202403,마라346771,마라329771,1,2,5350,3.5,5
202403,마라347759,마라329771,1,2,3790,3.8,5
202403,마라347767,마라329771,1,2,6990,11.3,5
202403,마라347772,마라329771,1,2,130,3.5,5
202403,마라350773,마라329771,1,2,260,5.5,5
202403,26380510,마라329771,1,3,4210,10.0,5
202403,26380540,마라329771,1,3,12820,3.0,5
202403,26380550,마라329771,1,3,2610,3.2,5
