STD_YM,fac_name,modal,visit_cnt,life_visit_cnt
202403,동매누리 작은도서관,0,11225.9,2213.4
202403,동매누리 작은도서관,1,10047.8,3113.9
202403,동매누리 작은도서관,2,6507.5,888.5
202403,동매누리 작은도서관,3,12448.5,10818.5
202403,동매누리 작은도서관,4,99.0,10.5
202403,동매누리 작은도서관,9,3443.7,1364.8
202403,동매누리행복센터,0,28162.8,6071.7
202403,동매누리행복센터,1,22040.1,6959.9
202403,동매누리행복센터,2,13638.8,2228.5
202403,동매누리행복센터,3,24750.1,21331.8
202403,동매누리행복센터,4,214.4,36.2
202403,동매누리행복센터,9,8202.2,3544.8
202403,동매산둘레길,0,34977.5,7863.4
202403,동매산둘레길,1,19722.6,7704.9
202403,동매산둘레길,2,11139.9,2254.1
202403,동매산둘레길,3,20105.1,14928.9
202403,동매산둘레길,4,252.8,20.9
202403,동매산둘레길,9,9547.0,4060.2
202403,무지개작은도서관,0,20658.0,4402.2
202403,무지개작은도서관,1,14348.5,6204.8
202403,무지개작은도서관,2,2946.3,769.1
202403,무지개작은도서관,3,7493.6,6957.0
202403,무지개작은도서관,4,105.2,12.2
202403,무지개작은도서관,9,3017.6,1609.9
202403,보림공원,0,20658.0,4402.2
202403,보림공원,1,14348.5,6204.8
202403,보림공원,2,2946.3,769.1
202403,보림공원,3,7493.6,6957.0
202403,보림공원,4,105.2,12.2
202403,보림공원,9,3017.6,1609.9
202403,사하구청 제2청사,0,20113.4,4160.2
202403,사하구청 제2청사,1,5787.9,1490.2
202403,사하구청 제2청사,2,9705.9,1525.6
202403,사하구청 제2청사,3,5382.7,3636.9
202403,사하구청 제2청사,4,103.3,0.0
202403,사하구청 제2청사,9,4717.5,1914.5
202403,수풀작은도서관,0,40872.9,8161.5
202403,수풀작은도서관,1,31309.7,9958.1
202403,수풀작은도서관,2,17044.6,3766.5
202403,수풀작은도서관,3,22583.3,19247.7
202403,수풀작은도서관,4,254.7,33.0
202403,수풀작은도서관,9,9466.0,3873.6
202403,신남초등학교,0,19803.7,4497.6
202403,신남초등학교,1,7820.4,2256.3
202403,신남초등학교,2,6501.4,1716.1
202403,신남초등학교,3,8384.9,6403.8
202403,신남초등학교,4,75.1,11.5
202403,신남초등학교,9,5200.3,2320.3
202403,신평골목시장,0,13049.4,2720.6
202403,신평골목시장,1,10543.2,3411.2
202403,신평골목시장,2,7385.8,1026.7
202403,신평골목시장,3,14603.3,12908.8
202403,신평골목시장,4,128.3,16.6
202403,신평골목시장,9,4108.0,1686.7
202403,장림 롯데마트,0,10313.2,1518.9
202403,장림 롯데마트,1,4008.1,1214.0
202403,장림 롯데마트,2,2408.6,413.7
202403,장림 롯데마트,3,1993.7,1578.7
202403,장림 롯데마트,4,28.7,3.8
202403,장림 롯데마트,9,2240.6,1017.0
202403,장림1동행정복지센터,0,20658.0,4402.2
202403,장림1동행정복지센터,1,14348.5,6204.8
202403,장림1동행정복지센터,2,2946.3,769.1
202403,장림1동행정복지센터,3,7493.6,6957.0
202403,장림1동행정복지센터,4,105.2,12.2
202403,장림1동행정복지센터,9,3017.6,1609.9
202403,장림2동 행정복지센터,0,11788.4,2636.3
202403,장림2동 행정복지센터,1,6775.7,2296.0
202403,장림2동 행정복지센터,2,3018.8,548.1
202403,장림2동 행정복지센터,3,7155.0,6428.4
202403,장림2동 행정복지센터,4,68.8,0.0
202403,장림2동 행정복지센터,9,3449.5,1821.9
202403,장림공원,0,38246.6,7394.4
202403,장림공원,1,25711.6,9165.9
202403,장림공원,2,6025.1,1097.1
202403,장림공원,3,15610.8,14259.7
202403,장림공원,4,199.0,24.9
202403,장림공원,9,6667.5,2767.1
202403,장림생태공원,0,37691.9,5326.7
202403,장림생태공원,1,13995.4,4420.9
202403,장림생태공원,2,4065.0,495.5
202403,장림생태공원,3,3340.8,2709.3
202403,장림생태공원,4,224.3,0.0
202403,장림생태공원,9,4710.1,1763.2
202403,하하센터,0,41386.0,7906.5
202403,하하센터,1,12882.4,3019.7
202403,하하센터,2,16897.8,2868.7
202403,하하센터,3,11188.0,7394.3
202403,하하센터,4,301.3,11.7
202403,하하센터,9,8586.9,3186.9
202403,효림초등학교,0,2278.4,1191.7
202403,효림초등학교,1,3210.1,2477.3
202403,효림초등학교,2,1659.1,1168.7
202403,효림초등학교,3,2923.2,2693.7
202403,효림초등학교,4,10.6,6.6
202403,효림초등학교,9,1355.8,1107.0
