STD_YM,fac_name,15min_pop
202403,부산진구 어린이청소년 도서관,2366791.7
202403,개금3동 주민센터,2700992.0
202403,개금종합사회복지관,1907975.3
202403,개금테마공원,2785056.6
202403,개성고등학교,2476565.8
202403,백양가족공원,2191768.6
202403,부산진구 동네 청년아루,2694202.1
202403,부산진구여성가족문화센터,2561638.3
202403,당감골목시장,2533476.0
202403,새당감시장,2790797.0
202403,부산진구 생활문화센터,2840977.4
202403,당감4동 주민센터,1591925.8
202403,당감사회복지관,2787110.5
202403,당감행복마루센터,2694202.1
202403,한국신발관,2802078.5
