STD_YM,fac_name,fac_opr_date,visit_cnt,life_visit_cnt
202403,감전동 행정복지센터,31,40502.9,10676.7
202403,감전시장,31,81166.8,24611.3
202403,감전천,31,155102.8,12640.4
202403,괘법동 행정복지세터,31,54320.6,19063.2
202403,르네시떼,31,217268.2,38653.7
202403,사상 보건소,31,57555.6,10212.5
202403,사상근린공원,31,33261.0,7521.4
202403,사상인디스테이션,31,324856.2,81406.6
202403,사상평생학습관,31,29779.3,10010.0
202403,삼락생태공원낙동제방인샘꽃길,31,4888.6,943.6
202403,삼성테스코홈플러스서부산점,31,217268.2,38653.7
202403,새벽시장,31,175864.6,32970.9
202403,애플 아울렛 서부시외버스터미널,31,1198508.9,319439.3
202403,이마트 사상점,31,217268.2,38653.7
202403,창날공원,31,59444.7,20987.8
