STD_YM,fac_name,modal,visit_cnt,life_visit_cnt
202403,개금3동 주민센터,0,30962.9,3724.1
202403,개금3동 주민센터,1,18924.0,4778.0
202403,개금3동 주민센터,2,11179.3,1051.9
202403,개금3동 주민센터,3,21327.4,12080.7
202403,개금3동 주민센터,4,264.7,17.3
202403,개금3동 주민센터,9,10430.3,2365.0
202403,개금종합사회복지관,0,9411.8,2502.0
202403,개금종합사회복지관,1,6761.4,2954.8
202403,개금종합사회복지관,2,1987.4,507.8
202403,개금종합사회복지관,3,8879.8,7798.5
202403,개금종합사회복지관,4,73.1,8.3
202403,개금종합사회복지관,9,3155.6,1088.5
202403,개금테마공원,0,96626.0,18089.2
202403,개금테마공원,1,60977.9,22098.4
202403,개금테마공원,2,20253.2,2824.3
202403,개금테마공원,3,76556.5,59565.3
202403,개금테마공원,4,783.5,72.5
202403,개금테마공원,9,37461.9,11250.5
202403,개성고등학교,0,22830.6,5601.8
202403,개성고등학교,1,22799.4,12102.5
202403,개성고등학교,2,3019.6,771.7
202403,개성고등학교,3,18792.2,17596.2
202403,개성고등학교,4,213.1,30.2
202403,개성고등학교,9,7106.0,3160.3
202403,당감4동 주민센터,0,4092.1,1525.5
202403,당감4동 주민센터,1,4391.7,3018.0
202403,당감4동 주민센터,2,482.3,161.7
202403,당감4동 주민센터,3,5013.3,4830.3
202403,당감4동 주민센터,4,39.7,16.2
202403,당감4동 주민센터,9,1734.4,1027.3
202403,당감골목시장,0,15076.7,2629.0
202403,당감골목시장,1,15326.7,5634.9
202403,당감골목시장,2,2779.8,566.7
202403,당감골목시장,3,17427.3,13717.9
202403,당감골목시장,4,107.3,28.3
202403,당감골목시장,9,6618.3,2345.9
202403,당감사회복지관,0,40226.5,5935.4
202403,당감사회복지관,1,16928.4,3432.4
202403,당감사회복지관,2,8076.9,826.0
202403,당감사회복지관,3,33418.3,26737.9
202403,당감사회복지관,4,323.1,21.3
202403,당감사회복지관,9,18606.9,5820.6
202403,당감행복마루센터,0,23892.8,4670.7
202403,당감행복마루센터,1,10267.7,2449.7
202403,당감행복마루센터,2,5883.8,841.7
202403,당감행복마루센터,3,23173.6,17580.6
202403,당감행복마루센터,4,595.2,45.3
202403,당감행복마루센터,9,11065.8,3885.4
202403,백양가족공원,0,20477.9,3262.0
202403,백양가족공원,1,16948.0,6608.1
202403,백양가족공원,2,2487.7,337.6
202403,백양가족공원,3,9100.2,8340.1
202403,백양가족공원,4,173.7,6.2
202403,백양가족공원,9,5011.6,1659.5
202403,부산진구 동네 청년아루,0,23884.7,4670.7
202403,부산진구 동네 청년아루,1,10250.0,2449.7
202403,부산진구 동네 청년아루,2,5876.3,841.7
202403,부산진구 동네 청년아루,3,23169.5,17576.5
202403,부산진구 동네 청년아루,4,595.2,45.3
202403,부산진구 동네 청년아루,9,11058.4,3885.4
202403,부산진구 생활문화센터,0,71979.9,11363.6
202403,부산진구 생활문화센터,1,63024.2,20270.1
202403,부산진구 생활문화센터,2,11744.1,1358.1
202403,부산진구 생활문화센터,3,66380.6,57821.7
202403,부산진구 생활문화센터,4,590.0,53.0
202403,부산진구 생활문화센터,9,25019.0,7568.0
202403,부산진구 어린이청소년 도서관,0,13083.5,2303.9
202403,부산진구 어린이청소년 도서관,1,7097.6,1795.6
202403,부산진구 어린이청소년 도서관,2,2004.5,136.7
202403,부산진구 어린이청소년 도서관,3,11196.1,8568.5
202403,부산진구 어린이청소년 도서관,4,58.7,3.8
202403,부산진구 어린이청소년 도서관,9,6371.4,2091.9
202403,부산진구여성가족문화센터,0,24365.0,2603.7
202403,부산진구여성가족문화센터,1,15529.5,3065.4
202403,부산진구여성가족문화센터,2,7033.5,301.7
202403,부산진구여성가족문화센터,3,19136.2,13767.0
202403,부산진구여성가족문화센터,4,284.4,18.2
202403,부산진구여성가족문화센터,9,10255.6,2409.0
202403,새당감시장,0,40490.3,5896.3
202403,새당감시장,1,17299.4,3589.1
202403,새당감시장,2,8111.1,816.0
202403,새당감시장,3,33267.3,26565.4
202403,새당감시장,4,324.9,17.3
202403,새당감시장,9,18698.7,5776.0
202403,한국신발관,0,65020.2,5981.2
202403,한국신발관,1,29994.5,4540.3
202403,한국신발관,2,20741.8,1540.6
202403,한국신발관,3,34736.2,15161.1
202403,한국신발관,4,435.5,23.1
202403,한국신발관,9,22066.9,4383.2
