STD_YM,fac_name,visit_cnt,total_visit_cnt,life_visit_cnt
202512,동매누리 작은도서관,1,4275.2,1383.3
202512,동매누리 작은도서관,2,1926.0,791.1
202512,동매누리 작은도서관,3,1539.2,771.0
202512,동매누리 작은도서관,4,1180.4,559.2
202512,동매누리 작은도서관,5,1254.7,570.6
202512,동매누리 작은도서관,6,1157.8,619.2
202512,동매누리 작은도서관,7,1098.0,509.4
202512,동매누리 작은도서관,8,900.7,456.1
202512,동매누리 작은도서관,9,1073.3,531.2
202512,동매누리 작은도서관,10,875.9,416.7
202512,동매누리행복센터,1,10113.0,3223.8
202512,동매누리행복센터,2,4321.2,1904.6
202512,동매누리행복센터,3,3698.6,1715.6
202512,동매누리행복센터,4,2801.3,1380.0
202512,동매누리행복센터,5,2279.9,1052.3
202512,동매누리행복센터,6,1963.4,991.8
202512,동매누리행복센터,7,2120.3,997.2
202512,동매누리행복센터,8,2077.0,968.3
202512,동매누리행복센터,9,1628.2,818.7
202512,동매누리행복센터,10,1818.3,857.1
202512,동매산둘레길,1,7070.9,2033.1
202512,동매산둘레길,2,3663.7,1428.0
202512,동매산둘레길,3,3263.3,1267.5
202512,동매산둘레길,4,2768.6,1169.3
202512,동매산둘레길,5,2804.0,1039.6
202512,동매산둘레길,6,2363.8,1009.9
202512,동매산둘레길,7,2558.7,992.4
202512,동매산둘레길,8,1652.1,654.3
202512,동매산둘레길,9,2187.7,720.6
202512,동매산둘레길,10,1770.7,830.3
202512,무지개작은도서관,1,13107.5,4306.2
202512,무지개작은도서관,2,4889.5,2139.2
202512,무지개작은도서관,3,3146.2,1514.0
202512,무지개작은도서관,4,2460.1,1120.9
202512,무지개작은도서관,5,2338.1,1337.4
202512,무지개작은도서관,6,2137.3,1200.8
202512,무지개작은도서관,7,1612.7,980.1
202512,무지개작은도서관,8,1410.7,877.2
202512,무지개작은도서관,9,1659.7,921.4
202512,무지개작은도서관,10,1865.2,1142.1
202512,보림공원,1,13107.5,4306.2
202512,보림공원,2,4889.5,2139.2
202512,보림공원,3,3146.2,1514.0
202512,보림공원,4,2460.1,1120.9
202512,보림공원,5,2338.1,1337.4
202512,보림공원,6,2137.3,1200.8
202512,보림공원,7,1612.7,980.1
202512,보림공원,8,1410.7,877.2
202512,보림공원,9,1659.7,921.4
202512,보림공원,10,1865.2,1142.1
202512,사하구청 제2청사,1,9761.6,2443.5
202512,사하구청 제2청사,2,4180.6,1475.1
202512,사하구청 제2청사,3,2713.9,919.3
202512,사하구청 제2청사,4,3184.4,983.5
202512,사하구청 제2청사,5,2523.7,958.4
202512,사하구청 제2청사,6,2014.5,653.8
202512,사하구청 제2청사,7,1968.0,665.5
202512,사하구청 제2청사,8,1660.7,549.7
202512,사하구청 제2청사,9,1934.7,534.2
202512,사하구청 제2청사,10,1852.8,423.3
202512,수풀작은도서관,1,16202.1,4576.4
202512,수풀작은도서관,2,7585.4,2800.2
202512,수풀작은도서관,3,5276.3,2112.5
202512,수풀작은도서관,4,3943.8,1761.3
202512,수풀작은도서관,5,3715.5,1566.4
202512,수풀작은도서관,6,3205.2,1518.3
202512,수풀작은도서관,7,3005.1,1473.2
202512,수풀작은도서관,8,3291.0,1535.4
202512,수풀작은도서관,9,2687.3,1119.5
202512,수풀작은도서관,10,2254.1,925.5
202512,신남초등학교,1,7454.8,1869.3
202512,신남초등학교,2,3455.8,923.2
202512,신남초등학교,3,2124.4,764.2
202512,신남초등학교,4,1542.6,642.3
202512,신남초등학교,5,1394.9,657.3
202512,신남초등학교,6,1293.7,716.1
202512,신남초등학교,7,1552.4,724.6
202512,신남초등학교,8,1589.7,804.2
202512,신남초등학교,9,1549.1,663.1
202512,신남초등학교,10,1144.6,431.2
202512,신평골목시장,1,4015.6,1356.8
202512,신평골목시장,2,1951.9,844.3
202512,신평골목시장,3,1715.3,864.2
202512,신평골목시장,4,1184.3,596.5
202512,신평골목시장,5,1148.9,498.8
202512,신평골목시장,6,1459.5,840.0
202512,신평골목시장,7,1231.4,571.0
202512,신평골목시장,8,890.5,451.2
202512,신평골목시장,9,1066.2,544.4
202512,신평골목시장,10,1129.7,542.7
202512,장림 롯데마트,1,4994.6,1575.7
202512,장림 롯데마트,2,1492.8,540.8
202512,장림 롯데마트,3,663.4,241.9
202512,장림 롯데마트,4,466.0,198.8
202512,장림 롯데마트,5,155.7,45.2
202512,장림 롯데마트,6,166.0,28.3
202512,장림 롯데마트,7,204.2,60.0
202512,장림 롯데마트,8,121.6,67.3
202512,장림 롯데마트,9,82.7,27.0
202512,장림 롯데마트,10,137.0,12.4
202512,장림1동행정복지센터,1,13107.5,4306.2
202512,장림1동행정복지센터,2,4889.5,2139.2
202512,장림1동행정복지센터,3,3146.2,1514.0
202512,장림1동행정복지센터,4,2460.1,1120.9
202512,장림1동행정복지센터,5,2338.1,1337.4
202512,장림1동행정복지센터,6,2137.3,1200.8
202512,장림1동행정복지센터,7,1612.7,980.1
202512,장림1동행정복지센터,8,1410.7,877.2
202512,장림1동행정복지센터,9,1659.7,921.4
202512,장림1동행정복지센터,10,1865.2,1142.1
202512,장림2동 행정복지센터,1,4603.2,1681.8
202512,장림2동 행정복지센터,2,1918.8,959.9
202512,장림2동 행정복지센터,3,1304.0,589.0
202512,장림2동 행정복지센터,4,922.2,405.2
202512,장림2동 행정복지센터,5,1028.2,490.8
202512,장림2동 행정복지센터,6,1148.6,561.5
202512,장림2동 행정복지센터,7,987.0,510.3
202512,장림2동 행정복지센터,8,737.7,370.2
202512,장림2동 행정복지센터,9,923.7,466.0
202512,장림2동 행정복지센터,10,782.4,244.8
202512,장림공원,1,13555.2,4152.7
202512,장림공원,2,5632.5,2235.9
202512,장림공원,3,3542.7,1504.3
202512,장림공원,4,2405.9,1069.1
202512,장림공원,5,2281.6,1047.6
202512,장림공원,6,1661.0,760.7
202512,장림공원,7,1367.5,631.0
202512,장림공원,8,1529.1,783.3
202512,장림공원,9,1353.5,691.6
202512,장림공원,10,1194.9,577.9
202512,장림생태공원,1,1379.1,519.8
202512,장림생태공원,2,13646.5,2462.1
202512,장림생태공원,3,187.2,84.4
202512,장림생태공원,4,6397.6,1486.4
202512,장림생태공원,5,159.3,71.8
202512,장림생태공원,6,3033.3,823.6
202512,장림생태공원,7,45.1,19.0
202512,장림생태공원,8,2480.9,868.3
202512,장림생태공원,9,67.8,57.6
202512,장림생태공원,10,1355.9,614.7
202512,하하센터,1,23098.7,4963.3
202512,하하센터,2,7692.9,2504.0
202512,하하센터,3,4458.6,1345.3
202512,하하센터,4,4146.1,1305.0
202512,하하센터,5,4155.5,1333.2
202512,하하센터,6,3055.3,918.3
202512,하하센터,7,3046.8,1117.3
202512,하하센터,8,2830.6,901.9
202512,하하센터,9,2837.1,839.9
202512,하하센터,10,2445.2,698.1
202512,효림초등학교,1,1922.8,889.7
202512,효림초등학교,2,1010.8,690.7
202512,효림초등학교,3,819.3,584.1
202512,효림초등학교,4,1005.7,905.6
202512,효림초등학교,5,533.5,460.0
