STD_YM,O_gID,D_gID,purpose,modal,travel_time(sec),POP,no
202512,26230640,마라341838,2,0,2450,16.8,17
202512,26530591,마라341838,2,0,1540,40.7,17
202512,48250580,마라341838,2,0,3110,7.4,17
202512,26230640,마라341838,2,1,2360,13.4,17
202512,26440520,마라341838,2,1,560,3.7,17
202512,26530591,마라341838,2,1,2400,14.8,17
202512,26530591,마라341838,2,2,1720,3.7,17
202512,26230640,마라341838,2,9,2950,43.6,17
202512,26530591,마라341838,2,9,2300,11.1,17
202512,26350570,마라341838,4,0,4300,2.7,17
202512,26380550,마라341838,4,0,1000,3.0,17
202512,26380620,마라341838,4,0,3420,3.7,17
202512,26530660,마라341838,4,0,800,6.1,17
202512,마라350852,마라341838,4,0,1460,10.9,17
202512,26380540,마라341838,4,1,1390,3.0,17
202512,26530580,마라341838,4,1,1250,3.4,17
202512,26530680,마라341838,4,1,160,3.5,17
202512,마라350852,마라341838,4,1,1280,2.7,17
202512,마라359849,마라341838,4,1,2020,3.4,17
202512,26350570,마라341838,4,2,3260,2.7,17
202512,26380540,마라341838,4,9,2910,3.0,17
202512,마라350852,마라341838,4,9,3990,2.7,17
202512,11680750,마라342836,1,0,11630,3.8,17
202512,26110510,마라342836,1,0,2840,17.7,17
202512,26110520,마라342836,1,0,2820,7.3,17
202512,26110530,마라342836,1,0,3090,11.9,17
202512,26110560,마라342836,1,0,1730,16.2,17
202512,26110570,마라342836,1,0,5100,9.5,17
202512,26110580,마라342836,1,0,2160,54.6,17
202512,26110590,마라342836,1,0,3090,3.6,17
202512,26110600,마라342836,1,0,1500,19.5,17
202512,26140510,마라342836,1,0,910,4.1,17
202512,26140520,마라342836,1,0,20,7.0,17
202512,26140530,마라342836,1,0,900,20.5,17
202512,26140540,마라342836,1,0,1570,4.5,17
202512,26140560,마라342836,1,0,5540,7.0,17
202512,26140570,마라342836,1,0,1840,30.5,17
202512,26140615,마라342836,1,0,1570,9.5,17
202512,26140640,마라342836,1,0,1370,12.5,17
202512,26140660,마라342836,1,0,3270,19.8,17
202512,26140680,마라342836,1,0,2310,63.8,17
202512,26170510,마라342836,1,0,2610,4.2,17
202512,26170520,마라342836,1,0,5250,4.2,17
202512,26170530,마라342836,1,0,6600,7.3,17
202512,26170550,마라342836,1,0,1940,25.1,17
202512,26170570,마라342836,1,0,2420,3.3,17
202512,26170645,마라342836,1,0,7280,2.1,17
202512,26170660,마라342836,1,0,3040,21.0,17
202512,26170680,마라342836,1,0,3240,7.6,17
202512,26200530,마라342836,1,0,3810,76.7,17
202512,26200540,마라342836,1,0,2810,7.2,17
202512,26200550,마라342836,1,0,2020,3.7,17
202512,26200590,마라342836,1,0,1770,15.7,17
202512,26200630,마라342836,1,0,15970,4.1,17
202512,26200640,마라342836,1,0,5030,10.3,17
202512,26200650,마라342836,1,0,4690,12.7,17
202512,26200670,마라342836,1,0,2770,7.7,17
202512,26230510,마라342836,1,0,2630,22.8,17
202512,26230520,마라342836,1,0,2180,54.0,17
202512,26230540,마라342836,1,0,1750,2.1,17
202512,26230550,마라342836,1,0,1620,10.9,17
202512,26230560,마라342836,1,0,10030,13.3,17
202512,26230570,마라342836,1,0,2120,3.7,17
202512,26230600,마라342836,1,0,3040,15.8,17
202512,26230640,마라342836,1,0,1680,18.8,17
202512,26230710,마라342836,1,0,2180,24.6,17
202512,26230720,마라342836,1,0,4850,22.6,17
202512,26230740,마라342836,1,0,770,20.0,17
202512,26230750,마라342836,1,0,2070,47.5,17
202512,26230770,마라342836,1,0,1540,18.3,17
202512,26230780,마라342836,1,0,4420,3.8,17
202512,26260510,마라342836,1,0,5390,8.0,17
202512,26260545,마라342836,1,0,3690,16.7,17
202512,26260550,마라342836,1,0,4560,2.7,17
202512,26260560,마라342836,1,0,4870,26.2,17
202512,26260580,마라342836,1,0,5340,3.7,17
202512,26260600,마라342836,1,0,3970,16.7,17
202512,26290530,마라342836,1,0,4780,49.9,17
202512,26290540,마라342836,1,0,3780,3.9,17
202512,26290550,마라342836,1,0,8790,15.5,17
202512,26290580,마라342836,1,0,4540,9.0,17
202512,26290610,마라342836,1,0,5380,26.9,17
202512,26290620,마라342836,1,0,6170,25.0,17
202512,26290645,마라342836,1,0,2860,3.5,17
202512,26290680,마라342836,1,0,4770,11.2,17
202512,26290690,마라342836,1,0,2810,14.8,17
202512,26290700,마라342836,1,0,1460,8.4,17
202512,26320510,마라342836,1,0,2470,7.6,17
202512,26320520,마라342836,1,0,1260,11.8,17
202512,26320521,마라342836,1,0,1360,3.5,17
202512,26320530,마라342836,1,0,2630,9.3,17
202512,26320541,마라342836,1,0,9290,7.0,17
202512,26320550,마라342836,1,0,1470,4.2,17
202512,26320560,마라342836,1,0,2830,35.0,17
202512,26320571,마라342836,1,0,7050,17.2,17
202512,26350510,마라342836,1,0,4270,35.3,17
202512,26350520,마라342836,1,0,6080,24.2,17
202512,26350530,마라342836,1,0,6210,14.8,17
202512,26350551,마라342836,1,0,4210,4.1,17
202512,26350552,마라342836,1,0,2470,3.8,17
202512,26350560,마라342836,1,0,6090,6.6,17
202512,26350610,마라342836,1,0,4790,7.9,17
202512,26380510,마라342836,1,0,1830,7.3,17
202512,26380520,마라342836,1,0,3180,24.8,17
202512,26380530,마라342836,1,0,1720,7.3,17
202512,26380550,마라342836,1,0,990,17.2,17
202512,26380561,마라342836,1,0,730,22.2,17
202512,26380562,마라342836,1,0,1150,74.0,17
202512,26380601,마라342836,1,0,2970,65.5,17
202512,26380602,마라342836,1,0,5470,12.7,17
202512,26380610,마라342836,1,0,830,4.1,17
202512,26410520,마라342836,1,0,3010,3.5,17
202512,26410530,마라342836,1,0,2490,7.8,17
202512,26410580,마라342836,1,0,3840,2.7,17
202512,26410610,마라342836,1,0,7640,16.2,17
202512,26410635,마라342836,1,0,4640,6.5,17
202512,26410665,마라342836,1,0,5390,4.1,17
202512,26410700,마라342836,1,0,3710,20.4,17
202512,26440510,마라342836,1,0,2980,39.0,17
202512,26440520,마라342836,1,0,3510,182.9,17
202512,26440530,마라342836,1,0,3970,14.0,17
202512,26440535,마라342836,1,0,2620,125.3,17
202512,26440545,마라342836,1,0,2650,51.0,17
202512,26440550,마라342836,1,0,3580,10.7,17
202512,26440560,마라342836,1,0,3470,310.2,17
202512,26440580,마라342836,1,0,4950,47.5,17
202512,26440590,마라342836,1,0,3920,9.5,17
202512,26470610,마라342836,1,0,4010,45.8,17
202512,26470620,마라342836,1,0,7610,40.1,17
202512,26470630,마라342836,1,0,1910,3.7,17
202512,26470660,마라342836,1,0,2230,4.1,17
202512,26470680,마라342836,1,0,10030,6.9,17
202512,26470690,마라342836,1,0,4670,52.6,17
202512,26500660,마라342836,1,0,3430,16.2,17
202512,26500730,마라342836,1,0,2450,8.0,17
202512,26500770,마라342836,1,0,2270,2.3,17
202512,26500780,마라342836,1,0,2820,3.4,17
202512,26500800,마라342836,1,0,3340,6.5,17
202512,26530580,마라342836,1,0,1850,41.2,17
202512,26530591,마라342836,1,0,2260,41.0,17
202512,26530593,마라342836,1,0,1690,12.3,17
202512,26530600,마라342836,1,0,2690,32.1,17
202512,26530610,마라342836,1,0,1640,69.0,17
202512,26530650,마라342836,1,0,2950,46.0,17
202512,26530660,마라342836,1,0,870,70.3,17
202512,26530661,마라342836,1,0,6380,50.5,17
202512,26530670,마라342836,1,0,2000,652.9,17
202512,26530680,마라342836,1,0,2000,355.5,17
202512,26710250,마라342836,1,0,5780,43.0,17
202512,26710253,마라342836,1,0,4030,73.8,17
202512,26710256,마라342836,1,0,6980,18.6,17
202512,26710259,마라342836,1,0,3980,4.0,17
202512,26710330,마라342836,1,0,3890,4.4,17
202512,27710259,마라342836,1,0,13950,7.0,17
