STD_YM,fac_name,visit_cnt,total_visit_cnt,life_visit_cnt
202512,감전동 행정복지센터,1,4841.4,1326.1
202512,감전동 행정복지센터,2,2157.3,608.7
202512,감전동 행정복지센터,3,1614.3,418.2
202512,감전동 행정복지센터,4,1251.7,459.6
202512,감전동 행정복지센터,5,1064.0,363.3
202512,감전동 행정복지센터,6,1140.4,398.4
202512,감전동 행정복지센터,7,1219.2,430.9
202512,감전동 행정복지센터,8,1111.5,316.7
202512,감전동 행정복지센터,9,857.1,391.3
202512,감전동 행정복지센터,10,1238.1,399.1
202512,감전시장,1,21656.5,4892.5
202512,감전시장,2,6342.1,2051.5
202512,감전시장,3,3257.9,1172.2
202512,감전시장,4,2639.4,925.2
202512,감전시장,5,2453.1,809.5
202512,감전시장,6,1894.5,644.4
202512,감전시장,7,1842.1,689.0
202512,감전시장,8,1714.4,650.2
202512,감전시장,9,2185.7,883.0
202512,감전시장,10,1926.7,674.6
202512,감전천,2,19.8,0.0
202512,감전천,3,8982.4,692.5
202512,감전천,6,4537.8,358.3
202512,감전천,9,3703.8,231.2
202512,괘법동 행정복지세터,1,18449.5,3978.8
202512,괘법동 행정복지세터,2,3634.8,1178.3
202512,괘법동 행정복지세터,3,1933.1,665.8
202512,괘법동 행정복지세터,4,1221.9,520.7
202512,괘법동 행정복지세터,5,1060.2,503.9
202512,괘법동 행정복지세터,6,1113.2,492.9
202512,괘법동 행정복지세터,7,1046.5,429.6
202512,괘법동 행정복지세터,8,848.0,396.1
202512,괘법동 행정복지세터,9,1135.0,431.5
202512,괘법동 행정복지세터,10,966.6,395.4
202512,르네시떼,1,78773.4,11229.0
202512,르네시떼,2,26935.0,5042.2
202512,르네시떼,3,12454.2,2740.4
202512,르네시떼,4,6860.1,1592.2
202512,르네시떼,5,4113.1,978.3
202512,르네시떼,6,2848.0,810.6
202512,르네시떼,7,1521.0,449.8
202512,르네시떼,8,1267.1,290.9
202512,르네시떼,9,1629.1,421.3
202512,르네시떼,10,1424.8,496.8
202512,사상 보건소,1,11875.3,2111.0
