STD_YM,gID,기능_여가,기능_의료,기능_교육,기능_상업,기능_주거,기능_합
202512,마라348775,1,1,1,1,1,5
202512,마라330779,0,0,0,0,0,0
202512,마라338777,0,0,0,0,0,0
202512,마라328785,1,1,1,1,1,5
202512,마라346785,1,1,1,1,1,5
202512,마라339789,0,0,0,0,0,0
202512,마라335775,1,1,1,1,1,5
202512,마라347778,1,1,1,1,1,5
202512,마라337782,1,1,1,1,1,5
202512,마라326765,1,1,1,0,1,4
202512,마라348761,1,0,0,1,1,3
202512,마라329781,0,0,0,0,0,0
202512,마라331758,0,0,0,0,0,0
202512,마라337781,1,1,1,1,1,5
202512,마라347775,1,1,1,1,1,5
202512,마라331785,1,1,1,1,1,5
202512,마라334773,1,1,1,1,1,5
202512,마라343767,1,1,1,1,1,5
202512,마라335776,1,1,1,1,1,5
202512,마라343755,0,0,0,0,0,0
202512,마라352776,1,1,1,1,1,5
202512,마라323774,0,0,0,0,0,0
202512,마라327791,1,1,1,1,1,5
202512,마라333784,1,1,1,1,1,5
202512,마라344761,1,1,1,1,1,5
202512,마라350773,1,1,1,1,1,5
202512,마라327788,1,1,1,1,1,5
202512,마라342787,1,1,1,1,1,5
202512,마라331766,0,0,0,0,0,0
202512,마라323777,0,0,0,0,0,0
202512,마라328777,0,0,0,0,0,0
202512,마라329772,1,1,1,1,1,5
202512,마라344775,0,0,0,0,0,0
202512,마라338757,0,0,0,0,0,0
202512,마라323770,1,1,1,1,1,5
202512,마라347776,1,1,1,1,1,5
202512,마라341758,1,1,1,1,1,5
202512,마라351764,1,1,1,0,1,4
202512,마라337786,1,1,1,1,1,5
202512,마라326787,1,1,1,1,1,5
202512,마라337774,1,1,1,1,1,5
202512,마라347767,1,1,1,1,1,5
202512,마라351782,0,0,0,0,0,0
202512,마라327787,1,1,1,1,1,5
202512,마라335763,0,0,0,0,0,0
202512,마라325778,1,1,1,1,1,5
202512,마라337773,1,1,1,1,1,5
202512,마라325763,1,1,1,0,1,4
202512,마라326774,0,0,0,0,0,0
202512,마라349775,1,1,1,1,1,5
202512,마라333787,1,1,1,1,1,5
202512,마라327781,1,0,0,1,1,3
202512,마라345789,0,0,0,0,0,0
202512,마라334791,1,1,1,1,1,5
202512,마라335767,1,1,1,1,1,5
202512,마라334792,0,0,0,0,0,0
202512,마라352781,0,0,0,0,0,0
202512,마라326781,1,0,0,1,1,3
202512,마라328778,0,0,0,0,0,0
202512,마라351768,1,1,1,1,1,5
202512,마라342770,1,1,1,1,1,5
202512,마라344782,1,1,1,1,1,5
202512,마라346761,1,0,0,1,1,3
202512,마라334783,1,1,1,1,1,5
202512,마라337790,1,1,1,1,1,5
202512,마라348771,1,1,1,1,1,5
202512,마라326768,1,0,1,1,0,3
202512,마라339785,1,1,1,1,1,5
202512,마라346778,1,1,1,1,1,5
202512,마라350763,0,0,0,0,0,0
202512,마라350760,0,0,1,0,0,1
202512,마라338782,1,1,1,1,1,5
202512,마라341757,0,0,0,0,0,0
202512,마라344781,1,1,1,1,1,5
202512,마라348785,1,1,1,1,1,5
202512,마라334758,0,0,0,0,0,0
202512,마라332774,0,0,0,0,0,0
202512,마라332776,1,1,1,1,1,5
202512,마라329762,0,0,0,0,0,0
202512,마라342788,1,1,1,1,1,5
202512,마라345769,1,1,1,1,1,5
202512,마라324779,1,1,1,1,1,5
202512,마라341780,0,0,0,0,0,0
202512,마라329784,1,1,1,1,1,5
202512,마라346764,1,1,1,1,1,5
202512,마라330774,0,0,0,0,0,0
202512,마라336791,1,1,1,1,1,5
202512,마라338762,0,0,0,0,0,0
202512,마라345759,1,0,0,0,0,1
202512,마라352783,0,0,0,0,0,0
202512,마라328768,1,1,1,1,1,5
202512,마라343776,0,0,0,0,0,0
202512,마라328769,1,1,1,1,1,5
202512,마라344787,1,1,1,1,1,5
202512,마라342779,1,1,1,1,1,5
202512,마라335780,0,0,0,0,0,0
202512,마라340775,1,1,1,1,1,5
202512,마라330785,1,1,1,1,1,5
202512,마라341764,1,1,1,1,1,5
202512,마라340785,1,1,1,1,1,5
202512,마라331779,0,0,0,0,0,0
202512,마라352763,1,1,1,1,1,5
202512,마라328780,1,0,0,1,1,3
202512,마라345774,1,1,1,1,1,5
202512,마라346767,1,1,1,1,1,5
202512,마라340761,1,1,1,1,1,5
202512,마라348759,1,1,1,1,1,5
202512,마라348763,1,0,0,1,1,3
202512,마라339757,0,0,0,0,0,0
202512,마라326784,0,0,0,0,0,0
202512,마라340786,1,1,1,1,1,5
202512,마라329786,1,1,1,1,1,5
202512,마라332792,0,0,0,0,0,0
202512,마라334788,1,1,1,1,1,5
202512,마라329777,0,0,0,0,0,0
202512,마라338790,0,0,0,0,0,0
202512,마라343768,1,1,1,1,1,5
202512,마라343760,1,1,1,1,1,5
202512,마라352784,0,0,0,0,0,0
202512,마라328782,1,0,0,1,1,3
202512,마라335792,0,0,0,0,0,0
202512,마라346769,1,1,1,1,1,5
202512,마라326769,1,0,1,1,0,3
202512,마라345776,1,0,0,1,1,3
202512,마라335784,1,1,1,1,1,5
202512,마라329776,0,0,0,0,0,0
202512,마라344768,0,0,0,0,0,0
202512,마라348766,1,1,1,1,1,5
202512,마라349787,1,1,1,1,1,5
202512,마라336766,1,1,1,1,1,5
202512,마라349776,1,1,1,1,1,5
202512,마라331788,1,1,1,1,1,5
202512,마라346768,1,1,1,1,1,5
202512,마라353765,0,0,0,0,0,0
202512,마라334757,0,0,0,0,0,0
202512,마라341785,1,1,1,1,1,5
202512,마라329788,1,1,1,1,1,5
202512,마라333793,0,0,0,0,0,0
202512,마라330764,0,0,0,0,0,0
202512,마라353767,1,0,0,0,0,1
202512,마라332772,1,1,1,1,1,5
202512,마라333789,1,1,1,1,1,5
202512,마라348765,1,1,1,1,1,5
202512,마라324765,1,1,1,1,1,5
202512,마라333762,1,1,1,1,1,5
202512,마라342771,1,1,1,1,1,5
