STD_YM,O_gID,D_gID,purpose,modal,travel_time(sec),POP,no
202512,11170530,마라329771,1,0,14070,2.4,5
202512,26110510,마라329771,1,0,1780,8.4,5
202512,26110520,마라329771,1,0,1710,3.2,5
202512,26110545,마라329771,1,0,1850,2.8,5
202512,26110560,마라329771,1,0,2060,5.0,5
202512,26110580,마라329771,1,0,2590,2.3,5
202512,26140510,마라329771,1,0,2340,3.5,5
202512,26140530,마라329771,1,0,1570,15.8,5
202512,26140540,마라329771,1,0,1390,6.7,5
202512,26140560,마라329771,1,0,3020,8.8,5
202512,26140570,마라329771,1,0,2030,5.0,5
202512,26140680,마라329771,1,0,1900,51.2,5
202512,26170660,마라329771,1,0,2640,3.1,5
202512,26170680,마라329771,1,0,1630,3.1,5
202512,26200550,마라329771,1,0,3170,6.8,5
202512,26200590,마라329771,1,0,2940,3.4,5
202512,26200630,마라329771,1,0,5450,5.8,5
202512,26200640,마라329771,1,0,2120,2.8,5
202512,26200660,마라329771,1,0,5940,5.9,5
202512,26230510,마라329771,1,0,19810,3.0,5
202512,26230550,마라329771,1,0,2430,2.5,5
202512,26230570,마라329771,1,0,2240,6.8,5
202512,26230640,마라329771,1,0,3030,5.0,5
202512,26230710,마라329771,1,0,1690,2.5,5
202512,26260550,마라329771,1,0,5120,3.3,5
202512,26260570,마라329771,1,0,1820,3.4,5
202512,26260750,마라329771,1,0,5350,15.8,5
202512,26290550,마라329771,1,0,3270,2.4,5
202512,26290580,마라329771,1,0,3850,8.1,5
202512,26290600,마라329771,1,0,3380,8.8,5
202512,26290610,마라329771,1,0,6800,11.2,5
202512,26290620,마라329771,1,0,1650,30.8,5
202512,26290645,마라329771,1,0,3190,115.8,5
202512,26290690,마라329771,1,0,1900,2.4,5
202512,26290710,마라329771,1,0,8930,8.5,5
202512,26320521,마라329771,1,0,2230,2.4,5
202512,26320530,마라329771,1,0,1530,5.6,5
202512,26320571,마라329771,1,0,3090,4.1,5
202512,26320572,마라329771,1,0,5940,2.4,5
202512,26350530,마라329771,1,0,2980,3.1,5
202512,26350560,마라329771,1,0,7300,2.3,5
